,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:31:16:561 AM,38960.917969,-49825.558594,4869.189941,-1.0,-4.0,0.0,153.446014,569.712036,-17.064001,-14.352,232.0,430.0,-18.0,0.01,1.0,0.0,true
May 22 2024 10:31:16:662 AM,39020.160156,-49827.148438,4867.799805,-1.0,-3.0,0.0,154.838013,598.949036,-19.499001,-14.135,292.0,-24.0,2.0,0.01,1.0,0.0,true
May 22 2024 10:31:16:763 AM,39082.867188,-49829.71875,4866.459961,0.0,-3.0,0.0,156.174011,625.761047,-22.005001,-13.51,268.0,-25.0,6.0,0.01,1.0,0.0,true
May 22 2024 10:31:16:856 AM,39140.917969,-49832.070312,4865.219727,0.0,-3.0,0.0,157.411011,627.030029,-22.480001,-12.985001,13.0,-5.0,5.0,0.01,0.0,0.0,true
May 22 2024 10:31:16:959 AM,39205.230469,-49834.617188,4863.919922,-1.0,-2.0,1.0,158.719009,628.141052,-22.578001,-12.185,11.0,-1.0,8.0,0.01,0.0,0.0,true
May 22 2024 10:31:17:55 AM,39266.0,-49836.949219,4862.790039,-1.0,-2.0,1.0,159.844009,629.025024,-22.535002,-11.143001,9.0,0.0,10.0,0.01,1.0,0.0,true
May 22 2024 10:31:17:158 AM,39331.097656,-49839.238281,4861.649902,-1.0,-2.0,1.0,160.986008,629.877014,-18.360001,-10.631001,9.0,42.0,5.0,1.01,1.0,0.0,true
May 22 2024 10:31:17:257 AM,39392.230469,-49838.320312,4860.600098,-1.0,-1.0,0.0,162.032013,626.497009,14.835001,-10.682,-34.0,332.0,-1.0,1.01,0.0,0.0,true
May 22 2024 10:31:17:361 AM,39460.019531,-49830.789062,4859.489746,-1.0,3.0,-1.0,163.14801,655.442017,79.768005,-11.473001,289.0,649.0,-8.0,0.01,0.0,0.0,true
May 22 2024 10:31:17:455 AM,39522.960938,-49820.96875,4858.52002,0.0,6.0,-1.0,164.110001,672.985046,99.650002,-10.043,175.0,199.0,14.0,0.01,0.0,0.0,true
May 22 2024 10:31:17:557 AM,39592.4375,-49812.367188,4857.609863,0.0,7.0,0.0,165.029007,675.46106,91.035004,-8.416,25.0,-86.0,16.0,-0.99,0.0,0.0,true
May 22 2024 10:31:17:659 AM,39661.128906,-49807.777344,4856.97998,0.0,5.0,1.0,165.650009,665.308044,47.481003,-4.714,-102.0,-436.0,37.0,-0.99,0.0,0.0,true
May 22 2024 10:31:17:761 AM,39728.269531,-49808.148438,4856.699707,0.0,2.0,2.0,165.936005,651.113037,9.553,-2.238,-142.0,-379.0,25.0,0.01,0.0,0.0,true
May 22 2024 10:31:17:856 AM,39788.730469,-49806.859375,4856.629883,0.0,1.0,2.0,166.004013,638.475037,11.774,0.473,-126.0,22.0,27.0,0.01,0.0,0.0,true
May 22 2024 10:31:17:958 AM,39853.269531,-49805.367188,4856.75,0.0,1.0,2.0,166.125015,623.454041,11.309001,1.561,-150.0,-5.0,11.0,0.01,0.0,0.0,true
May 22 2024 10:31:18:58 AM,39915.417969,-49803.910156,4856.969727,0.0,1.0,2.0,166.344009,608.269043,11.817,2.93,-152.0,5.0,14.0,0.01,0.0,0.0,true
May 22 2024 10:31:18:158 AM,39975.308594,-49802.449219,4857.299805,0.0,1.0,2.0,166.674011,593.274048,12.655001,3.646,-150.0,8.0,7.0,0.01,0.0,0.0,true
May 22 2024 10:31:18:258 AM,40033.21875,-49800.949219,4857.699707,0.0,1.0,2.0,167.073013,578.498047,13.019001,4.218,-148.0,4.0,6.0,0.01,0.0,0.0,true
May 22 2024 10:31:18:362 AM,40092.820312,-49799.328125,4858.189941,0.0,1.0,1.0,167.565002,563.05603,13.177001,5.109,-154.0,2.0,9.0,0.01,0.0,0.0,true
May 22 2024 10:31:18:455 AM,40144.828125,-49797.898438,4858.669922,0.0,1.0,1.0,168.048004,549.490051,13.865001,5.199,-136.0,7.0,1.0,0.01,0.0,0.0,true
May 22 2024 10:31:18:556 AM,40199.710938,-49796.308594,4859.209961,0.0,1.0,1.0,168.581009,535.045044,14.285001,5.359,-144.0,4.0,2.0,0.01,0.0,0.0,true
May 22 2024 10:31:18:659 AM,40253.890625,-49794.667969,4859.759766,0.0,2.0,1.0,169.136002,520.684998,14.303,5.545,-144.0,0.0,2.0,0.01,0.0,0.0,true
May 22 2024 10:31:18:755 AM,40303.25,-49793.128906,4860.319824,0.0,2.0,1.0,169.690002,507.491028,14.23,5.752,-132.0,-1.0,2.0,0.01,0.0,0.0,true
May 22 2024 10:31:18:856 AM,40354.597656,-49791.480469,4860.929688,0.0,2.0,1.0,170.304001,505.012024,14.974001,5.948,-25.0,7.0,2.0,0.01,0.0,0.0,true
May 22 2024 10:31:18:960 AM,40407.1875,-49789.699219,4861.580078,0.0,2.0,1.0,170.959015,503.093018,16.888,6.08,-19.0,19.0,1.0,1.01,0.0,0.0,true
May 22 2024 10:31:19:61 AM,40457.640625,-49785.757812,4862.179688,1.0,3.0,0.0,171.552002,496.916016,42.073002,5.457,-62.0,252.0,-6.0,1.01,0.0,0.0,true
May 22 2024 10:31:19:159 AM,40506.179688,-49779.628906,4862.699707,1.0,5.0,0.0,172.07901,493.363037,51.670002,5.57,-36.0,96.0,1.0,0.01,0.0,0.0,true
May 22 2024 10:31:19:262 AM,40557.089844,-49774.96875,4863.319824,1.0,5.0,0.0,172.698013,491.863037,47.318001,6.077,-15.0,-44.0,5.0,0.01,0.0,0.0,true
May 22 2024 10:31:19:357 AM,40600.660156,-49771.007812,4863.830078,0.0,5.0,0.0,173.200012,441.792023,41.595001,5.862,-501.0,-57.0,-2.0,0.01,0.0,0.0,true
May 22 2024 10:31:19:457 AM,40641.839844,-49767.230469,4864.299805,0.0,5.0,0.0,173.674011,397.761017,36.852001,5.16,-440.0,-47.0,-7.0,0.01,0.0,0.0,true
May 22 2024 10:31:19:557 AM,40679.289062,-49763.777344,4864.759766,0.0,5.0,0.0,174.134003,362.734009,33.130001,4.848,-350.0,-37.0,-3.0,0.01,0.0,0.0,true
May 22 2024 10:31:19:658 AM,40714.089844,-49760.550781,4865.209961,0.0,5.0,0.0,174.589005,333.572021,30.250002,4.443,-292.0,-29.0,-4.0,0.01,0.0,0.0,true
May 22 2024 10:31:19:758 AM,40746.128906,-49757.578125,4865.649902,0.0,5.0,0.0,175.028015,308.525024,28.030001,4.148,-250.0,-22.0,-3.0,0.01,0.0,0.0,true
May 22 2024 10:31:19:861 AM,40776.820312,-49754.6875,4866.100098,0.0,5.0,0.0,175.470001,285.495026,26.143002,4.149,-230.0,-19.0,0.0,0.01,0.0,0.0,true
May 22 2024 10:31:19:960 AM,40804.039062,-49752.148438,4866.489746,0.0,5.0,0.0,175.867004,265.699005,24.538002,3.617,-198.0,-16.0,-5.0,0.01,0.0,0.0,true
May 22 2024 10:31:20:58 AM,40829.128906,-49749.789062,4866.850098,0.0,5.0,0.0,176.225006,247.70401,23.021002,3.347,-180.0,-15.0,-3.0,0.01,0.0,0.0,true
May 22 2024 10:31:20:157 AM,40852.839844,-49747.550781,4867.179688,0.0,5.0,0.0,176.558014,230.81601,21.386002,3.121,-169.0,-16.0,-2.0,0.0,0.0,0.0,true
May 22 2024 10:31:20:259 AM,40875.449219,-49745.507812,4867.5,0.0,5.0,0.0,176.879013,214.785004,18.641001,2.836,-160.0,-27.0,-3.0,-0.02,0.0,0.0,true
May 22 2024 10:31:20:358 AM,40896.148438,-49743.769531,4867.799805,0.0,5.0,0.0,177.175003,200.149002,16.251001,2.719,-146.0,-24.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:31:20:458 AM,40915.539062,-49742.207031,4868.069824,0.0,5.0,0.0,177.443008,186.35701,14.407001,2.512,-138.0,-18.0,-2.0,-0.03,0.0,0.0,true
May 22 2024 10:31:20:562 AM,40934.0,-49740.769531,4868.319824,0.0,5.0,0.0,177.694016,173.138016,12.959001,2.343,-132.0,-14.0,-2.0,-0.03,0.0,0.0,true
May 22 2024 10:31:20:657 AM,40950.148438,-49739.519531,4868.540039,0.0,5.0,0.0,177.912003,161.508011,11.817,2.089,-116.0,-11.0,-3.0,-0.03,0.0,0.0,true
May 22 2024 10:31:20:763 AM,40966.410156,-49738.308594,4868.759766,0.0,5.0,0.0,178.133011,149.714005,10.733001,1.965,-118.0,-11.0,-1.0,-0.03,0.0,0.0,true
May 22 2024 10:31:20:858 AM,40980.269531,-49737.277344,4868.949707,0.0,5.0,0.0,178.323013,139.568008,9.859,1.892,-101.0,-9.0,-1.0,-0.03,0.0,0.0,true
May 22 2024 10:31:20:960 AM,40993.867188,-49736.289062,4869.139648,0.0,5.0,0.0,178.517014,129.494003,9.041,1.699,-101.0,-8.0,-2.0,-0.03,0.0,0.0,true
May 22 2024 10:31:21:62 AM,41006.617188,-49735.390625,4869.330078,0.0,5.0,0.0,178.706009,119.937004,8.291,1.817,-96.0,-7.0,1.0,-0.03,0.0,0.0,true
May 22 2024 10:31:21:160 AM,41018.007812,-49734.597656,4869.5,0.0,4.0,0.0,178.876007,111.330002,7.602,1.677,-86.0,-7.0,-1.0,-0.03,0.0,0.0,true
May 22 2024 10:31:21:261 AM,41028.769531,-49733.847656,4869.659668,0.0,4.0,0.0,179.033005,103.173004,6.996,1.471,-82.0,-6.0,-2.0,-0.03,0.0,0.0,true
May 22 2024 10:31:21:361 AM,41038.730469,-49733.1875,4869.799805,0.0,4.0,0.0,179.175003,95.612007,6.365,1.305,-76.0,-6.0,-2.0,-0.03,0.0,0.0,true
May 22 2024 10:31:21:456 AM,41047.488281,-49732.609375,4869.909668,0.0,4.0,0.0,179.287003,88.954002,5.868001,1.069,-67.0,-5.0,-2.0,-0.03,0.0,0.0,true
May 22 2024 10:31:21:558 AM,41056.210938,-49732.050781,4870.029785,0.0,4.0,0.0,179.401001,82.209007,5.339,1.038,-67.0,-5.0,0.0,-0.03,0.0,0.0,true
May 22 2024 10:31:21:656 AM,41063.949219,-49731.550781,4870.120117,0.0,4.0,0.0,179.498001,76.179001,4.87,0.872,-60.0,-5.0,-2.0,-0.03,0.0,0.0,true
May 22 2024 10:31:21:755 AM,41071.269531,-49731.160156,4870.219727,1.0,4.0,0.0,179.595001,70.406006,3.049,0.848,-58.0,-18.0,0.0,-1.03,0.0,0.0,true
May 22 2024 10:31:21:857 AM,41077.757812,-49731.289062,4870.290039,0.0,4.0,0.0,179.66301,53.100002,-1.198,0.602,-173.0,-42.0,-2.0,-1.03,1.0,0.0,true
May 22 2024 10:31:21:957 AM,41082.710938,-49731.808594,4870.339844,0.0,3.0,0.0,179.713013,52.373001,-5.542,0.578,-7.0,-43.0,0.0,-1.03,1.0,0.0,true
May 22 2024 10:31:22:60 AM,41089.339844,-49733.257812,4870.459961,1.0,3.0,0.0,179.833008,72.861,-14.845,0.865,205.0,-93.0,3.0,-1.03,1.0,0.0,true
May 22 2024 10:31:22:156 AM,41098.210938,-49736.039062,4870.620117,1.0,1.0,0.0,179.99501,99.566002,-27.762001,1.062,267.0,-129.0,2.0,-1.03,1.0,0.0,true
May 22 2024 10:31:22:264 AM,41111.328125,-49740.71875,4870.830078,1.0,-1.0,1.0,180.209015,131.964005,-43.175003,1.396,324.0,-154.0,3.0,-1.03,1.0,0.0,true
May 22 2024 10:31:22:357 AM,41125.308594,-49746.359375,4871.02002,1.0,-4.0,1.0,180.397003,158.874008,-58.989002,1.604,269.0,-158.0,2.0,-1.03,1.0,0.0,true
May 22 2024 10:31:22:459 AM,41143.027344,-49754.449219,4871.22998,2.0,-7.0,1.0,180.605011,186.257004,-79.778008,1.875,274.0,-208.0,3.0,-1.03,1.0,0.0,true
May 22 2024 10:31:22:557 AM,41162.359375,-49764.597656,4871.439941,2.0,-11.0,1.0,180.811005,210.208008,-104.134003,2.05,240.0,-244.0,2.0,-1.03,1.0,0.0,true
May 22 2024 10:31:22:655 AM,41183.777344,-49777.589844,4871.649902,2.0,-15.0,1.0,181.026001,231.102005,-133.477005,2.028,209.0,-293.0,0.0,-1.03,1.0,0.0,true
May 22 2024 10:31:22:757 AM,41207.890625,-49794.648438,4871.870117,2.0,-20.0,1.0,181.241013,248.19101,-169.971008,1.737,171.0,-365.0,-3.0,-1.03,1.0,0.0,true
May 22 2024 10:31:22:859 AM,41233.5,-49814.96875,4872.0,2.0,-25.0,1.0,181.376007,272.095001,-202.983017,1.365,239.0,-330.0,-4.0,-0.03,0.0,0.0,true
May 22 2024 10:31:22:957 AM,41261.789062,-49834.757812,4872.139648,2.0,-27.0,1.0,181.514008,301.334015,-204.237015,1.915,292.0,-13.0,6.0,-0.03,0.0,0.0,true
May 22 2024 10:31:23:56 AM,41292.730469,-49852.527344,4872.279785,1.0,-28.0,0.0,181.650009,312.618011,-185.716003,2.066,113.0,185.0,2.0,-0.03,0.0,0.0,true
May 22 2024 10:31:23:155 AM,41323.308594,-49869.527344,4872.370117,1.0,-28.0,-1.0,181.74501,306.934021,-173.958008,1.568,-57.0,118.0,-5.0,-0.03,0.0,0.0,true
May 22 2024 10:31:23:260 AM,41354.070312,-49886.609375,4872.389648,0.0,-28.0,-1.0,181.769012,293.814026,-163.402008,1.066,-131.0,106.0,-5.0,-0.03,0.0,0.0,true
May 22 2024 10:31:23:363 AM,41382.949219,-49902.6875,4872.399902,0.0,-29.0,-1.0,181.776016,277.597015,-153.969009,0.868,-162.0,94.0,-2.0,-0.03,0.0,0.0,true
May 22 2024 10:31:23:464 AM,41409.367188,-49917.46875,4872.409668,0.0,-29.0,-1.0,181.781006,260.907013,-145.697006,0.258,-167.0,83.0,-6.0,-0.03,0.0,0.0,true
May 22 2024 10:31:23:564 AM,41434.199219,-49931.429688,4872.350098,0.0,-29.0,-1.0,181.837006,244.39801,-138.052002,-0.443,-165.0,76.0,-7.0,-0.03,0.0,0.0,true
May 22 2024 10:31:23:662 AM,41456.878906,-49944.257812,4872.27002,-1.0,-29.0,-1.0,181.919006,219.308014,-124.992004,-0.599,-251.0,131.0,-2.0,-0.03,-1.0,0.0,true
May 22 2024 10:31:23:761 AM,41476.089844,-49955.179688,4872.159668,-1.0,-29.0,-1.0,182.027008,182.250015,-104.611008,-0.665,-371.0,204.0,-1.0,-0.03,-1.0,0.0,true
May 22 2024 10:31:23:856 AM,41490.988281,-49963.699219,4872.040039,-1.0,-29.0,-1.0,182.143005,141.21701,-81.577003,-0.449,-410.0,230.0,2.0,-0.03,-1.0,0.0,true
May 22 2024 10:31:23:955 AM,41502.308594,-49970.1875,4871.959961,-2.0,-29.0,-1.0,182.227005,98.765007,-57.376003,-0.455,-425.0,242.0,0.0,-0.03,-1.0,0.0,false
May 22 2024 10:31:24:62 AM,41508.429688,-49973.878906,4871.939941,-2.0,-29.0,-1.0,182.249008,24.721001,-13.043,3.505,-740.0,443.0,40.0,-0.03,-1.0,0.0,false
May 22 2024 10:31:24:158 AM,41508.699219,-49974.078125,4872.350098,-2.0,-29.0,-1.0,182.659012,-2.32,1.136,1.723,-270.0,142.0,-18.0,-0.03,-1.0,0.0,false
May 22 2024 10:31:24:260 AM,41508.5,-49973.988281,4872.409668,-2.0,-29.0,-1.0,182.716003,-14.367001,7.266,-0.989,-120.0,61.0,-27.0,-0.03,-1.0,0.0,false
May 22 2024 10:31:24:358 AM,41505.769531,-49972.449219,4872.319824,-1.0,-29.0,-1.0,182.804016,-47.706001,26.460001,-1.193,-333.0,192.0,-2.0,-0.03,-1.0,0.0,false
May 22 2024 10:31:24:455 AM,41499.070312,-49968.640625,4872.199707,-2.0,-29.0,-1.0,182.920013,-82.459007,46.548,-0.936,-348.0,201.0,3.0,-0.03,-1.0,0.0,true
May 22 2024 10:31:24:555 AM,41489.039062,-49962.929688,4872.120117,-2.0,-29.0,-1.0,183.003006,-113.885002,64.688004,-0.586,-314.0,181.0,3.0,-0.03,-1.0,0.0,true
May 22 2024 10:31:24:664 AM,41474.890625,-49954.898438,4872.080078,-2.0,-29.0,-1.0,183.042007,-146.479004,83.297005,-0.297,-326.0,186.0,3.0,-0.03,-1.0,0.0,true
May 22 2024 10:31:24:756 AM,41460.199219,-49946.597656,4872.080078,-2.0,-29.0,-1.0,183.047012,-173.874008,98.748001,0.052,-274.0,155.0,3.0,-0.03,-1.0,0.0,true
May 22 2024 10:31:24:862 AM,41439.898438,-49935.160156,4872.089844,-1.0,-29.0,-1.0,183.064011,-205.998016,116.637009,0.142,-321.0,179.0,1.0,-0.03,-1.0,0.0,true
May 22 2024 10:31:24:960 AM,41418.070312,-49922.917969,4872.109863,-1.0,-29.0,-1.0,183.082016,-235.962006,133.126007,0.047,-300.0,165.0,-1.0,-0.03,-1.0,0.0,true
May 22 2024 10:31:25:60 AM,41392.777344,-49908.777344,4872.129883,-1.0,-29.0,-1.0,183.104004,-266.921021,149.783005,-0.027,-310.0,167.0,-1.0,-0.03,-1.0,0.0,true
May 22 2024 10:31:25:158 AM,41364.960938,-49893.289062,4872.080078,-1.0,-28.0,-1.0,183.151016,-297.864014,165.277008,-0.92,-309.0,155.0,-9.0,-0.03,0.0,0.0,true
May 22 2024 10:31:25:257 AM,41334.679688,-49876.539062,4872.0,-1.0,-28.0,-1.0,183.236008,-319.754028,175.993011,-1.209,-219.0,107.0,-3.0,-0.03,0.0,0.0,true
May 22 2024 10:31:25:363 AM,41300.410156,-49857.71875,4871.929688,-1.0,-28.0,-1.0,183.307007,-323.419006,176.814011,-1.495,-37.0,8.0,-3.0,-0.03,0.0,0.0,true
May 22 2024 10:31:25:462 AM,41269.597656,-49840.929688,4871.839844,0.0,-28.0,-1.0,183.399002,-315.505005,171.891006,-1.91,79.0,-49.0,-4.0,-0.03,0.0,0.0,true
May 22 2024 10:31:25:560 AM,41239.609375,-49825.6875,4871.709961,0.0,-28.0,0.0,183.524002,-307.146027,153.649002,-2.283,84.0,-182.0,-4.0,0.97,0.0,0.0,false
May 22 2024 10:31:25:658 AM,41210.527344,-49813.019531,4871.560059,1.0,-30.0,0.0,183.678009,-289.02301,127.781006,-2.495,181.0,-259.0,-2.0,0.97,1.0,0.0,false
May 22 2024 10:31:25:760 AM,41183.230469,-49802.488281,4871.419922,1.0,-32.0,0.0,183.811005,-250.828018,98.698006,-2.184,382.0,-291.0,3.0,0.97,1.0,0.0,false
May 22 2024 10:31:25:863 AM,41160.570312,-49794.660156,4871.330078,2.0,-35.0,0.0,183.908005,-201.639008,70.853004,-1.917,492.0,-278.0,3.0,0.97,1.0,0.0,true
May 22 2024 10:31:25:963 AM,41143.609375,-49789.019531,4871.239746,2.0,-38.0,-1.0,183.992004,-153.16301,53.985004,-1.462,485.0,-169.0,5.0,-0.03,0.0,0.0,false
May 22 2024 10:31:26:57 AM,41131.21875,-49783.328125,4871.129883,2.0,-40.0,-1.0,184.104004,-121.936005,61.426003,-1.223,312.0,74.0,2.0,-0.03,0.0,0.0,false
May 22 2024 10:31:26:155 AM,41120.347656,-49775.769531,4870.969727,2.0,-40.0,-2.0,184.263016,-102.112007,76.482002,-1.07,198.0,151.0,2.0,-0.03,0.0,0.0,false
May 22 2024 10:31:26:263 AM,41110.007812,-49767.109375,4870.810059,1.0,-40.0,-2.0,184.42601,-89.324005,78.398003,-0.877,128.0,19.0,2.0,-0.03,0.0,0.0,false
May 22 2024 10:31:26:364 AM,41100.847656,-49759.328125,4870.669922,1.0,-40.0,-1.0,184.563004,-82.490005,75.102005,-0.782,68.0,-33.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:31:26:457 AM,41092.890625,-49752.839844,4870.560059,1.0,-40.0,-1.0,184.675003,-79.830002,68.716003,-1.177,27.0,-64.0,-4.0,0.97,0.0,0.0,false
May 22 2024 10:31:26:559 AM,41084.300781,-49746.808594,4870.389648,1.0,-41.0,-1.0,184.843002,-78.818001,59.341003,-1.608,10.0,-94.0,-4.0,0.97,0.0,0.0,false
May 22 2024 10:31:26:658 AM,41076.199219,-49741.929688,4870.219727,1.0,-41.0,-1.0,185.015015,-77.213005,50.055004,-1.676,16.0,-93.0,-1.0,0.97,0.0,0.0,false
May 22 2024 10:31:26:764 AM,41067.847656,-49737.617188,4870.040039,1.0,-43.0,0.0,185.192001,-74.547005,40.714001,-1.475,27.0,-93.0,2.0,0.97,0.0,0.0,false
May 22 2024 10:31:26:860 AM,41060.480469,-49734.257812,4869.899902,1.0,-44.0,0.0,185.335007,-71.866005,36.015003,-1.427,27.0,-47.0,0.0,0.97,0.0,0.0,false
May 22 2024 10:31:26:960 AM,41053.320312,-49730.878906,4869.759766,1.0,-45.0,0.0,185.470001,-68.516006,35.081001,-1.152,34.0,-9.0,3.0,0.97,0.0,0.0,false
May 22 2024 10:31:27:57 AM,41047.949219,-49728.167969,4869.699707,1.0,-46.0,-1.0,185.537003,-41.354,20.384001,-0.72,272.0,-147.0,4.0,0.97,1.0,0.0,false
May 22 2024 10:31:27:156 AM,41045.488281,-49726.847656,4869.689941,1.0,-47.0,-1.0,185.541016,-21.829,12.468,-0.405,195.0,-79.0,3.0,-0.03,0.0,0.0,false
May 22 2024 10:31:27:256 AM,41043.640625,-49725.4375,4869.639648,1.0,-47.0,-1.0,185.593002,-15.512001,13.813001,-0.4,63.0,13.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:31:27:355 AM,41042.199219,-49723.96875,4869.580078,1.0,-47.0,-1.0,185.650009,-11.403001,13.827001,-0.399,41.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:31:27:457 AM,41040.960938,-49722.628906,4869.529785,1.0,-47.0,-1.0,185.703003,-9.472,12.468,-0.23,19.0,-14.0,2.0,-0.03,0.0,0.0,false
May 22 2024 10:31:27:555 AM,41039.910156,-49721.507812,4869.489746,1.0,-47.0,-1.0,185.74501,-8.405001,11.063001,-0.26,11.0,-14.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:31:27:662 AM,41038.898438,-49720.417969,4869.449707,1.0,-47.0,0.0,185.783005,-7.658,9.744,-0.314,7.0,-13.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:31:27:762 AM,41038.058594,-49719.519531,4869.419922,1.0,-47.0,0.0,185.814011,-7.155,8.776,-0.196,5.0,-10.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:31:27:862 AM,41037.289062,-49718.699219,4869.399902,1.0,-47.0,0.0,185.839005,-6.756001,8.029,-0.119,4.0,-7.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:31:27:962 AM,41036.859375,-49718.238281,4869.389648,1.0,-47.0,0.0,185.847015,-2.774,3.374,-0.067,40.0,-47.0,1.0,-0.03,1.0,0.0,false
May 22 2024 10:31:28:55 AM,41036.679688,-49718.050781,4869.379883,1.0,-47.0,0.0,185.851013,0.003,0.138,-0.124,28.0,-32.0,-1.0,-0.03,1.0,0.0,false
May 22 2024 10:31:28:156 AM,41037.390625,-49718.820312,4869.419922,1.0,-47.0,0.0,185.892014,12.343,-13.366,0.291,123.0,-135.0,4.0,-0.03,1.0,0.0,false
May 22 2024 10:31:28:258 AM,41039.730469,-49721.367188,4869.52002,1.0,-47.0,0.0,185.986008,30.839001,-33.968002,0.731,185.0,-206.0,4.0,-0.03,1.0,0.0,false
May 22 2024 10:31:28:364 AM,41045.269531,-49727.410156,4869.719727,1.0,-47.0,0.0,186.185013,61.747002,-68.329002,1.414,309.0,-344.0,7.0,-0.03,0.0,0.0,false
May 22 2024 10:31:28:458 AM,41051.730469,-49734.4375,4869.879883,1.0,-47.0,0.0,186.352005,70.067001,-77.783005,1.708,83.0,-95.0,3.0,-0.03,0.0,0.0,false
May 22 2024 10:31:28:557 AM,41058.617188,-49741.957031,4870.02002,1.0,-47.0,0.0,186.48201,71.447006,-79.477005,1.769,14.0,-17.0,1.0,-0.03,0.0,0.0,true
May 22 2024 10:31:28:662 AM,41065.859375,-49749.859375,4870.139648,1.0,-47.0,-1.0,186.606003,69.490005,-77.483002,1.786,-20.0,20.0,0.0,-0.03,0.0,0.0,true
May 22 2024 10:31:28:762 AM,41072.449219,-49757.078125,4870.25,1.0,-47.0,-1.0,186.71701,66.019005,-73.790001,1.593,-35.0,37.0,-2.0,-0.03,0.0,0.0,true
May 22 2024 10:31:28:863 AM,41078.757812,-49764.019531,4870.339844,1.0,-47.0,-1.0,186.806015,62.638004,-69.427002,0.856,-34.0,44.0,-7.0,-0.03,0.0,0.0,true
May 22 2024 10:31:28:960 AM,41084.488281,-49770.339844,4870.370117,0.0,-47.0,-1.0,186.837006,59.123001,-65.190002,0.509,-35.0,42.0,-3.0,-0.03,0.0,0.0,true
May 22 2024 10:31:29:60 AM,41090.078125,-49776.519531,4870.399902,0.0,-47.0,-1.0,186.872009,55.311001,-60.902004,0.482,-38.0,43.0,0.0,-0.03,0.0,0.0,true
May 22 2024 10:31:29:162 AM,41095.449219,-49782.46875,4870.429688,0.0,-47.0,-1.0,186.899002,51.438004,-56.712002,0.475,-39.0,42.0,0.0,-0.03,0.0,0.0,true
May 22 2024 10:31:29:259 AM,41100.25,-49787.789062,4870.459961,0.0,-47.0,-1.0,186.931015,47.890003,-52.907001,0.407,-35.0,38.0,-1.0,-0.03,0.0,0.0,true
May 22 2024 10:31:29:357 AM,41104.730469,-49792.757812,4870.5,0.0,-47.0,-1.0,186.963013,44.547001,-49.305004,0.355,-33.0,36.0,-1.0,-0.03,0.0,0.0,true
May 22 2024 10:31:29:458 AM,41108.96875,-49797.480469,4870.529785,0.0,-47.0,-1.0,186.99501,41.360001,-45.909,0.292,-32.0,34.0,-1.0,-0.03,0.0,0.0,true
May 22 2024 10:31:29:563 AM,41113.167969,-49802.160156,4870.549805,0.0,-47.0,-1.0,187.019012,38.280003,-42.720001,0.213,-31.0,32.0,-1.0,-0.03,0.0,0.0,true
May 22 2024 10:31:29:661 AM,41116.769531,-49806.167969,4870.569824,0.0,-47.0,-1.0,187.034012,35.674004,-39.924004,0.162,-26.0,28.0,-1.0,-0.03,0.0,0.0,true
May 22 2024 10:31:29:761 AM,41120.21875,-49810.019531,4870.580078,0.0,-47.0,-1.0,187.047012,33.174,-37.203003,0.198,-25.0,27.0,0.0,-0.03,0.0,0.0,true
May 22 2024 10:31:29:861 AM,41123.417969,-49813.609375,4870.589844,0.0,-47.0,-1.0,187.062012,30.841002,-34.642002,0.155,-23.0,26.0,0.0,-0.03,0.0,0.0,true
May 22 2024 10:31:29:960 AM,41126.328125,-49816.859375,4870.609863,0.0,-47.0,-1.0,187.077011,28.722002,-32.298,0.129,-21.0,23.0,0.0,-0.03,0.0,0.0,true
May 22 2024 10:31:30:58 AM,41129.058594,-49819.917969,4870.620117,0.0,-47.0,-1.0,187.091003,26.719002,-30.084002,0.174,-20.0,22.0,0.0,-0.03,0.0,0.0,true
May 22 2024 10:31:30:161 AM,41131.367188,-49822.519531,4870.620117,0.0,-47.0,-1.0,187.095016,15.105,-17.395,0.105,-116.0,127.0,-1.0,-0.03,0.0,1.0,true
May 22 2024 10:31:30:262 AM,41131.269531,-49822.398438,4870.560059,0.0,-47.0,-1.0,187.151016,0.279,-0.345,0.061,-148.0,171.0,0.0,-0.03,0.0,1.0,true
May 22 2024 10:31:30:355 AM,41131.289062,-49822.429688,4870.580078,0.0,-47.0,-1.0,187.16301,-0.568,0.639,0.001,-8.0,10.0,-1.0,-0.03,0.0,1.0,true
May 22 2024 10:31:30:458 AM,41131.328125,-49822.46875,4870.589844,0.0,-47.0,-1.0,187.182007,-0.656,0.733,-0.075,-1.0,1.0,-1.0,-0.03,0.0,0.0,true
May 22 2024 10:31:30:555 AM,41131.378906,-49822.519531,4870.620117,0.0,-47.0,-1.0,187.20401,-0.519,0.578,0.073,1.0,-2.0,1.0,-0.03,0.0,0.0,true
