,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 9:39:38:704 AM,42375.378906,-49459.21875,4904.790039,1.0,76.0,-5.0,215.375015,219.407013,984.723022,10.733001,-1232.0,310.0,-34.0,1.01,1.0,0.0,true
May 22 2024 9:39:38:798 AM,42386.738281,-49366.828125,4905.97998,1.0,84.0,-6.0,216.568008,86.598007,988.415039,7.181,-1328.0,37.0,-36.0,1.01,1.0,0.0,true
May 22 2024 9:39:38:898 AM,42384.648438,-49270.320312,4907.279785,0.0,94.0,-6.0,217.865005,-64.242004,970.871033,10.349001,-1508.0,-175.0,32.0,1.01,1.0,0.0,true
May 22 2024 9:39:38:999 AM,42367.257812,-49176.839844,4908.22998,0.0,104.0,-6.0,218.818008,-216.096008,926.671021,3.245,-1519.0,-442.0,-71.0,1.01,0.0,0.0,true
May 22 2024 9:39:39:104 AM,42334.550781,-49086.640625,4908.620117,0.0,115.0,-7.0,219.20401,-354.525024,861.920044,-6.789001,-1384.0,-648.0,-100.0,0.01,0.0,0.0,true
May 22 2024 9:39:39:204 AM,42294.320312,-49005.519531,4907.810059,0.0,122.0,-6.0,220.011017,-439.623016,813.976013,-14.665001,-851.0,-479.0,-79.0,0.01,0.0,0.0,true
May 22 2024 9:39:39:304 AM,42248.460938,-48926.800781,4906.159668,0.0,124.0,-6.0,221.660004,-491.34201,770.988037,-16.986,-517.0,-430.0,-23.0,0.01,0.0,0.0,true
May 22 2024 9:39:39:405 AM,42197.960938,-48849.738281,4904.310059,0.0,125.0,-5.0,223.51001,-519.020996,738.496033,-17.730001,-277.0,-325.0,-7.0,0.01,0.0,0.0,false
May 22 2024 9:39:39:501 AM,42149.277344,-48778.730469,4902.469727,0.0,125.0,-3.0,225.351013,-522.601013,721.969055,-17.392,-36.0,-165.0,3.0,-0.99,0.0,0.0,false
May 22 2024 9:39:39:604 AM,42101.0,-48702.320312,4900.669922,-1.0,123.0,-1.0,227.154007,-481.486023,729.944031,-13.396001,411.0,80.0,40.0,-0.99,0.0,0.0,false
May 22 2024 9:39:39:697 AM,42063.589844,-48630.457031,4899.649902,-1.0,119.0,1.0,228.167007,-408.383026,753.470032,-8.593,731.0,235.0,48.0,-0.99,0.0,0.0,false
May 22 2024 9:39:39:808 AM,42031.878906,-48545.390625,4899.25,-1.0,112.0,4.0,228.575012,-286.019012,772.664062,-4.692,1224.0,192.0,39.0,-0.99,0.0,0.0,false
May 22 2024 9:39:39:902 AM,42014.769531,-48470.617188,4899.909668,0.0,104.0,6.0,229.242004,-168.417007,781.558044,9.663,1176.0,89.0,144.0,0.01,0.0,0.0,false
May 22 2024 9:39:39:999 AM,42004.117188,-48393.828125,4900.850098,1.0,98.0,6.0,230.179016,-103.043007,793.269043,5.233,654.0,117.0,-44.0,0.01,0.0,0.0,false
May 22 2024 9:39:40:97 AM,41993.9375,-48314.890625,4901.02002,1.0,96.0,5.0,230.349014,-84.434006,789.899048,2.068,186.0,-34.0,-32.0,0.01,0.0,0.0,false
May 22 2024 9:39:40:196 AM,41985.097656,-48238.457031,4901.0,0.0,96.0,4.0,230.366013,-72.255005,763.887024,1.545,122.0,-260.0,-5.0,0.01,0.0,0.0,false
May 22 2024 9:39:40:297 AM,41976.859375,-48163.769531,4901.009766,0.0,96.0,4.0,230.377014,-68.064003,741.442017,1.899,42.0,-224.0,4.0,0.01,0.0,0.0,false
May 22 2024 9:39:40:397 AM,41969.027344,-48091.539062,4901.129883,0.0,96.0,3.0,230.498016,-67.516006,721.241028,2.56,5.0,-202.0,7.0,0.01,0.0,0.0,false
May 22 2024 9:39:40:502 AM,41961.050781,-48017.578125,4901.339844,0.0,96.0,2.0,230.70401,-67.627007,701.587036,2.31,-1.0,-197.0,-2.0,0.01,0.0,0.0,false
May 22 2024 9:39:40:597 AM,41952.050781,-47952.089844,4901.419922,0.0,97.0,1.0,230.786011,-93.073006,678.894043,0.93,-254.0,-227.0,-14.0,1.01,0.0,0.0,false
May 22 2024 9:39:40:696 AM,41937.429688,-47886.71875,4901.379883,-1.0,100.0,0.0,230.823013,-144.688004,642.620056,-0.427,-516.0,-363.0,-14.0,1.01,0.0,0.0,false
May 22 2024 9:39:40:799 AM,41918.039062,-47823.070312,4901.25,-1.0,104.0,-1.0,230.959015,-178.939011,615.517029,-1.32,-343.0,-271.0,-9.0,0.01,0.0,0.0,false
May 22 2024 9:39:40:898 AM,41901.507812,-47763.027344,4901.149902,-1.0,105.0,0.0,231.062012,-172.514008,602.332031,-0.881,64.0,-132.0,4.0,0.01,0.0,0.0,false
May 22 2024 9:39:41:2 AM,41884.277344,-47700.617188,4901.069824,-1.0,105.0,0.0,231.138016,-168.20401,587.157043,-0.727,43.0,-152.0,2.0,0.01,0.0,0.0,false
May 22 2024 9:39:41:101 AM,41868.359375,-47643.328125,4901.0,-1.0,105.0,1.0,231.20401,-163.854004,573.328003,-0.816,44.0,-138.0,-1.0,0.01,0.0,0.0,false
May 22 2024 9:39:41:201 AM,41853.660156,-47586.6875,4900.929688,-1.0,105.0,1.0,231.27301,-143.786011,562.322998,-0.372,201.0,-110.0,4.0,-0.99,0.0,0.0,false
May 22 2024 9:39:41:298 AM,41843.910156,-47532.160156,4901.0,-1.0,103.0,2.0,231.338013,-97.465004,551.108032,0.264,463.0,-112.0,6.0,-0.99,0.0,0.0,false
May 22 2024 9:39:41:398 AM,41840.148438,-47477.75,4901.179688,-1.0,99.0,3.0,231.518005,-32.841003,532.696045,4.78,646.0,-184.0,45.0,-0.99,0.0,0.0,false
May 22 2024 9:39:41:499 AM,41843.75,-47425.417969,4902.060059,0.0,93.0,4.0,232.401016,47.761002,501.232025,6.575,806.0,-315.0,18.0,-0.99,0.0,0.0,false
May 22 2024 9:39:41:595 AM,41854.050781,-47379.46875,4902.939941,0.0,86.0,4.0,233.276016,116.661003,463.944031,7.947001,689.0,-373.0,14.0,-0.99,0.0,0.0,false
May 22 2024 9:39:41:698 AM,41871.539062,-47334.488281,4903.629883,0.0,79.0,5.0,233.966019,177.872009,435.09201,3.332,612.0,-289.0,-46.0,-0.99,0.0,0.0,true
May 22 2024 9:39:41:802 AM,41894.597656,-47292.128906,4904.219727,0.0,72.0,5.0,234.563004,233.642014,400.939026,5.483,558.0,-342.0,22.0,-0.99,0.0,0.0,true
May 22 2024 9:39:41:901 AM,41920.269531,-47253.9375,4904.399902,0.0,66.0,4.0,234.736008,262.574005,390.790009,0.819,289.0,-101.0,-47.0,0.01,0.0,0.0,true
May 22 2024 9:39:41:997 AM,41943.960938,-47215.648438,4904.330078,0.0,63.0,3.0,234.798004,253.477005,401.756012,1.089,-91.0,110.0,3.0,1.01,0.0,0.0,true
May 22 2024 9:39:42:99 AM,41965.300781,-47172.820312,4904.339844,0.0,63.0,1.0,234.809006,215.090012,411.407013,1.518,-384.0,97.0,4.0,1.01,0.0,0.0,true
May 22 2024 9:39:42:203 AM,41981.070312,-47131.808594,4904.279785,0.0,65.0,0.0,234.871017,148.888,376.167023,0.319,-662.0,-352.0,-12.0,1.01,0.0,0.0,true
May 22 2024 9:39:42:303 AM,41990.019531,-47095.917969,4904.169922,-1.0,69.0,-1.0,234.980011,88.450005,348.053009,-1.075,-604.0,-281.0,-14.0,1.01,0.0,0.0,true
May 22 2024 9:39:42:395 AM,41993.277344,-47064.910156,4904.009766,-1.0,73.0,-2.0,235.146011,33.829002,321.568024,-1.639,-546.0,-265.0,-6.0,1.01,0.0,0.0,true
May 22 2024 9:39:42:499 AM,41992.46875,-47033.078125,4904.189941,-1.0,78.0,-2.0,235.326004,-14.042001,295.913025,0.611,-479.0,-257.0,23.0,1.01,0.0,0.0,true
May 22 2024 9:39:42:601 AM,41988.359375,-47004.078125,4904.149902,-1.0,83.0,-2.0,235.35701,-42.669003,274.001007,-1.0,-286.0,-219.0,-16.0,1.01,0.0,0.0,true
May 22 2024 9:39:42:695 AM,41982.640625,-46979.308594,4904.009766,-1.0,87.0,-2.0,235.500015,-62.414001,254.294006,-1.928,-197.0,-197.0,-9.0,1.01,0.0,0.0,true
May 22 2024 9:39:42:796 AM,41974.949219,-46954.9375,4903.850098,-1.0,91.0,-2.0,235.660004,-78.188004,233.900009,-1.499,-158.0,-204.0,4.0,1.01,0.0,0.0,true
May 22 2024 9:39:42:898 AM,41965.867188,-46932.277344,4903.719727,-1.0,96.0,-2.0,235.792007,-90.145004,213.990005,-1.016,-120.0,-199.0,5.0,1.01,0.0,0.0,true
May 22 2024 9:39:43:3 AM,41956.9375,-46910.257812,4903.649902,-1.0,99.0,-1.0,235.859009,-82.014008,208.757004,-0.501,81.0,-52.0,5.0,0.01,0.0,0.0,true
May 22 2024 9:39:43:104 AM,41950.050781,-46889.449219,4903.659668,-1.0,100.0,0.0,235.862015,-72.223007,197.137009,-0.063,98.0,-116.0,4.0,1.01,0.0,0.0,true
May 22 2024 9:39:43:206 AM,41941.949219,-46870.6875,4903.639648,-1.0,103.0,0.0,235.879013,-79.362007,175.424011,-0.339,-71.0,-217.0,-3.0,1.01,0.0,0.0,true
May 22 2024 9:39:43:307 AM,41932.609375,-46854.699219,4903.609863,-1.0,105.0,-1.0,235.91301,-90.277008,150.792007,-0.433,-109.0,-246.0,-1.0,1.01,0.0,0.0,true
May 22 2024 9:39:43:400 AM,41923.429688,-46841.738281,4903.580078,-1.0,108.0,-1.0,235.939011,-95.850006,135.472,-0.178,-56.0,-153.0,3.0,1.01,0.0,0.0,true
May 22 2024 9:39:43:499 AM,41913.488281,-46829.140625,4903.569824,-1.0,111.0,-1.0,235.950012,-98.091003,122.138008,-0.155,-22.0,-133.0,0.0,1.01,0.0,0.0,true
May 22 2024 9:39:43:599 AM,41903.4375,-46817.617188,4903.549805,-1.0,113.0,0.0,235.969009,-98.285004,110.454002,0.052,-2.0,-117.0,2.0,1.01,0.0,0.0,true
May 22 2024 9:39:43:699 AM,41893.410156,-46807.140625,4903.560059,-1.0,116.0,0.0,235.976013,-97.335007,99.954002,-0.105,9.0,-105.0,-2.0,1.01,0.0,0.0,true
May 22 2024 9:39:43:801 AM,41883.449219,-46797.597656,4903.549805,0.0,118.0,0.0,235.98201,-95.659004,90.357002,-0.233,17.0,-96.0,-1.0,1.01,0.0,0.0,true
May 22 2024 9:39:43:898 AM,41874.039062,-46789.277344,4903.549805,0.0,120.0,0.0,235.984009,-93.565002,81.941002,-0.081,21.0,-84.0,2.0,1.01,0.0,0.0,true
May 22 2024 9:39:44:7 AM,41863.847656,-46780.957031,4903.540039,0.0,122.0,0.0,235.993011,-90.861008,73.432007,-0.248,27.0,-85.0,-2.0,1.01,0.0,0.0,true
May 22 2024 9:39:44:95 AM,41855.847656,-46774.890625,4903.52002,0.0,124.0,0.0,236.015015,-86.722008,66.416,-0.496,41.0,-70.0,-2.0,1.01,1.0,0.0,true
May 22 2024 9:39:44:205 AM,41846.710938,-46768.238281,4903.429688,0.0,126.0,0.0,236.098007,-81.305,58.294003,-0.999,54.0,-81.0,-5.0,1.01,1.0,0.0,true
May 22 2024 9:39:44:298 AM,41838.277344,-46762.660156,4903.370117,0.0,128.0,0.0,236.164017,-92.831001,64.817001,-0.976,-115.0,65.0,0.0,1.01,1.0,0.0,true
May 22 2024 9:39:44:401 AM,41826.507812,-46755.390625,4903.299805,0.0,130.0,0.0,236.235016,-118.562004,77.468002,-1.269,-257.0,127.0,-3.0,1.01,1.0,0.0,true
May 22 2024 9:39:44:504 AM,41811.558594,-46747.007812,4903.189941,0.0,133.0,0.0,236.339005,-149.444,88.695007,-1.581,-309.0,112.0,-3.0,1.01,1.0,0.0,true
May 22 2024 9:39:44:598 AM,41795.167969,-46738.789062,4903.060059,0.0,136.0,0.0,236.474014,-180.237015,95.823006,-1.85,-308.0,71.0,-3.0,1.01,1.0,0.0,true
May 22 2024 9:39:44:701 AM,41773.757812,-46729.46875,4902.859863,0.0,140.0,0.0,236.671005,-216.73201,100.190002,-2.217,-365.0,44.0,-4.0,0.01,1.0,0.0,true
May 22 2024 9:39:44:802 AM,41749.789062,-46718.117188,4902.649902,0.0,143.0,0.0,236.878006,-250.534012,128.042999,-2.195,-338.0,279.0,0.0,0.01,1.0,0.0,true
May 22 2024 9:39:44:903 AM,41723.359375,-46701.789062,4902.439941,1.0,144.0,1.0,237.095016,-270.202026,170.555008,-3.115,-197.0,425.0,-9.0,0.01,1.0,0.0,true
May 22 2024 9:39:45:0 AM,41696.4375,-46683.0,4902.02002,1.0,144.0,1.0,237.511017,-293.96701,199.252014,-6.446,-238.0,287.0,-33.0,1.01,1.0,0.0,true
May 22 2024 9:39:45:98 AM,41666.429688,-46661.949219,4901.219727,0.0,145.0,2.0,238.314011,-320.426025,224.421005,-8.711,-265.0,252.0,-23.0,-0.99,1.0,0.0,true
May 22 2024 9:39:45:196 AM,41635.410156,-46637.089844,4900.339844,0.0,143.0,2.0,239.189011,-331.084015,263.621002,-8.864,-107.0,392.0,-2.0,-0.99,1.0,0.0,false
May 22 2024 9:39:45:301 AM,41602.648438,-46605.417969,4899.739746,0.0,141.0,3.0,239.795013,-322.216003,317.177002,-3.758,89.0,536.0,51.0,-0.99,1.0,0.0,false
May 22 2024 9:39:45:396 AM,41575.347656,-46571.75,4899.600098,0.0,136.0,4.0,239.929016,-295.83902,369.294006,-1.584,264.0,521.0,22.0,-0.99,1.0,0.0,false
May 22 2024 9:39:45:501 AM,41549.847656,-46528.679688,4899.709961,-1.0,129.0,5.0,240.036011,-244.043015,426.521027,0.086,518.0,572.0,17.0,-0.99,1.0,0.0,false
May 22 2024 9:39:45:604 AM,41528.140625,-46480.917969,4899.689941,-1.0,123.0,5.0,240.050018,-227.262009,481.045013,-5.487,168.0,545.0,-56.0,0.01,1.0,0.0,false
May 22 2024 9:39:45:697 AM,41506.230469,-46434.417969,4898.879883,0.0,119.0,5.0,240.866013,-249.315018,512.046021,-11.246,-221.0,310.0,-58.0,0.01,1.0,0.0,false
May 22 2024 9:39:45:805 AM,41476.617188,-46379.070312,4897.52002,0.0,119.0,4.0,242.227005,-273.417023,514.921021,-12.254001,-241.0,29.0,-10.0,0.01,1.0,0.0,false
May 22 2024 9:39:45:905 AM,41448.828125,-46328.140625,4896.279785,0.0,119.0,4.0,243.461014,-280.445007,511.497009,-11.612,-70.0,-34.0,6.0,0.01,1.0,0.0,false
May 22 2024 9:39:45:999 AM,41422.328125,-46279.917969,4895.209961,0.0,119.0,4.0,244.531006,-284.28302,510.142029,-10.837001,-38.0,-14.0,8.0,0.01,1.0,0.0,false
May 22 2024 9:39:46:105 AM,41392.820312,-46226.117188,4894.120117,-1.0,119.0,4.0,245.621017,-282.867004,511.402039,-10.002001,14.0,13.0,8.0,-0.99,1.0,0.0,false
May 22 2024 9:39:46:202 AM,41368.320312,-46175.300781,4893.350098,-1.0,117.0,5.0,246.391006,-253.094009,522.244995,-8.231,298.0,108.0,18.0,-0.99,1.0,0.0,false
May 22 2024 9:39:46:302 AM,41348.070312,-46120.5,4892.919922,0.0,114.0,7.0,246.826019,-207.185013,560.304016,-5.594,459.0,381.0,26.0,-0.99,0.0,0.0,false
May 22 2024 9:39:46:396 AM,41334.308594,-46065.347656,4893.259766,0.0,109.0,7.0,247.171005,-139.060013,595.633057,6.384,681.0,353.0,120.0,-0.99,0.0,0.0,false
May 22 2024 9:39:46:498 AM,41328.160156,-46004.480469,4894.560059,0.0,101.0,8.0,248.465012,-41.157001,598.497009,17.424002,979.0,29.0,110.0,-0.99,0.0,0.0,false
May 22 2024 9:39:46:603 AM,41331.320312,-45942.910156,4896.409668,1.0,94.0,8.0,250.322006,52.030003,581.982056,15.508,932.0,-165.0,-19.0,0.01,0.0,0.0,false
May 22 2024 9:39:46:705 AM,41339.429688,-45884.828125,4897.759766,1.0,87.0,7.0,251.664017,92.363007,574.33905,11.964001,403.0,-76.0,-35.0,0.01,0.0,0.0,false
May 22 2024 9:39:46:800 AM,41345.320312,-45831.097656,4898.339844,1.0,85.0,5.0,252.24501,73.927002,566.821045,7.858,-184.0,-75.0,-41.0,1.01,0.0,0.0,false
May 22 2024 9:39:46:900 AM,41346.960938,-45774.859375,4898.629883,1.0,87.0,3.0,252.536011,29.709002,550.184998,4.722,-442.0,-166.0,-31.0,1.01,0.0,0.0,false
May 22 2024 9:39:47:1 AM,41343.109375,-45721.167969,4898.709961,1.0,90.0,2.0,252.62001,-29.979002,525.362,1.752,-597.0,-248.0,-30.0,1.01,0.0,0.0,false
May 22 2024 9:39:47:96 AM,41333.449219,-45673.539062,4898.509766,0.0,95.0,0.0,252.820007,-97.060005,489.823029,-2.925,-671.0,-355.0,-47.0,1.01,0.0,0.0,false
May 22 2024 9:39:47:199 AM,41316.71875,-45627.550781,4897.97998,0.0,101.0,-1.0,253.35701,-172.533005,437.758026,-1.287,-755.0,-521.0,16.0,1.01,0.0,0.0,false
May 22 2024 9:39:47:307 AM,41292.847656,-45583.847656,4897.779785,-1.0,109.0,-1.0,253.550018,-233.818008,387.186005,-3.125,-613.0,-506.0,-18.0,1.01,0.0,0.0,false
May 22 2024 9:39:47:402 AM,41267.859375,-45550.109375,4897.179688,-1.0,115.0,0.0,254.153015,-275.104004,343.961029,-8.265,-413.0,-432.0,-51.0,1.01,0.0,0.0,false
May 22 2024 9:39:47:498 AM,41239.769531,-45519.820312,4896.259766,-1.0,121.0,0.0,255.077011,-304.537018,308.299011,-11.546,-294.0,-357.0,-33.0,0.01,0.0,0.0,false
May 22 2024 9:39:47:606 AM,41207.640625,-45486.148438,4894.709961,-1.0,126.0,1.0,256.623016,-304.693024,310.483002,-15.242001,-2.0,22.0,-37.0,0.01,0.0,0.0,false
May 22 2024 9:39:47:699 AM,41182.410156,-45455.667969,4893.370117,-1.0,127.0,3.0,257.962006,-283.746002,319.876007,-15.834001,209.0,94.0,-6.0,1.01,0.0,0.0,false
May 22 2024 9:39:47:805 AM,41153.75,-45421.4375,4891.620117,-2.0,128.0,4.0,259.709015,-275.707001,322.991028,-16.574001,80.0,31.0,-7.0,-0.99,0.0,0.0,false
May 22 2024 9:39:47:898 AM,41130.519531,-45389.4375,4890.299805,-2.0,127.0,5.0,261.031006,-253.181015,338.636017,-14.104001,225.0,156.0,25.0,-0.99,0.0,0.0,false
May 22 2024 9:39:48:3 AM,41108.578125,-45352.390625,4889.22998,-2.0,125.0,6.0,262.098999,-215.165009,356.404022,-10.528001,380.0,178.0,36.0,-0.99,0.0,0.0,false
May 22 2024 9:39:48:102 AM,41092.019531,-45314.867188,4888.659668,-2.0,121.0,7.0,262.672028,-165.361008,370.322021,-6.081,498.0,139.0,44.0,-0.99,0.0,0.0,false
May 22 2024 9:39:48:196 AM,41081.109375,-45279.058594,4888.629883,-1.0,116.0,8.0,262.707001,-119.382004,379.825012,1.012,460.0,95.0,71.0,0.01,0.0,0.0,false
May 22 2024 9:39:48:298 AM,41069.4375,-45240.417969,4888.560059,-1.0,113.0,8.0,262.772003,-115.243004,365.90802,-1.392,41.0,-139.0,-24.0,0.01,0.0,0.0,false
May 22 2024 9:39:48:405 AM,41055.640625,-45205.199219,4888.049805,-1.0,112.0,7.0,263.285004,-120.011009,320.292023,-3.104,-48.0,-456.0,-17.0,0.01,0.0,0.0,false
May 22 2024 9:39:48:501 AM,41043.9375,-45176.828125,4887.609863,-2.0,112.0,6.0,263.723999,-117.264008,291.348999,-3.577,27.0,-289.0,-5.0,1.01,0.0,0.0,false
May 22 2024 9:39:48:600 AM,41031.289062,-45150.210938,4887.040039,-2.0,113.0,6.0,264.295013,-125.203003,260.662018,-5.581,-79.0,-307.0,-20.0,1.01,0.0,0.0,false
May 22 2024 9:39:48:707 AM,41015.960938,-45124.828125,4886.159668,-2.0,115.0,5.0,265.176025,-138.161011,225.323013,-7.487,-130.0,-353.0,-19.0,1.01,0.0,0.0,false
May 22 2024 9:39:48:805 AM,41000.660156,-45104.988281,4885.379883,-2.0,117.0,5.0,265.950012,-148.386002,192.693008,-6.76,-102.0,-326.0,7.0,1.01,0.0,0.0,false
May 22 2024 9:39:48:899 AM,40984.960938,-45089.019531,4884.629883,-2.0,120.0,4.0,266.700012,-156.424011,162.669006,-7.313,-80.0,-300.0,-6.0,0.01,0.0,0.0,false
May 22 2024 9:39:49:7 AM,40968.109375,-45071.347656,4883.859863,-2.0,123.0,4.0,267.47702,-147.386002,162.189011,-7.258,90.0,-5.0,1.0,-0.99,0.0,0.0,false
May 22 2024 9:39:49:103 AM,40955.648438,-45054.597656,4883.330078,-2.0,123.0,5.0,268.003998,-122.804008,166.422012,-5.941,246.0,42.0,13.0,-0.99,0.0,0.0,false
May 22 2024 9:39:49:199 AM,40945.550781,-45038.019531,4883.120117,-2.0,123.0,5.0,268.215027,-98.519005,165.969009,-3.032,243.0,-5.0,29.0,-0.99,0.0,0.0,false
May 22 2024 9:39:49:306 AM,40937.058594,-45019.847656,4882.969727,-1.0,121.0,6.0,268.359009,-72.540001,161.776001,-1.497,260.0,-42.0,15.0,-0.99,0.0,0.0,false
May 22 2024 9:39:49:403 AM,40931.878906,-45004.269531,4882.899902,-1.0,119.0,6.0,268.431,-50.018002,155.543015,-0.861,225.0,-62.0,6.0,-0.99,0.0,0.0,false
May 22 2024 9:39:49:497 AM,40928.839844,-44989.800781,4882.859863,-1.0,117.0,6.0,268.473999,-31.339001,147.628006,-0.702,187.0,-79.0,2.0,-0.99,0.0,0.0,false
May 22 2024 9:39:49:602 AM,40926.859375,-44974.667969,4882.819824,-1.0,115.0,6.0,268.514008,-20.008001,140.251007,-0.68,113.0,-74.0,0.0,-0.99,0.0,0.0,false
May 22 2024 9:39:49:701 AM,40925.730469,-44961.320312,4882.810059,-1.0,112.0,6.0,268.522003,-12.679001,132.669006,0.001,73.0,-76.0,7.0,-0.99,0.0,0.0,false
May 22 2024 9:39:49:796 AM,40925.179688,-44949.128906,4882.850098,-1.0,110.0,6.0,268.564026,-7.341001,125.222008,0.464,53.0,-74.0,5.0,-0.99,0.0,0.0,false
May 22 2024 9:39:49:896 AM,40925.089844,-44937.027344,4882.929688,-1.0,108.0,6.0,268.644012,-2.871,117.462006,0.763,45.0,-78.0,3.0,-0.99,0.0,0.0,false
May 22 2024 9:39:49:999 AM,40925.410156,-44925.429688,4883.049805,0.0,106.0,6.0,268.76001,0.828,109.724007,1.038,37.0,-77.0,3.0,-0.99,0.0,0.0,false
May 22 2024 9:39:50:95 AM,40926.019531,-44915.257812,4883.179688,0.0,105.0,6.0,268.890015,3.647,102.709007,1.136,28.0,-70.0,1.0,-0.99,0.0,0.0,false
May 22 2024 9:39:50:199 AM,40926.949219,-44905.078125,4883.319824,0.0,103.0,6.0,269.029999,6.018,95.461006,1.144,24.0,-72.0,0.0,-0.99,0.0,0.0,false
May 22 2024 9:39:50:306 AM,40928.117188,-44895.460938,4883.469727,0.0,101.0,6.0,269.178009,7.908,88.393005,1.129,19.0,-71.0,0.0,-0.99,0.0,0.0,false
May 22 2024 9:39:50:399 AM,40929.257812,-44887.4375,4883.649902,0.0,100.0,6.0,269.364014,9.815001,81.281006,2.366,19.0,-71.0,12.0,-0.99,0.0,0.0,false
May 22 2024 9:39:50:502 AM,40930.570312,-44879.488281,4883.929688,0.0,98.0,6.0,269.641998,11.028001,73.587006,2.539,12.0,-77.0,2.0,-0.99,0.0,0.0,false
May 22 2024 9:39:50:604 AM,40931.757812,-44872.988281,4884.169922,0.0,97.0,6.0,269.884003,9.439,53.887001,2.121,-16.0,-197.0,-4.0,-0.99,1.0,0.0,false
May 22 2024 9:39:50:703 AM,40932.777344,-44868.078125,4884.379883,0.0,97.0,6.0,270.088013,9.172001,50.264004,1.998,-3.0,-36.0,-1.0,-0.99,1.0,0.0,false
May 22 2024 9:39:50:804 AM,40934.21875,-44861.699219,4884.689941,1.0,95.0,6.0,270.401001,12.676001,68.717003,2.409,35.0,185.0,4.0,-0.99,1.0,0.0,false
May 22 2024 9:39:50:896 AM,40936.347656,-44853.160156,4885.120117,1.0,94.0,6.0,270.835999,20.067001,99.729004,3.593,74.0,310.0,12.0,-0.99,1.0,0.0,false
May 22 2024 9:39:50:999 AM,40939.929688,-44840.410156,4885.75,2.0,92.0,7.0,271.460022,31.867001,132.188004,4.447,118.0,325.0,9.0,-0.99,1.0,0.0,false
May 22 2024 9:39:51:96 AM,40944.460938,-44825.640625,4886.290039,2.0,89.0,7.0,272.005005,42.656002,165.615005,4.175,108.0,334.0,-3.0,0.01,1.0,0.0,false
May 22 2024 9:39:51:198 AM,40948.320312,-44806.210938,4886.839844,2.0,88.0,6.0,272.548004,35.599003,207.44101,5.929,-71.0,418.0,18.0,0.01,1.0,0.0,false
May 22 2024 9:39:51:303 AM,40950.027344,-44781.910156,4887.399902,3.0,87.0,6.0,273.118011,18.595001,246.516006,6.259,-170.0,391.0,3.0,0.01,1.0,0.0,false
May 22 2024 9:39:51:402 AM,40951.179688,-44755.4375,4888.0,3.0,87.0,5.0,273.710999,14.245001,281.739014,6.473001,-44.0,352.0,2.0,0.01,1.0,0.0,false
May 22 2024 9:39:51:501 AM,40952.390625,-44725.75,4888.639648,3.0,87.0,5.0,274.353027,13.649001,316.186005,6.815001,-6.0,344.0,3.0,0.01,1.0,0.0,false
May 22 2024 9:39:51:596 AM,40953.777344,-44693.910156,4889.319824,2.0,87.0,5.0,275.03302,18.089001,348.438019,7.755001,44.0,323.0,9.0,-0.99,1.0,0.0,false
May 22 2024 9:39:51:704 AM,40958.097656,-44654.757812,4890.319824,2.0,86.0,6.0,276.036011,46.105003,378.30603,9.999001,280.0,299.0,22.0,-0.99,1.0,0.0,false
May 22 2024 9:39:51:798 AM,40965.628906,-44618.777344,4891.439941,2.0,84.0,6.0,277.151001,85.844002,395.778015,11.666,397.0,175.0,17.0,-0.99,1.0,0.0,false
May 22 2024 9:39:51:898 AM,40978.648438,-44579.699219,4892.759766,2.0,79.0,6.0,278.469025,142.101013,401.390015,13.608001,563.0,56.0,19.0,-0.99,1.0,0.0,false
May 22 2024 9:39:51:999 AM,40997.578125,-44541.058594,4894.529785,3.0,74.0,6.0,280.238007,206.994003,392.383026,19.546001,649.0,-90.0,59.0,-0.99,1.0,0.0,false
May 22 2024 9:39:52:96 AM,41021.890625,-44504.828125,4896.299805,2.0,67.0,6.0,282.014008,266.516998,385.38501,16.677,595.0,-70.0,-29.0,-0.99,1.0,0.0,false
May 22 2024 9:39:52:202 AM,41052.980469,-44464.0,4897.850098,2.0,61.0,5.0,283.56601,309.671021,409.250031,13.149,432.0,239.0,-35.0,0.01,1.0,0.0,false
May 22 2024 9:39:52:301 AM,41082.238281,-44421.367188,4899.049805,2.0,58.0,3.0,284.762024,317.029022,447.239014,15.321001,74.0,380.0,22.0,0.01,1.0,0.0,true
May 22 2024 9:39:52:405 AM,41113.859375,-44371.359375,4900.389648,2.0,58.0,2.0,286.100006,321.255005,479.364014,10.256001,42.0,321.0,-51.0,0.01,1.0,0.0,true
May 22 2024 9:39:52:499 AM,41140.617188,-44325.628906,4900.810059,2.0,59.0,1.0,286.524017,293.911011,491.710022,3.837,-273.0,123.0,-64.0,1.01,1.0,0.0,true
May 22 2024 9:39:52:605 AM,41165.980469,-44271.449219,4900.939941,1.0,62.0,0.0,286.651001,239.349014,508.617035,1.656,-546.0,169.0,-22.0,1.01,1.0,0.0,true
May 22 2024 9:39:52:701 AM,41182.230469,-44221.660156,4900.97998,1.0,66.0,-2.0,286.697021,171.258011,519.585022,0.8,-681.0,110.0,-9.0,1.01,1.0,0.0,true
