,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 9:47:25:648 AM,41727.46875,-46234.589844,4903.830078,1.0,104.0,1.0,241.728012,-168.312012,698.616028,-0.401,-47.0,301.0,0.0,-0.02,1.0,0.0,true
May 22 2024 9:47:25:744 AM,41711.019531,-46165.449219,4903.790039,1.0,104.0,1.0,241.770004,-172.287003,727.527039,-0.394,-40.0,289.0,0.0,-0.02,1.0,0.0,true
May 22 2024 9:47:25:843 AM,41693.890625,-46092.148438,4903.739746,1.0,103.0,1.0,241.81601,-175.810013,756.631042,-0.448,-35.0,291.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:25:946 AM,41675.558594,-46012.058594,4903.689941,1.0,103.0,1.0,241.869019,-178.970001,786.824036,-0.487,-32.0,302.0,0.0,-0.02,1.0,0.0,true
May 22 2024 9:47:26:44 AM,41658.019531,-45933.828125,4903.629883,1.0,103.0,1.0,241.925018,-181.445007,814.904053,-0.563,-25.0,281.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:26:152 AM,41638.300781,-45843.769531,4903.569824,1.0,102.0,1.0,241.994019,-183.640015,845.689026,-0.629,-22.0,308.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:26:251 AM,41620.21875,-45759.207031,4903.5,1.0,102.0,1.0,242.065018,-185.127014,873.271057,-0.7,-15.0,276.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:26:348 AM,41602.109375,-45672.367188,4903.419922,1.0,102.0,1.0,242.141006,-186.136002,900.398071,-0.788,-10.0,271.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:26:453 AM,41582.539062,-45576.039062,4903.330078,1.0,102.0,1.0,242.233017,-186.665009,929.081055,-0.861,-5.0,287.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:26:548 AM,41564.96875,-45487.109375,4903.22998,1.0,101.0,1.0,242.333008,-185.23201,947.297058,-0.921,14.0,182.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:26:644 AM,41547.507812,-45396.359375,4903.089844,1.0,101.0,1.0,242.474014,-179.950012,947.426025,-0.923,53.0,1.0,0.0,-0.02,1.0,0.0,true
May 22 2024 9:47:26:745 AM,41529.910156,-45302.089844,4902.909668,0.0,101.0,1.0,242.646011,-172.540009,937.947021,-0.931,74.0,-95.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:26:844 AM,41513.199219,-45209.71875,4902.75,0.0,100.0,1.0,242.809006,-164.485001,924.12207,-0.995,81.0,-138.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:26:952 AM,41496.210938,-45112.058594,4902.569824,0.0,100.0,1.0,242.992004,-151.007004,897.298035,-1.02,135.0,-268.0,0.0,-1.02,0.0,0.0,true
May 22 2024 9:47:27:48 AM,41485.308594,-45028.320312,4902.419922,-1.0,98.0,1.0,243.138016,-104.991005,866.730042,-0.948,460.0,-306.0,1.0,-1.02,0.0,0.0,true
May 22 2024 9:47:27:149 AM,41479.109375,-44943.398438,4902.469727,-1.0,95.0,2.0,243.183014,-62.330002,829.436035,-0.403,427.0,-373.0,5.0,-0.02,0.0,0.0,true
May 22 2024 9:47:27:249 AM,41471.269531,-44863.097656,4902.310059,-1.0,95.0,1.0,243.338013,-74.348007,786.081055,-0.912,-120.0,-434.0,-5.0,0.98,0.0,0.0,true
May 22 2024 9:47:27:347 AM,41459.167969,-44789.71875,4902.159668,-1.0,97.0,-1.0,243.488007,-117.847008,730.496033,-1.158,-435.0,-556.0,-2.0,0.98,0.0,0.0,true
May 22 2024 9:47:27:449 AM,41440.378906,-44719.660156,4902.580078,-1.0,102.0,-2.0,243.907013,-188.87001,652.150024,6.257,-710.0,-783.0,74.0,0.98,-1.0,0.0,true
May 22 2024 9:47:27:543 AM,41418.597656,-44662.757812,4903.149902,-1.0,108.0,-3.0,244.479019,-224.908005,586.091003,0.323,-360.0,-661.0,-59.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:27:645 AM,41397.390625,-44606.097656,4902.799805,-1.0,110.0,-2.0,244.82901,-204.806015,532.183044,-4.889,201.0,-539.0,-52.0,0.98,-1.0,0.0,true
May 22 2024 9:47:27:742 AM,41377.867188,-44558.199219,4902.669922,-1.0,111.0,-2.0,244.958008,-207.879013,467.081024,-1.929,-31.0,-651.0,30.0,0.98,0.0,0.0,true
May 22 2024 9:47:27:848 AM,41354.507812,-44513.128906,4902.719727,-1.0,114.0,-2.0,245.000015,-225.575012,398.320007,-1.112,-177.0,-688.0,8.0,0.98,0.0,0.0,true
May 22 2024 9:47:27:953 AM,41329.828125,-44474.929688,4902.600098,-1.0,118.0,-2.0,245.118011,-228.313004,352.392029,-4.445,-27.0,-459.0,-33.0,-0.02,1.0,0.0,true
May 22 2024 9:47:28:48 AM,41310.289062,-44441.308594,4902.139648,-1.0,119.0,-1.0,245.573013,-203.516006,342.687012,-4.7,248.0,-97.0,-3.0,-0.02,1.0,0.0,true
May 22 2024 9:47:28:152 AM,41291.730469,-44404.507812,4901.719727,-1.0,118.0,0.0,246.001007,-178.849014,351.002014,-3.964,247.0,83.0,7.0,-1.02,1.0,0.0,true
May 22 2024 9:47:28:250 AM,41274.449219,-44368.238281,4901.429688,-1.0,117.0,0.0,246.285019,-182.939011,364.749023,-3.246,-41.0,137.0,7.0,-0.02,1.0,0.0,true
May 22 2024 9:47:28:351 AM,41255.277344,-44329.769531,4901.219727,0.0,117.0,0.0,246.493011,-192.825012,385.163025,-2.56,-99.0,204.0,7.0,-0.02,1.0,0.0,true
May 22 2024 9:47:28:452 AM,41235.179688,-44289.1875,4901.060059,0.0,117.0,1.0,246.653015,-204.087006,409.547028,-2.194,-113.0,244.0,4.0,-0.02,1.0,0.0,true
May 22 2024 9:47:28:550 AM,41214.289062,-44246.6875,4900.929688,0.0,116.0,1.0,246.792007,-215.863007,435.857025,-1.952,-118.0,263.0,2.0,-0.02,1.0,0.0,true
May 22 2024 9:47:28:650 AM,41192.089844,-44201.210938,4900.810059,1.0,116.0,1.0,246.907013,-227.980011,463.622009,-1.413,-121.0,278.0,5.0,-0.02,1.0,0.0,true
May 22 2024 9:47:28:744 AM,41170.328125,-44156.277344,4900.699707,1.0,116.0,1.0,247.019012,-239.262009,490.213013,-1.709,-113.0,266.0,-3.0,-0.02,1.0,0.0,true
May 22 2024 9:47:28:851 AM,41143.96875,-44101.398438,4900.540039,1.0,116.0,1.0,247.179016,-252.093018,521.275024,-1.807,-128.0,311.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:28:950 AM,41118.75,-44048.519531,4900.339844,1.0,116.0,1.0,247.376007,-263.373016,549.900024,-2.375,-113.0,286.0,-6.0,-0.02,1.0,0.0,true
May 22 2024 9:47:29:51 AM,41091.789062,-43991.46875,4900.100098,1.0,115.0,1.0,247.621017,-274.686005,579.165039,-2.556,-113.0,293.0,-2.0,-0.02,1.0,0.0,true
May 22 2024 9:47:29:152 AM,41063.4375,-43930.917969,4899.830078,1.0,115.0,1.0,247.884018,-285.805023,608.536011,-2.62,-111.0,294.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:29:245 AM,41036.417969,-43872.640625,4899.589844,1.0,115.0,1.0,248.132019,-295.653015,635.361023,-2.652,-98.0,268.0,0.0,-0.02,1.0,0.0,true
May 22 2024 9:47:29:343 AM,41007.210938,-43809.148438,4899.290039,1.0,115.0,1.0,248.42601,-305.357025,663.320007,-3.467,-97.0,280.0,-8.0,-0.02,1.0,0.0,true
May 22 2024 9:47:29:455 AM,40972.269531,-43732.367188,4898.859863,1.0,115.0,1.0,248.853012,-315.738007,695.488037,-3.977,-104.0,322.0,-5.0,-0.02,1.0,0.0,false
May 22 2024 9:47:29:544 AM,40944.199219,-43669.96875,4898.509766,1.0,114.0,1.0,249.207016,-323.497009,720.323059,-4.078,-78.0,248.0,-1.0,-0.02,1.0,0.0,false
May 22 2024 9:47:29:651 AM,40908.898438,-43590.5,4898.069824,1.0,114.0,2.0,249.645004,-332.539001,750.480042,-4.044,-90.0,302.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:29:744 AM,40877.578125,-43519.140625,4897.699707,1.0,114.0,2.0,250.021011,-339.879028,776.347046,-4.027,-73.0,259.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:29:854 AM,40839.839844,-43431.949219,4897.259766,1.0,113.0,2.0,250.457016,-347.963013,806.550049,-3.941,-81.0,302.0,1.0,-0.02,1.0,0.0,false
May 22 2024 9:47:29:945 AM,40807.757812,-43356.808594,4896.899902,1.0,113.0,2.0,250.813019,-354.187012,831.446045,-3.854,-62.0,249.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:30:52 AM,40769.890625,-43266.847656,4896.489746,1.0,113.0,2.0,251.224014,-357.867004,853.123047,-3.706,-37.0,217.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:30:146 AM,40736.75,-43186.96875,4896.109863,1.0,113.0,2.0,251.610016,-353.947021,854.472046,-3.917,39.0,13.0,-2.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:30:251 AM,40700.699219,-43098.847656,4895.529785,0.0,112.0,2.0,252.183014,-341.615021,833.958069,-4.6,123.0,-205.0,-7.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:30:349 AM,40668.660156,-43019.609375,4894.97998,0.0,112.0,2.0,252.742004,-322.705017,797.146057,-4.353,189.0,-368.0,2.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:30:445 AM,40640.417969,-42945.617188,4894.52002,-1.0,111.0,2.0,253.194016,-283.841003,757.629028,-3.46,389.0,-395.0,9.0,-1.02,0.0,0.0,false
May 22 2024 9:47:30:549 AM,40617.328125,-42869.378906,4894.419922,-1.0,108.0,3.0,253.302017,-207.655014,721.419006,2.767,762.0,-362.0,62.0,-1.02,0.0,0.0,false
May 22 2024 9:47:30:643 AM,40603.890625,-42802.917969,4895.540039,-1.0,103.0,4.0,254.427017,-120.725006,684.324036,9.179001,869.0,-371.0,64.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:30:752 AM,40594.46875,-42730.578125,4896.290039,-1.0,99.0,4.0,255.173019,-82.576004,637.992004,1.201,381.0,-463.0,-80.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:30:843 AM,40586.648438,-42675.5,4896.139648,-1.0,98.0,3.0,255.315018,-73.558006,590.085022,-1.176,90.0,-479.0,-24.0,-0.02,0.0,0.0,false
May 22 2024 9:47:30:951 AM,40578.398438,-42615.519531,4896.0,-1.0,98.0,2.0,255.455017,-66.440002,543.457031,-1.794,71.0,-466.0,-6.0,-0.02,0.0,0.0,false
May 22 2024 9:47:31:50 AM,40571.578125,-42563.898438,4895.899902,-1.0,97.0,2.0,255.555008,-61.199001,504.469025,-1.849,52.0,-390.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:31:151 AM,40565.410156,-42515.289062,4895.77002,-1.0,97.0,2.0,255.686005,-56.332005,468.416016,-1.566,49.0,-361.0,3.0,-0.02,0.0,0.0,false
May 22 2024 9:47:31:251 AM,40559.910156,-42470.1875,4895.699707,-1.0,97.0,2.0,255.756012,-50.648003,435.368011,-0.194,57.0,-330.0,14.0,-0.02,0.0,0.0,false
May 22 2024 9:47:31:350 AM,40555.027344,-42428.71875,4895.72998,-1.0,97.0,2.0,255.787018,-45.638,405.082031,0.564,50.0,-303.0,8.0,-0.02,0.0,0.0,false
May 22 2024 9:47:31:448 AM,40550.648438,-42390.449219,4895.799805,-1.0,97.0,2.0,255.85701,-41.629002,377.405029,0.686,40.0,-277.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:31:550 AM,40546.480469,-42353.167969,4895.899902,-1.0,97.0,1.0,255.951019,-38.066002,351.292023,0.884,36.0,-261.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:31:645 AM,40542.949219,-42320.96875,4896.0,-1.0,96.0,1.0,256.052002,-35.136002,329.192017,0.85,29.0,-221.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:31:751 AM,40539.347656,-42287.367188,4896.109863,-1.0,96.0,1.0,256.161011,-32.176003,306.394012,0.837,30.0,-228.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:31:851 AM,40536.230469,-42257.6875,4896.209961,-1.0,96.0,1.0,256.259003,-29.628002,286.378021,0.857,25.0,-200.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:31:945 AM,40533.550781,-42231.730469,4896.290039,-1.0,96.0,1.0,256.34201,-27.179001,266.375,0.768,24.0,-200.0,-1.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:32:51 AM,40530.878906,-42205.539062,4896.359863,-1.0,96.0,1.0,256.416016,-23.067001,229.681015,0.791,41.0,-367.0,0.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:32:153 AM,40528.71875,-42185.140625,4896.379883,-1.0,96.0,1.0,256.433014,-21.181002,186.600006,0.44,19.0,-431.0,-4.0,0.98,0.0,0.0,false
May 22 2024 9:47:32:248 AM,40525.777344,-42168.46875,4896.409668,-1.0,97.0,1.0,256.463013,-30.275002,167.501007,0.353,-91.0,-191.0,-1.0,0.98,0.0,0.0,false
May 22 2024 9:47:32:351 AM,40522.609375,-42151.597656,4896.469727,-1.0,97.0,1.0,256.52301,-24.702002,156.411011,0.384,56.0,-111.0,0.0,-1.02,0.0,0.0,false
May 22 2024 9:47:32:447 AM,40521.539062,-42136.9375,4896.549805,-1.0,97.0,1.0,256.605011,-11.006001,143.856003,0.46,137.0,-126.0,1.0,-1.02,1.0,0.0,false
May 22 2024 9:47:32:550 AM,40521.417969,-42122.117188,4896.649902,0.0,96.0,2.0,256.705017,-4.507,142.755005,0.666,65.0,-11.0,2.0,-0.02,1.0,0.0,false
May 22 2024 9:47:32:651 AM,40520.050781,-42106.117188,4896.779785,0.0,96.0,1.0,256.830017,-12.776001,162.561005,0.567,-83.0,198.0,-1.0,-0.02,1.0,0.0,false
May 22 2024 9:47:32:749 AM,40518.347656,-42088.148438,4896.919922,0.0,96.0,1.0,256.973022,-18.147001,189.362015,0.682,-54.0,268.0,1.0,0.98,1.0,0.0,false
May 22 2024 9:47:32:848 AM,40515.070312,-42067.398438,4897.029785,1.0,96.0,1.0,257.07901,-35.041,216.939011,0.521,-169.0,276.0,-2.0,0.98,1.0,0.0,false
May 22 2024 9:47:32:943 AM,40509.519531,-42045.25,4897.089844,1.0,98.0,1.0,257.14502,-59.389004,240.892014,0.003,-243.0,240.0,-5.0,0.98,1.0,0.0,false
May 22 2024 9:47:33:45 AM,40500.097656,-42019.339844,4897.080078,1.0,100.0,0.0,257.160004,-92.059006,263.515015,-0.393,-327.0,226.0,-4.0,-0.02,1.0,0.0,false
May 22 2024 9:47:33:147 AM,40490.199219,-41989.949219,4897.069824,1.0,103.0,0.0,257.171997,-94.353004,304.795013,-0.242,-23.0,413.0,2.0,-0.02,1.0,0.0,false
May 22 2024 9:47:33:243 AM,40482.71875,-41958.527344,4897.100098,1.0,103.0,1.0,257.209015,-85.808006,341.437012,0.237,85.0,366.0,5.0,-0.02,1.0,0.0,false
May 22 2024 9:47:33:354 AM,40474.117188,-41917.527344,4897.159668,1.0,102.0,1.0,257.271027,-78.299004,382.34201,0.419,75.0,409.0,2.0,-1.02,1.0,0.0,false
May 22 2024 9:47:33:451 AM,40469.160156,-41878.347656,4897.279785,1.0,101.0,2.0,257.383026,-52.894001,415.618011,0.947,254.0,333.0,5.0,-1.02,1.0,0.0,false
May 22 2024 9:47:33:549 AM,40468.269531,-41835.917969,4897.469727,1.0,97.0,3.0,257.575012,-10.596001,443.358032,1.797,423.0,277.0,8.0,-1.02,1.0,0.0,false
May 22 2024 9:47:33:645 AM,40472.507812,-41793.0,4898.060059,1.0,93.0,3.0,258.165009,49.865002,460.202026,4.756,605.0,168.0,30.0,-1.02,1.0,0.0,false
May 22 2024 9:47:33:753 AM,40485.019531,-41744.347656,4898.659668,1.0,85.0,4.0,258.764008,127.048004,468.188019,5.185,772.0,80.0,4.0,-0.02,1.0,0.0,false
May 22 2024 9:47:33:848 AM,40500.46875,-41698.800781,4898.97998,1.0,80.0,4.0,259.083008,163.438004,500.532013,2.397,364.0,323.0,-28.0,0.98,1.0,0.0,false
May 22 2024 9:47:33:949 AM,40516.058594,-41645.359375,4899.109863,1.0,77.0,3.0,259.212006,158.652008,541.140015,1.994,-48.0,406.0,-4.0,0.98,1.0,0.0,false
May 22 2024 9:47:34:44 AM,40527.019531,-41591.347656,4899.109863,1.0,78.0,1.0,259.215027,129.242004,575.716003,-0.02,-294.0,346.0,-20.0,0.98,1.0,0.0,false
May 22 2024 9:47:34:145 AM,40533.710938,-41530.828125,4899.0,1.0,81.0,-1.0,259.319,74.605003,607.730042,-1.564,-546.0,320.0,-15.0,0.98,1.0,0.0,false
May 22 2024 9:47:34:249 AM,40533.058594,-41466.328125,4899.049805,1.0,86.0,-2.0,259.363007,-11.458,626.945007,5.876,-861.0,192.0,74.0,0.98,0.0,0.0,false
May 22 2024 9:47:34:343 AM,40523.757812,-41409.378906,4899.649902,0.0,93.0,-4.0,259.965027,-104.336006,618.729004,5.865,-929.0,-82.0,0.0,0.98,0.0,0.0,false
May 22 2024 9:47:34:443 AM,40504.859375,-41351.109375,4899.969727,0.0,102.0,-5.0,260.284027,-198.769012,585.446045,0.633,-944.0,-333.0,-52.0,0.98,0.0,0.0,false
May 22 2024 9:47:34:545 AM,40477.347656,-41295.9375,4900.580078,0.0,110.0,-5.0,260.897003,-286.729004,525.88501,1.224,-880.0,-596.0,6.0,0.98,0.0,0.0,false
May 22 2024 9:47:34:648 AM,40442.917969,-41247.820312,4900.859863,0.0,118.0,-5.0,261.170013,-351.565002,449.825012,-1.144,-648.0,-761.0,-24.0,0.98,0.0,0.0,false
May 22 2024 9:47:34:750 AM,40404.019531,-41207.980469,4900.879883,0.0,126.0,-5.0,261.194,-394.593018,367.44101,-2.12,-430.0,-824.0,-10.0,0.98,1.0,0.0,false
May 22 2024 9:47:34:854 AM,40361.367188,-41175.898438,4900.689941,0.0,134.0,-4.0,261.382019,-422.661011,287.753021,-4.757,-281.0,-797.0,-26.0,0.98,1.0,0.0,false
May 22 2024 9:47:34:949 AM,40320.570312,-41152.167969,4899.659668,0.0,140.0,-4.0,262.411011,-443.699036,255.548019,-11.727,-210.0,-322.0,-70.0,-0.02,1.0,0.0,false
May 22 2024 9:47:35:44 AM,40278.617188,-41126.667969,4898.449707,0.0,144.0,-3.0,263.625,-455.269012,268.154999,-10.784,-116.0,126.0,9.0,-0.02,1.0,0.0,false
May 22 2024 9:47:35:150 AM,40232.179688,-41094.328125,4897.399902,0.0,144.0,-1.0,264.673004,-456.459015,299.095001,-8.449,-12.0,309.0,23.0,-0.02,0.0,0.0,false
May 22 2024 9:47:35:249 AM,40187.410156,-41062.308594,4896.469727,0.0,144.0,0.0,265.606018,-462.268036,317.961029,-11.381001,-58.0,189.0,-29.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:35:353 AM,40141.167969,-41028.699219,4895.009766,-1.0,144.0,1.0,267.064026,-453.20401,317.583008,-14.524001,91.0,-4.0,-31.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:35:445 AM,40101.308594,-40999.507812,4893.580078,-1.0,144.0,1.0,268.492004,-427.333008,303.334015,-13.935,259.0,-142.0,6.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:35:550 AM,40060.160156,-40969.148438,4892.089844,-2.0,144.0,2.0,269.980011,-387.762024,278.536011,-12.655001,396.0,-248.0,13.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:35:648 AM,40025.777344,-40943.539062,4890.909668,-3.0,143.0,2.0,271.161011,-345.983002,250.632019,-10.233001,418.0,-279.0,24.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:35:750 AM,39993.960938,-40919.25,4890.149902,-3.0,143.0,3.0,271.925018,-298.735016,220.351013,-8.64,472.0,-303.0,16.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:35:846 AM,39968.527344,-40900.117188,4889.109863,-4.0,143.0,3.0,272.96402,-257.850006,188.359009,-12.475,409.0,-320.0,-38.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:35:945 AM,39946.070312,-40883.140625,4887.850098,-4.0,143.0,3.0,274.221008,-214.318008,156.508011,-12.904,435.0,-319.0,-4.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:36:48 AM,39927.070312,-40868.648438,4886.669922,-4.0,143.0,4.0,275.401001,-169.552002,124.602005,-11.189,448.0,-319.0,17.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:36:147 AM,39912.898438,-40857.800781,4885.77002,-4.0,143.0,4.0,276.307007,-127.961006,95.710007,-8.435,416.0,-289.0,28.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:36:248 AM,39902.359375,-40849.6875,4885.120117,-4.0,143.0,4.0,276.955017,-87.289001,66.858002,-5.676,407.0,-289.0,28.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:36:347 AM,39896.988281,-40845.609375,4884.969727,-4.0,143.0,4.0,277.105011,-26.058001,18.953001,1.542,612.0,-479.0,72.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:36:451 AM,39896.21875,-40845.140625,4885.129883,-4.0,143.0,4.0,277.269012,-1.404,1.718,-0.381,247.0,-172.0,-19.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:36:545 AM,39896.019531,-40845.050781,4885.040039,-4.0,143.0,4.0,277.365021,9.799001,-6.704,-1.313,112.0,-84.0,-9.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:36:647 AM,39897.550781,-40846.308594,4884.929688,-4.0,143.0,4.0,277.468018,24.310001,-18.429001,-0.882,145.0,-117.0,4.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:36:748 AM,39901.257812,-40849.269531,4884.929688,-4.0,143.0,4.0,277.473022,54.754002,-42.048,0.837,304.0,-236.0,17.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:36:850 AM,39909.019531,-40855.328125,4885.089844,-4.0,143.0,3.0,277.633026,89.209007,-68.578003,2.558,345.0,-265.0,17.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:36:950 AM,39919.679688,-40863.410156,4885.609863,-4.0,143.0,4.0,278.154022,117.649002,-91.614006,6.456,284.0,-230.0,39.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:37:49 AM,39932.6875,-40873.527344,4886.350098,-4.0,143.0,4.0,278.89502,145.695007,-110.764008,8.738001,280.0,-192.0,23.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:37:142 AM,39947.320312,-40884.878906,4887.22998,-4.0,143.0,3.0,279.774017,171.081009,-128.738007,10.288,254.0,-180.0,16.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:37:247 AM,39966.4375,-40899.609375,4888.389648,-4.0,143.0,3.0,280.930023,198.962006,-148.917007,11.878,279.0,-202.0,16.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:37:343 AM,39986.398438,-40915.007812,4889.600098,-3.0,143.0,3.0,282.141022,223.076004,-168.369003,12.897,241.0,-195.0,10.0,-1.02,0.0,0.0,false
May 22 2024 9:47:37:444 AM,40008.539062,-40933.578125,4890.759766,-3.0,144.0,3.0,283.305023,229.629013,-191.039001,8.771001,66.0,-227.0,-41.0,-1.02,0.0,0.0,false
May 22 2024 9:47:37:549 AM,40031.039062,-40954.660156,4891.399902,-3.0,146.0,2.0,283.948029,219.568008,-198.886017,4.108,-101.0,-78.0,-47.0,-1.02,0.0,0.0,false
May 22 2024 9:47:37:650 AM,40050.777344,-40974.460938,4891.77002,-2.0,150.0,2.0,284.310028,196.84201,-189.626007,2.649,-227.0,93.0,-15.0,-1.02,1.0,0.0,false
May 22 2024 9:47:37:753 AM,40067.890625,-40992.347656,4892.069824,-2.0,153.0,2.0,284.611023,162.233002,-161.410004,1.789,-346.0,282.0,-9.0,-1.02,1.0,0.0,false
May 22 2024 9:47:37:853 AM,40081.050781,-41005.480469,4892.350098,-1.0,156.0,2.0,284.89502,121.226006,-116.391006,1.422,-410.0,450.0,-4.0,-1.02,1.0,0.0,false
May 22 2024 9:47:37:947 AM,40089.238281,-41013.480469,4892.679688,-1.0,158.0,3.0,285.223999,72.381004,-64.827003,6.441,-488.0,516.0,50.0,-1.02,1.0,0.0,false
May 22 2024 9:47:38:44 AM,40091.929688,-41016.210938,4893.439941,0.0,159.0,3.0,285.985016,3.052,-1.997,6.81,-693.0,628.0,4.0,-1.02,1.0,0.0,false
May 22 2024 9:47:38:146 AM,40092.019531,-41016.328125,4893.560059,0.0,159.0,3.0,286.104004,-2.412,4.468,-0.984,-55.0,65.0,-78.0,-1.02,1.0,0.0,false
May 22 2024 9:47:38:247 AM,40091.078125,-41015.308594,4893.27002,-1.0,159.0,3.0,286.397003,-21.370001,18.828001,-3.036,-190.0,144.0,-21.0,-1.02,1.0,0.0,false
May 22 2024 9:47:38:344 AM,40087.96875,-41012.609375,4892.929688,-1.0,158.0,3.0,286.733002,-48.638,38.231003,-3.507,-273.0,194.0,-5.0,-1.02,1.0,0.0,false
May 22 2024 9:47:38:444 AM,40081.429688,-41006.660156,4892.589844,-1.0,156.0,3.0,287.074005,-82.464005,67.620003,-3.765,-338.0,294.0,-3.0,-1.02,1.0,0.0,false
May 22 2024 9:47:38:542 AM,40072.199219,-40998.019531,4892.409668,-1.0,154.0,3.0,287.25,-109.129005,97.199005,-2.085,-267.0,296.0,17.0,-1.02,1.0,0.0,false
May 22 2024 9:47:38:648 AM,40059.878906,-40985.339844,4892.199707,-1.0,151.0,3.0,287.460022,-132.256012,129.104004,-2.594,-231.0,319.0,-5.0,-1.02,1.0,0.0,false
May 22 2024 9:47:38:749 AM,40046.429688,-40970.058594,4891.969727,-1.0,148.0,3.0,287.697021,-149.226013,161.151001,-2.554,-170.0,320.0,0.0,-1.02,1.0,0.0,false
May 22 2024 9:47:38:846 AM,40032.230469,-40951.9375,4891.759766,-1.0,144.0,3.0,287.900024,-159.948013,195.821014,-2.055,-107.0,347.0,5.0,-1.02,1.0,0.0,false
May 22 2024 9:47:38:949 AM,40016.488281,-40928.859375,4891.589844,-1.0,140.0,4.0,288.073029,-165.277008,235.397018,-1.862,-53.0,396.0,2.0,-1.02,1.0,0.0,false
May 22 2024 9:47:39:43 AM,40002.1875,-40904.210938,4891.459961,-1.0,135.0,4.0,288.209015,-164.304001,273.083008,-3.718,10.0,377.0,-19.0,-1.02,1.0,0.0,false
May 22 2024 9:47:39:147 AM,39987.007812,-40872.089844,4890.949707,-1.0,129.0,4.0,288.710022,-156.365005,316.046021,-3.212,79.0,430.0,5.0,-1.02,1.0,0.0,false
May 22 2024 9:47:39:253 AM,39973.578125,-40835.050781,4890.629883,0.0,123.0,5.0,289.028015,-133.646011,362.414032,-3.157,227.0,464.0,1.0,-1.02,1.0,0.0,false
May 22 2024 9:47:39:350 AM,39963.867188,-40797.109375,4890.549805,0.0,117.0,5.0,289.114014,-107.507004,403.699005,-1.723,261.0,413.0,14.0,-0.02,1.0,0.0,false
May 22 2024 9:47:39:449 AM,39953.660156,-40754.300781,4890.439941,0.0,112.0,5.0,289.223022,-114.791008,446.951019,-1.676,-73.0,433.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:39:552 AM,39938.808594,-40707.140625,4890.089844,1.0,110.0,4.0,289.572021,-154.451004,472.586029,-3.701,-397.0,256.0,-20.0,0.98,1.0,0.0,false
