,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 10:35:02:525 AM,42728.738281,-48636.757812,4898.779785,-3.0,59.0,-3.0,251.132019,-251.761017,-336.794006,14.819,27.0,38.0,-23.0,0.02,0.0,0.0,false
May 21 2024 10:35:02:617 AM,42708.960938,-48668.0,4899.949707,-2.0,59.0,-2.0,252.300018,-221.508011,-341.905029,9.246,303.0,-51.0,-56.0,0.02,0.0,0.0,false
May 21 2024 10:35:02:723 AM,42687.859375,-48702.628906,4900.790039,-1.0,60.0,-1.0,253.14502,-209.625015,-324.692017,6.261,119.0,172.0,-30.0,-0.98,0.0,0.0,false
May 21 2024 10:35:02:822 AM,42667.5,-48732.359375,4901.489746,-1.0,61.0,-1.0,253.847015,-207.613007,-295.948029,5.991,20.0,287.0,-3.0,-0.98,0.0,0.0,false
May 21 2024 10:35:02:919 AM,42647.980469,-48758.410156,4902.179688,0.0,63.0,-1.0,254.529007,-201.740005,-267.390015,6.154,59.0,286.0,2.0,-0.98,0.0,0.0,false
May 21 2024 10:35:03:19 AM,42628.238281,-48783.238281,4902.859863,1.0,67.0,-1.0,255.21701,-189.617004,-241.208008,4.263,121.0,262.0,-19.0,-0.98,0.0,0.0,false
May 21 2024 10:35:03:117 AM,42610.097656,-48805.640625,4903.149902,1.0,72.0,-1.0,255.499008,-171.306015,-225.697006,1.555,183.0,155.0,-27.0,-0.98,0.0,0.0,true
May 21 2024 10:35:03:226 AM,42592.730469,-48829.898438,4903.22998,1.0,77.0,0.0,255.586014,-144.601013,-220.855011,0.607,267.0,48.0,-9.0,-0.98,0.0,0.0,true
May 21 2024 10:35:03:319 AM,42580.390625,-48850.238281,4903.27002,1.0,80.0,0.0,255.62001,-118.005005,-216.571014,0.528,266.0,43.0,-1.0,0.02,1.0,0.0,true
May 21 2024 10:35:03:417 AM,42571.800781,-48871.359375,4903.299805,1.0,83.0,1.0,255.64801,-70.829002,-206.843002,0.093,472.0,97.0,-4.0,0.02,1.0,0.0,true
May 21 2024 10:35:03:524 AM,42567.9375,-48891.117188,4903.339844,1.0,84.0,2.0,255.690018,-24.238001,-166.689011,-0.479,466.0,402.0,-6.0,0.02,1.0,0.0,true
May 21 2024 10:35:03:618 AM,42566.429688,-48904.027344,4903.350098,1.0,84.0,1.0,255.702011,-7.791,-123.279007,-0.431,164.0,434.0,0.0,0.02,1.0,0.0,true
May 21 2024 10:35:03:725 AM,42565.5,-48912.628906,4903.399902,1.0,84.0,1.0,255.753006,3.126,-43.950001,-0.315,109.0,793.0,1.0,0.02,1.0,0.0,true
May 21 2024 10:35:03:819 AM,42565.347656,-48912.957031,4903.5,2.0,84.0,0.0,255.850006,6.448,-0.472,0.186,33.0,435.0,5.0,0.02,1.0,0.0,true
May 21 2024 10:35:03:925 AM,42565.359375,-48912.738281,4903.419922,1.0,84.0,0.0,255.920013,6.061,13.321001,-0.183,-4.0,138.0,-4.0,0.02,1.0,0.0,true
May 21 2024 10:35:04:18 AM,42565.578125,-48910.730469,4903.370117,1.0,84.0,0.0,255.976013,6.993001,34.615002,-0.047,9.0,213.0,1.0,0.02,1.0,0.0,true
May 21 2024 10:35:04:119 AM,42566.1875,-48904.789062,4903.370117,1.0,84.0,0.0,255.980011,10.976001,81.226006,-0.067,40.0,466.0,0.0,0.02,1.0,0.0,true
May 21 2024 10:35:04:220 AM,42567.300781,-48894.128906,4903.379883,1.0,84.0,0.0,255.994019,14.551001,122.022003,-0.007,36.0,408.0,1.0,0.02,1.0,0.0,true
May 21 2024 10:35:04:325 AM,42568.828125,-48879.058594,4903.389648,1.0,84.0,-1.0,256.0,16.970001,160.517014,-0.141,24.0,385.0,-1.0,1.02,1.0,0.0,true
May 21 2024 10:35:04:421 AM,42569.597656,-48861.890625,4903.370117,1.0,84.0,-1.0,256.022003,8.973001,193.854004,-0.346,-80.0,333.0,-2.0,1.02,1.0,0.0,true
May 21 2024 10:35:04:519 AM,42568.667969,-48841.179688,4903.339844,1.0,86.0,-1.0,256.044006,-8.156,224.875015,-0.238,-171.0,310.0,1.0,1.02,1.0,0.0,true
May 21 2024 10:35:04:622 AM,42566.367188,-48816.117188,4903.330078,1.0,88.0,-1.0,256.056,-14.132001,261.75,-0.118,-60.0,369.0,1.0,0.02,1.0,0.0,true
May 21 2024 10:35:04:717 AM,42566.417969,-48789.269531,4903.310059,1.0,88.0,-1.0,256.078003,-0.183,296.443024,-0.201,139.0,347.0,-1.0,0.02,1.0,0.0,false
May 21 2024 10:35:04:822 AM,42567.070312,-48756.230469,4903.279785,1.0,88.0,-1.0,256.109009,5.245,333.563019,-0.322,54.0,371.0,-1.0,0.02,1.0,0.0,false
May 21 2024 10:35:04:921 AM,42567.777344,-48721.097656,4903.239746,1.0,88.0,-1.0,256.151001,7.286,368.667023,-0.485,20.0,351.0,-2.0,0.02,1.0,0.0,false
May 21 2024 10:35:05:20 AM,42568.519531,-48682.597656,4903.189941,1.0,89.0,-1.0,256.193024,7.949,403.264008,-0.394,7.0,346.0,1.0,0.02,1.0,0.0,false
May 21 2024 10:35:05:120 AM,42569.238281,-48640.449219,4903.149902,1.0,89.0,-1.0,256.236023,7.935,437.582031,-0.485,0.0,343.0,-1.0,0.02,1.0,0.0,false
May 21 2024 10:35:05:225 AM,42569.960938,-48592.589844,4903.100098,1.0,89.0,-1.0,256.289001,7.308001,472.505035,-0.458,-6.0,349.0,0.0,0.02,0.0,0.0,false
May 21 2024 10:35:05:319 AM,42570.519531,-48547.398438,4903.060059,1.0,89.0,-1.0,256.333008,6.31,492.647034,-0.137,-10.0,201.0,3.0,0.02,0.0,0.0,false
May 21 2024 10:35:05:420 AM,42571.0,-48497.789062,4902.969727,1.0,89.0,-1.0,256.414001,4.849,493.837036,-0.038,-15.0,12.0,1.0,0.02,0.0,0.0,false
May 21 2024 10:35:05:526 AM,42571.347656,-48446.71875,4902.859863,1.0,89.0,-1.0,256.527008,3.178,479.927032,-0.197,-17.0,-139.0,-2.0,0.02,0.0,0.0,false
May 21 2024 10:35:05:618 AM,42571.507812,-48404.269531,4902.709961,0.0,90.0,-1.0,256.674011,2.981,461.499023,-1.447,-2.0,-184.0,-13.0,0.02,0.0,0.0,false
May 21 2024 10:35:05:718 AM,42571.609375,-48359.910156,4902.389648,0.0,90.0,-1.0,256.997009,3.112,438.108032,-2.587,1.0,-234.0,-11.0,0.02,0.0,0.0,false
