,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 10:43:43:168 AM,45737.167969,-60140.660156,5075.469727,2.0,-72.0,1.0,393.837006,438.375031,-1364.0271,40.049004,14.0,-177.0,9.0,-0.01,1.0,0.0,false
May 21 2024 10:43:43:263 AM,45779.1875,-60272.207031,5079.359863,3.0,-72.0,1.0,397.72403,439.555023,-1380.44104,40.863003,12.0,-164.0,8.0,-0.01,1.0,0.0,false
May 21 2024 10:43:43:363 AM,45823.199219,-60411.21875,5083.5,3.0,-73.0,1.0,401.863007,441.149017,-1397.328125,41.742001,16.0,-169.0,9.0,0.0,1.0,0.0,false
May 21 2024 10:43:43:463 AM,45867.609375,-60551.847656,5087.719727,3.0,-73.0,1.0,406.08902,445.524017,-1413.215088,42.567001,44.0,-159.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:43:563 AM,45912.878906,-60693.898438,5092.029785,3.0,-72.0,1.0,410.392029,453.910034,-1427.684082,43.364002,84.0,-145.0,8.0,0.02,1.0,0.0,false
May 21 2024 10:43:43:663 AM,45959.117188,-60837.347656,5096.409668,3.0,-72.0,1.0,414.77301,463.837036,-1441.559082,44.120003,99.0,-139.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:43:763 AM,46006.367188,-60982.160156,5100.870117,3.0,-72.0,0.0,419.233032,474.978027,-1454.899048,44.903004,111.0,-133.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:43:863 AM,46054.75,-61128.296875,5105.399902,3.0,-72.0,0.0,423.769012,486.79303,-1467.871094,45.682003,118.0,-130.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:43:963 AM,46104.277344,-61275.730469,5110.02002,3.0,-71.0,0.0,428.383026,498.725037,-1480.664062,46.454002,119.0,-128.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:44:63 AM,46154.949219,-61424.449219,5114.709961,3.0,-71.0,0.0,433.073029,510.379028,-1493.417114,47.224003,117.0,-128.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:44:163 AM,46206.609375,-61574.507812,5119.47998,3.0,-71.0,0.0,437.84201,520.348022,-1506.633057,48.000004,100.0,-132.0,8.0,0.0,1.0,0.0,false
May 21 2024 10:43:44:263 AM,46259.007812,-61725.957031,5124.330078,3.0,-71.0,0.0,442.694031,527.937012,-1520.551025,48.883003,76.0,-139.0,9.0,-0.01,1.0,0.0,false
May 21 2024 10:43:44:364 AM,46312.578125,-61880.929688,5129.330078,3.0,-71.0,0.0,447.699036,532.256042,-1535.69812,49.752003,43.0,-151.0,9.0,-0.01,1.0,0.0,false
May 21 2024 10:43:44:464 AM,46365.507812,-62035.507812,5134.359863,3.0,-71.0,1.0,452.728027,532.347046,-1551.924072,50.645004,1.0,-162.0,9.0,-0.02,1.0,0.0,false
May 21 2024 10:43:44:564 AM,46418.21875,-62191.777344,5139.47998,3.0,-72.0,1.0,457.84903,529.455017,-1568.99707,51.605003,-29.0,-171.0,10.0,-0.02,1.0,0.0,false
May 21 2024 10:43:44:664 AM,46470.480469,-62349.789062,5144.699707,3.0,-72.0,1.0,463.063019,524.101013,-1586.699097,52.482002,-54.0,-177.0,9.0,-0.02,1.0,0.0,false
May 21 2024 10:43:44:764 AM,46522.140625,-62509.570312,5150.009766,3.0,-72.0,1.0,468.373016,517.050049,-1604.737061,53.447002,-71.0,-180.0,10.0,-0.02,1.0,0.0,false
May 21 2024 10:43:44:864 AM,46573.070312,-62671.136719,5155.409668,3.0,-73.0,1.0,473.77301,508.933014,-1622.903076,54.330002,-81.0,-182.0,9.0,-0.02,1.0,0.0,false
May 21 2024 10:43:44:964 AM,46623.207031,-62834.507812,5160.899902,3.0,-73.0,1.0,479.268036,500.288025,-1641.014038,55.269001,-86.0,-181.0,9.0,-0.02,1.0,0.0,false
May 21 2024 10:43:45:64 AM,46672.6875,-62999.617188,5166.489746,3.0,-74.0,1.0,484.853027,493.368011,-1658.459106,56.230003,-69.0,-174.0,10.0,0.0,1.0,0.0,false
May 21 2024 10:43:45:164 AM,46721.648438,-63165.648438,5172.120117,3.0,-74.0,1.0,490.482025,485.947021,-1660.885132,56.688004,-74.0,-24.0,5.0,0.0,1.0,0.0,false
May 21 2024 10:43:45:264 AM,46769.96875,-63331.1875,5177.739746,2.0,-74.0,1.0,496.105011,479.784027,-1656.619019,56.881004,-62.0,43.0,2.0,0.0,1.0,0.0,false
May 21 2024 10:43:45:366 AM,46818.808594,-63499.25,5183.439941,2.0,-74.0,1.0,501.804016,475.794037,-1651.663086,56.357002,-40.0,50.0,-5.0,0.0,1.0,0.0,false
May 21 2024 10:43:45:469 AM,46868.007812,-63668.398438,5189.149902,2.0,-74.0,1.0,507.521027,474.628021,-1645.860107,55.572002,-12.0,58.0,-8.0,0.01,1.0,0.0,false
May 21 2024 10:43:45:569 AM,46916.027344,-63832.386719,5194.649902,2.0,-74.0,0.0,513.013,475.798035,-1639.56311,54.924004,12.0,63.0,-6.0,0.01,1.0,0.0,false
May 21 2024 10:43:45:669 AM,46964.589844,-63996.628906,5200.169922,2.0,-73.0,0.0,518.538025,483.906036,-1648.863037,55.379002,81.0,-93.0,5.0,0.01,1.0,0.0,false
May 21 2024 10:43:45:769 AM,47014.109375,-64162.320312,5205.810059,2.0,-73.0,0.0,524.179016,493.428009,-1660.991089,56.345001,95.0,-121.0,10.0,0.0,1.0,0.0,false
May 21 2024 10:43:45:869 AM,47064.367188,-64329.1875,5211.580078,2.0,-73.0,0.0,529.947998,501.090027,-1672.236084,58.051003,77.0,-112.0,17.0,0.0,1.0,0.0,false
May 21 2024 10:43:45:963 AM,47111.867188,-64486.199219,5217.149902,3.0,-73.0,-1.0,535.513,506.684021,-1682.390137,60.160004,56.0,-102.0,21.0,0.0,1.0,0.0,false
May 21 2024 10:43:46:63 AM,47163.148438,-64655.367188,5223.339844,3.0,-73.0,-1.0,541.708008,511.004028,-1693.169067,62.717003,43.0,-108.0,26.0,0.0,1.0,0.0,false
May 21 2024 10:43:46:163 AM,47214.730469,-64825.328125,5229.790039,3.0,-73.0,-1.0,548.152039,514.900024,-1703.629028,65.284004,39.0,-105.0,26.0,0.01,1.0,0.0,false
May 21 2024 10:43:46:263 AM,47266.9375,-64996.230469,5236.489746,3.0,-73.0,-1.0,554.855042,521.317017,-1712.970093,67.907005,64.0,-93.0,26.0,0.02,1.0,0.0,false
May 21 2024 10:43:46:363 AM,47320.207031,-65167.878906,5243.449707,3.0,-73.0,-1.0,561.81604,531.944031,-1720.68811,70.458,106.0,-77.0,26.0,0.02,1.0,0.0,false
May 21 2024 10:43:46:467 AM,47377.050781,-65347.007812,5250.939941,3.0,-72.0,-2.0,569.308044,546.934021,-1727.193115,72.618004,150.0,-65.0,22.0,0.02,1.0,0.0,false
May 21 2024 10:43:46:567 AM,47433.558594,-65520.398438,5258.359863,3.0,-71.0,-2.0,576.723999,564.954041,-1732.005127,74.625,180.0,-48.0,20.0,0.02,1.0,0.0,false
May 21 2024 10:43:46:667 AM,47491.6875,-65693.757812,5265.909668,3.0,-71.0,-2.0,584.272034,585.118042,-1735.758057,75.833,202.0,-38.0,12.0,0.02,1.0,0.0,false
May 21 2024 10:43:46:767 AM,47551.867188,-65867.390625,5273.649902,3.0,-70.0,-3.0,592.017029,606.935059,-1738.472046,78.202003,218.0,-27.0,24.0,0.02,1.0,0.0,false
May 21 2024 10:43:46:867 AM,47614.230469,-66041.25,5281.649902,3.0,-70.0,-3.0,600.015015,629.665039,-1740.429077,80.947006,227.0,-20.0,27.0,0.02,1.0,0.0,false
May 21 2024 10:43:46:967 AM,47678.847656,-66215.296875,5289.919922,3.0,-69.0,-3.0,608.285034,652.92804,-1741.771118,83.688004,233.0,-13.0,27.0,0.02,1.0,0.0,false
May 21 2024 10:43:47:67 AM,47745.75,-66389.460938,5298.459961,3.0,-68.0,-3.0,616.828003,676.482056,-1742.581055,86.354004,236.0,-8.0,27.0,0.02,1.0,0.0,false
May 21 2024 10:43:47:168 AM,47815.949219,-66566.078125,5307.399902,3.0,-68.0,-3.0,625.767029,700.515015,-1742.89209,89.148003,240.0,-3.0,28.0,0.02,1.0,0.0,false
May 21 2024 10:43:47:268 AM,47887.550781,-66740.304688,5316.489746,4.0,-67.0,-3.0,634.855042,724.308044,-1742.725098,91.938004,238.0,2.0,28.0,0.02,1.0,0.0,false
May 21 2024 10:43:47:368 AM,47961.5,-66914.507812,5325.850098,4.0,-66.0,-3.0,644.213013,748.150024,-1742.111084,94.603004,238.0,6.0,27.0,0.02,1.0,0.0,false
May 21 2024 10:43:47:469 AM,48037.828125,-67088.625,5335.469727,4.0,-66.0,-3.0,653.835022,772.031067,-1741.046143,97.170006,239.0,11.0,26.0,0.02,1.0,0.0,false
May 21 2024 10:43:47:568 AM,48116.527344,-67262.617188,5345.350098,4.0,-65.0,-3.0,663.719055,795.96106,-1739.506104,99.885002,239.0,15.0,27.0,0.02,1.0,0.0,false
May 21 2024 10:43:47:668 AM,48197.597656,-67436.429688,5355.5,4.0,-64.0,-3.0,673.868042,819.934021,-1737.505127,102.528008,240.0,20.0,26.0,0.02,1.0,0.0,false
May 21 2024 10:43:47:768 AM,48281.089844,-67610.039062,5365.909668,4.0,-64.0,-3.0,684.276062,843.953064,-1735.045044,105.039001,240.0,25.0,25.0,0.02,1.0,0.0,false
May 21 2024 10:43:47:869 AM,48366.96875,-67783.351562,5376.569824,4.0,-63.0,-3.0,694.937012,868.019043,-1732.104126,107.578003,241.0,29.0,25.0,0.02,1.0,0.0,false
May 21 2024 10:43:47:968 AM,48455.238281,-67956.328125,5387.489746,4.0,-62.0,-3.0,705.853027,892.135071,-1728.677124,110.191002,241.0,34.0,26.0,0.02,1.0,0.0,false
May 21 2024 10:43:48:68 AM,48545.929688,-68128.96875,5398.649902,4.0,-61.0,-3.0,717.021057,916.289062,-1724.782104,112.674004,242.0,39.0,25.0,0.02,1.0,0.0,false
May 21 2024 10:43:48:164 AM,48634.917969,-68293.671875,5409.569824,4.0,-61.0,-3.0,727.934021,939.425049,-1720.614136,114.950005,231.0,42.0,23.0,0.02,1.0,0.0,false
May 21 2024 10:43:48:263 AM,48728.558594,-68462.257812,5421.0,4.0,-60.0,-3.0,739.365051,963.205017,-1715.866089,117.386009,238.0,47.0,24.0,0.02,1.0,0.0,false
May 21 2024 10:43:48:370 AM,48833.519531,-68645.898438,5433.72998,4.0,-59.0,-3.0,752.101013,989.489075,-1710.055054,119.386009,263.0,58.0,20.0,0.02,1.0,0.0,false
May 21 2024 10:43:48:463 AM,48927.148438,-68805.28125,5444.939941,4.0,-59.0,-3.0,763.309021,1012.889038,-1704.32312,120.817009,234.0,57.0,14.0,0.02,1.0,0.0,false
May 21 2024 10:43:48:571 AM,49038.269531,-68989.328125,5458.02002,4.0,-58.0,-3.0,776.38501,1041.02002,-1696.689087,121.231003,281.0,76.0,4.0,0.02,1.0,0.0,false
May 21 2024 10:43:48:664 AM,49135.347656,-69145.90625,5469.27002,4.0,-57.0,-2.0,787.639038,1063.234009,-1690.877075,122.630005,222.0,58.0,14.0,0.01,1.0,0.0,false
May 21 2024 10:43:48:762 AM,49240.578125,-69312.859375,5481.439941,4.0,-57.0,-2.0,799.810059,1080.015015,-1688.919067,124.444008,168.0,20.0,18.0,-0.02,1.0,0.0,false
May 21 2024 10:43:48:862 AM,49348.230469,-69482.585938,5493.989746,4.0,-57.0,-1.0,812.357056,1088.800049,-1692.095093,126.466003,88.0,-32.0,20.0,-0.02,1.0,0.0,false
May 21 2024 10:43:48:962 AM,49456.089844,-69653.03125,5506.739746,4.0,-58.0,0.0,825.110046,1089.758057,-1700.189087,128.362,10.0,-81.0,19.0,-0.02,1.0,0.0,false
May 21 2024 10:43:49:62 AM,49563.597656,-69824.46875,5519.629883,4.0,-58.0,1.0,837.993042,1083.612061,-1712.695068,128.924011,-61.0,-125.0,6.0,-0.02,1.0,0.0,false
May 21 2024 10:43:49:163 AM,49671.148438,-69998.65625,5532.659668,4.0,-59.0,1.0,851.028015,1071.884033,-1728.463135,128.856003,-117.0,-158.0,-1.0,-0.03,1.0,0.0,false
May 21 2024 10:43:49:263 AM,49776.648438,-70172.992188,5545.600098,4.0,-60.0,2.0,863.968018,1056.143066,-1746.103027,129.53801,-157.0,-176.0,7.0,-0.03,1.0,0.0,false
May 21 2024 10:43:49:363 AM,49880.488281,-70349.101562,5558.689941,4.0,-60.0,2.0,877.058044,1037.2771,-1764.962036,131.35701,-189.0,-189.0,18.0,-0.03,1.0,0.0,false
May 21 2024 10:43:49:463 AM,49982.367188,-70527.085938,5571.97998,4.0,-61.0,3.0,890.351013,1015.877075,-1784.649048,133.550003,-214.0,-197.0,22.0,-0.03,1.0,0.0,false
May 21 2024 10:43:49:563 AM,50082.058594,-70707.007812,5585.5,4.0,-62.0,3.0,903.869019,992.522034,-1804.781128,135.901001,-234.0,-201.0,24.0,-0.03,1.0,0.0,false
May 21 2024 10:43:49:663 AM,50179.328125,-70888.796875,5599.100098,4.0,-63.0,3.0,917.467041,969.682068,-1824.400146,135.617004,-228.0,-196.0,-3.0,-0.03,1.0,0.0,false
May 21 2024 10:43:49:763 AM,50274.367188,-71072.242188,5612.810059,4.0,-64.0,3.0,931.18103,947.958069,-1843.004028,135.160004,-217.0,-186.0,-5.0,-0.03,1.0,0.0,false
May 21 2024 10:43:49:863 AM,50366.9375,-71258.039062,5626.27002,4.0,-65.0,4.0,944.641052,926.244019,-1861.087036,133.699005,-217.0,-181.0,-15.0,-0.03,1.0,0.0,false
May 21 2024 10:43:49:963 AM,50457.179688,-71445.6875,5639.839844,4.0,-66.0,4.0,958.210022,901.23407,-1879.749146,135.925003,-250.0,-187.0,22.0,-0.03,1.0,0.0,false
May 21 2024 10:43:50:63 AM,50544.878906,-71635.148438,5653.709961,5.0,-67.0,5.0,972.07605,874.232056,-1898.523071,139.192001,-270.0,-188.0,33.0,-0.03,1.0,0.0,false
May 21 2024 10:43:50:164 AM,50631.097656,-71828.335938,5668.310059,5.0,-68.0,5.0,986.676025,844.219055,-1917.591064,146.073013,-300.0,-191.0,69.0,-0.03,1.0,0.0,false
May 21 2024 10:43:50:264 AM,50713.257812,-72021.351562,5682.939941,5.0,-68.0,6.0,1001.309021,816.784058,-1935.445068,145.845001,-274.0,-179.0,-2.0,-0.03,1.0,0.0,false
May 21 2024 10:43:50:364 AM,50792.859375,-72216.101562,5697.719727,5.0,-69.0,6.0,1016.084045,789.371033,-1952.460083,148.221008,-274.0,-170.0,24.0,-0.02,1.0,0.0,false
May 21 2024 10:43:50:464 AM,50870.078125,-72412.15625,5712.939941,5.0,-70.0,6.0,1031.311035,761.345032,-1968.877075,153.363007,-280.0,-164.0,51.0,-0.02,1.0,0.0,false
May 21 2024 10:43:50:564 AM,50944.488281,-72610.007812,5728.319824,5.0,-71.0,6.0,1046.684082,735.792053,-1984.263062,153.683014,-256.0,-154.0,3.0,-0.02,1.0,0.0,false
May 21 2024 10:43:50:664 AM,51016.46875,-72809.359375,5743.839844,5.0,-71.0,6.0,1062.21106,710.444031,-1998.897095,156.053009,-253.0,-146.0,24.0,-0.02,1.0,0.0,false
May 21 2024 10:43:50:764 AM,51086.027344,-73010.085938,5759.609863,5.0,-72.0,6.0,1077.976074,685.302063,-2012.96814,158.665009,-251.0,-141.0,26.0,-0.02,1.0,0.0,false
May 21 2024 10:43:50:864 AM,51153.300781,-73211.921875,5775.839844,5.0,-73.0,5.0,1094.204102,659.702026,-2026.609131,162.225006,-256.0,-136.0,36.0,-0.02,1.0,0.0,false
May 21 2024 10:43:50:964 AM,51217.9375,-73415.296875,5792.100098,5.0,-74.0,5.0,1110.46106,635.239014,-2039.655151,163.141006,-245.0,-130.0,9.0,-0.02,1.0,0.0,false
May 21 2024 10:43:51:64 AM,51280.1875,-73619.96875,5808.52002,5.0,-74.0,5.0,1126.88208,610.552002,-2052.228027,165.082001,-247.0,-126.0,19.0,-0.02,1.0,0.0,false
May 21 2024 10:43:51:166 AM,51340.847656,-73828.828125,5825.389648,5.0,-75.0,5.0,1143.755005,585.272034,-2064.562012,167.480011,-253.0,-123.0,24.0,-0.02,1.0,0.0,false
May 21 2024 10:43:51:266 AM,51398.199219,-74035.898438,5842.22998,5.0,-76.0,5.0,1160.593018,560.223022,-2076.330078,169.660004,-250.0,-118.0,22.0,-0.02,1.0,0.0,false
May 21 2024 10:43:51:366 AM,51453.097656,-74244.117188,5859.27002,5.0,-76.0,4.0,1177.634033,534.996033,-2087.73999,171.449005,-252.0,-114.0,18.0,-0.02,1.0,0.0,false
May 21 2024 10:43:51:466 AM,51505.488281,-74453.4375,5876.5,5.0,-77.0,4.0,1194.864014,509.59201,-2098.743164,173.488007,-254.0,-110.0,20.0,-0.02,1.0,0.0,false
May 21 2024 10:43:51:566 AM,51555.390625,-74663.804688,5893.909668,5.0,-78.0,4.0,1212.273071,484.042023,-2109.405029,174.908005,-256.0,-107.0,14.0,-0.02,1.0,0.0,false
May 21 2024 10:43:51:666 AM,51602.75,-74875.21875,5911.469727,5.0,-79.0,3.0,1229.841064,458.280029,-2119.666016,176.599014,-258.0,-103.0,17.0,-0.02,1.0,0.0,false
May 21 2024 10:43:51:766 AM,51647.429688,-75087.625,5929.139648,5.0,-79.0,3.0,1247.503052,431.823029,-2129.867188,176.57901,-265.0,-102.0,0.0,-0.02,1.0,0.0,false
May 21 2024 10:43:51:866 AM,51689.199219,-75300.929688,5946.739746,5.0,-80.0,3.0,1265.102051,404.242004,-2139.929199,176.695007,-276.0,-101.0,1.0,-0.02,1.0,0.0,false
May 21 2024 10:43:51:966 AM,51727.679688,-75515.421875,5964.219727,5.0,-81.0,3.0,1282.584106,374.933014,-2150.27002,173.957001,-293.0,-103.0,-27.0,-0.02,1.0,0.0,false
May 21 2024 10:43:52:66 AM,51763.21875,-75731.007812,5981.629883,5.0,-82.0,3.0,1299.992065,345.550018,-2159.86499,174.203003,-294.0,-96.0,2.0,-0.02,1.0,0.0,false
May 21 2024 10:43:52:166 AM,51796.257812,-75948.609375,5999.339844,5.0,-83.0,3.0,1317.708008,315.275024,-2168.610107,180.270004,-303.0,-87.0,61.0,-0.02,1.0,0.0,false
May 21 2024 10:43:52:266 AM,51825.9375,-76165.867188,6017.139648,5.0,-83.0,3.0,1335.506104,286.555023,-2177.501221,177.267014,-287.0,-89.0,-30.0,-0.02,1.0,0.0,false
May 21 2024 10:43:52:366 AM,51852.730469,-76384.109375,6034.850098,5.0,-84.0,3.0,1353.216064,258.218018,-2185.64209,177.235016,-283.0,-81.0,0.0,-0.02,1.0,0.0,false
May 21 2024 10:43:52:467 AM,51876.679688,-76603.179688,6052.639648,5.0,-85.0,3.0,1371.00708,229.621017,-2193.320068,177.928009,-286.0,-77.0,7.0,-0.02,1.0,0.0,false
May 21 2024 10:43:52:566 AM,51897.777344,-76822.90625,6070.540039,5.0,-86.0,3.0,1388.905029,200.984009,-2200.533203,179.265015,-286.0,-72.0,13.0,-0.02,1.0,0.0,false
May 21 2024 10:43:52:667 AM,51916.289062,-77043.179688,6088.699707,5.0,-86.0,3.0,1407.067017,171.161011,-2207.15918,183.153015,-298.0,-66.0,39.0,-0.02,1.0,0.0,false
May 21 2024 10:43:52:766 AM,51931.898438,-77264.1875,6106.819824,5.0,-87.0,2.0,1425.183105,146.813004,-2213.801025,180.537003,-243.0,-66.0,-26.0,0.01,1.0,0.0,false
May 21 2024 10:43:52:866 AM,51946.078125,-77485.867188,6124.790039,5.0,-87.0,2.0,1443.155029,131.34201,-2219.743164,179.751007,-155.0,-59.0,-8.0,0.02,1.0,0.0,false
May 21 2024 10:43:52:966 AM,51959.207031,-77708.226562,6142.72998,5.0,-87.0,2.0,1461.096069,121.365005,-2225.363037,179.680008,-100.0,-56.0,-1.0,0.0,1.0,0.0,false
May 21 2024 10:43:53:66 AM,51971.808594,-77931.085938,6160.75,5.0,-87.0,1.0,1479.118042,118.110008,-2230.529053,180.485016,-33.0,-52.0,8.0,0.0,1.0,0.0,false
May 21 2024 10:43:53:167 AM,51984.457031,-78155.4375,6178.959961,5.0,-87.0,1.0,1497.32605,119.657005,-2235.362061,181.661011,15.0,-48.0,12.0,0.0,1.0,0.0,false
May 21 2024 10:43:53:267 AM,51997.277344,-78379.21875,6197.169922,5.0,-87.0,1.0,1515.531128,123.628006,-2240.02417,182.430008,40.0,-47.0,8.0,0.0,1.0,0.0,false
May 21 2024 10:43:53:367 AM,52010.488281,-78603.445312,6215.429688,5.0,-86.0,0.0,1533.798096,128.825012,-2244.604004,182.874008,52.0,-46.0,4.0,0.0,1.0,0.0,false
May 21 2024 10:43:53:471 AM,52024.6875,-78836.859375,6234.439941,5.0,-86.0,0.0,1552.808105,134.933014,-2249.300049,183.145004,61.0,-47.0,3.0,0.0,1.0,0.0,false
May 21 2024 10:43:53:566 AM,52038.160156,-79050.71875,6251.850098,5.0,-86.0,0.0,1570.218018,140.806,-2253.548096,183.374008,59.0,-42.0,2.0,0.0,1.0,0.0,false
May 21 2024 10:43:53:666 AM,52052.867188,-79276.289062,6270.199707,5.0,-86.0,0.0,1588.569092,147.03801,-2257.988037,183.615005,62.0,-44.0,2.0,0.0,1.0,0.0,false
May 21 2024 10:43:53:766 AM,52068.140625,-79502.320312,6288.580078,5.0,-86.0,0.0,1606.947021,153.218002,-2262.398193,183.91301,62.0,-44.0,3.0,0.0,1.0,0.0,false
May 21 2024 10:43:53:866 AM,52083.96875,-79728.789062,6306.989746,5.0,-86.0,-1.0,1625.354126,159.319,-2266.785156,184.195007,61.0,-44.0,3.0,0.0,1.0,0.0,false
May 21 2024 10:43:53:966 AM,52100.488281,-79955.671875,6325.419922,5.0,-86.0,-1.0,1643.791138,167.178009,-2270.976074,184.498016,79.0,-42.0,3.0,0.02,1.0,0.0,false
May 21 2024 10:43:54:66 AM,52118.230469,-80182.984375,6343.899902,5.0,-85.0,-1.0,1662.264038,179.925003,-2274.62207,184.809006,127.0,-36.0,3.0,0.03,1.0,0.0,false
May 21 2024 10:43:54:166 AM,52137.660156,-80411.1875,6362.449707,5.0,-85.0,-1.0,1680.81604,197.224014,-2277.713135,185.133011,173.0,-31.0,3.0,0.03,1.0,0.0,false
May 21 2024 10:43:54:266 AM,52159.148438,-80639.476562,6381.02002,5.0,-84.0,-1.0,1699.390137,219.304016,-2280.075195,185.442001,221.0,-24.0,3.0,0.02,1.0,0.0,false
May 21 2024 10:43:54:369 AM,52183.769531,-80874.671875,6400.179688,5.0,-83.0,-1.0,1718.542114,245.640015,-2281.781006,185.758011,263.0,-17.0,3.0,0.02,1.0,0.0,false
May 21 2024 10:43:54:469 AM,52210.289062,-81102.828125,6418.77002,5.0,-82.0,-1.0,1737.140137,273.624023,-2282.762207,186.07901,280.0,-10.0,3.0,0.02,1.0,0.0,false
May 21 2024 10:43:54:569 AM,52239.578125,-81331.039062,6437.399902,5.0,-82.0,-2.0,1755.764038,302.833008,-2283.211182,186.337006,292.0,-4.0,3.0,0.02,1.0,0.0,false
May 21 2024 10:43:54:670 AM,52271.808594,-81560.117188,6456.109863,5.0,-81.0,-2.0,1774.480103,332.666016,-2283.203125,186.650009,298.0,0.0,3.0,0.02,1.0,0.0,false
May 21 2024 10:43:54:770 AM,52306.667969,-81788.359375,6474.790039,5.0,-80.0,-1.0,1793.151123,360.796021,-2283.176025,186.871002,281.0,0.0,2.0,0.01,1.0,0.0,false
May 21 2024 10:43:54:870 AM,52343.800781,-82016.75,6493.47998,5.0,-80.0,-1.0,1811.845093,383.825012,-2283.894043,187.001007,230.0,-7.0,1.0,0.0,1.0,0.0,false
May 21 2024 10:43:54:970 AM,52382.578125,-82245.265625,6512.109863,5.0,-80.0,-1.0,1830.478027,399.41803,-2286.005127,186.391006,156.0,-21.0,-6.0,-0.01,1.0,0.0,false
May 21 2024 10:43:55:70 AM,52422.417969,-82474.117188,6530.649902,5.0,-80.0,0.0,1849.019043,407.656006,-2289.567139,184.911011,82.0,-36.0,-15.0,-0.01,1.0,0.0,false
May 21 2024 10:43:55:170 AM,52462.546875,-82703.460938,6549.119629,5.0,-80.0,0.0,1867.485107,408.280029,-2294.356201,184.608002,6.0,-48.0,-3.0,-0.01,1.0,0.0,false
May 21 2024 10:43:55:270 AM,52502.347656,-82933.335938,6567.599609,5.0,-80.0,0.0,1885.965088,402.934021,-2300.052002,184.925003,-53.0,-57.0,3.0,-0.01,1.0,0.0,false
May 21 2024 10:43:55:370 AM,52541.390625,-83163.820312,6586.129883,5.0,-81.0,1.0,1904.495117,393.355011,-2306.341064,185.424011,-96.0,-63.0,5.0,-0.01,1.0,0.0,false
May 21 2024 10:43:55:470 AM,52579.390625,-83394.929688,6604.709961,5.0,-81.0,1.0,1923.080078,381.030029,-2312.952148,185.990005,-123.0,-66.0,6.0,-0.01,1.0,0.0,false
May 21 2024 10:43:55:570 AM,52616.160156,-83626.679688,6623.359863,5.0,-82.0,1.0,1941.722046,367.05603,-2319.694092,186.55101,-140.0,-67.0,6.0,-0.01,1.0,0.0,false
May 21 2024 10:43:55:670 AM,52651.539062,-83859.078125,6642.040039,5.0,-82.0,2.0,1960.404053,352.015015,-2326.532227,186.354004,-150.0,-68.0,-2.0,-0.02,1.0,0.0,false
May 21 2024 10:43:55:770 AM,52685.160156,-84092.039062,6660.569824,5.0,-82.0,2.0,1978.937134,336.310028,-2333.532227,184.168015,-157.0,-70.0,-22.0,-0.02,1.0,0.0,false
May 21 2024 10:43:55:870 AM,52717.058594,-84325.835938,6678.869629,5.0,-83.0,3.0,1997.236084,321.294006,-2340.318115,182.139008,-150.0,-68.0,-20.0,-0.02,1.0,0.0,false
May 21 2024 10:43:55:970 AM,52747.488281,-84560.335938,6697.149902,5.0,-84.0,3.0,2015.513062,305.696014,-2346.820068,182.702011,-156.0,-65.0,6.0,0.0,1.0,0.0,false
May 21 2024 10:43:56:70 AM,52776.730469,-84795.429688,6715.509766,5.0,-84.0,3.0,2033.880127,292.696014,-2352.883057,183.881012,-130.0,-61.0,12.0,0.01,1.0,0.0,false
May 21 2024 10:43:56:163 AM,52803.117188,-85014.304688,6732.669922,5.0,-84.0,3.0,2051.037109,284.160004,-2358.107178,184.914001,-85.0,-52.0,10.0,0.01,1.0,0.0,false
May 21 2024 10:43:56:263 AM,52831.109375,-85250.429688,6751.219727,5.0,-84.0,4.0,2069.585205,279.955017,-2363.217041,185.698013,-42.0,-51.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:56:363 AM,52859.070312,-85487.015625,6769.819824,5.0,-83.0,4.0,2088.185059,280.505005,-2367.821045,186.174011,5.0,-46.0,5.0,0.01,1.0,0.0,false
May 21 2024 10:43:56:463 AM,52887.308594,-85724.03125,6788.449707,5.0,-83.0,4.0,2106.815186,284.674011,-2372.018066,186.359009,42.0,-42.0,2.0,0.01,1.0,0.0,false
May 21 2024 10:43:56:564 AM,52916.148438,-85962.148438,6807.139648,5.0,-83.0,4.0,2125.51001,291.031006,-2375.963135,186.347015,64.0,-39.0,0.0,0.0,1.0,0.0,false
May 21 2024 10:43:56:670 AM,52947.378906,-86215.734375,6827.02002,5.0,-83.0,4.0,2145.38916,297.848022,-2380.12207,186.344009,68.0,-42.0,0.0,0.0,1.0,0.0,false
May 21 2024 10:43:56:770 AM,52977.078125,-86454.015625,6845.679688,5.0,-83.0,4.0,2164.049072,302.678009,-2384.192139,186.372009,48.0,-41.0,0.0,0.0,1.0,0.0,false
