,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 9:46:26:80 AM,39479.917969,-38668.898438,4883.359863,0.0,106.0,1.0,250.421005,-463.443024,1632.487061,-15.167001,12.0,205.0,-3.0,-0.02,1.0,0.0,true
May 21 2024 9:46:26:182 AM,39433.519531,-38501.480469,4881.859863,0.0,105.0,1.0,251.917007,-460.295013,1652.829102,-14.552001,31.0,203.0,6.0,-0.01,1.0,0.0,true
May 21 2024 9:46:26:281 AM,39388.328125,-38336.71875,4880.5,0.0,105.0,1.0,253.284012,-460.121033,1671.672119,-13.505001,2.0,188.0,10.0,0.02,1.0,0.0,true
May 21 2024 9:46:26:384 AM,39340.300781,-38163.390625,4879.129883,0.0,105.0,1.0,254.647018,-467.144012,1682.785034,-12.860001,-70.0,111.0,6.0,0.04,1.0,0.0,true
May 21 2024 9:46:26:481 AM,39293.898438,-38000.1875,4877.839844,0.0,106.0,1.0,255.938019,-477.310028,1677.924072,-12.750001,-102.0,-49.0,1.0,0.04,1.0,0.0,true
May 21 2024 9:46:26:585 AM,39242.507812,-37826.140625,4876.439941,0.0,107.0,1.0,257.340027,-495.18103,1670.361084,-13.186001,-179.0,-76.0,-4.0,0.04,1.0,0.0,true
May 21 2024 9:46:26:679 AM,39194.597656,-37670.960938,4875.120117,0.0,108.0,0.0,258.664001,-515.55304,1661.980103,-14.209001,-204.0,-84.0,-10.0,0.04,1.0,0.0,true
May 21 2024 9:46:26:779 AM,39141.367188,-37506.230469,4873.589844,0.0,109.0,0.0,260.194,-538.654053,1652.330078,-15.829,-231.0,-96.0,-16.0,0.03,1.0,0.0,true
May 21 2024 9:46:26:875 AM,39087.648438,-37347.0,4871.939941,0.0,109.0,0.0,261.841003,-561.383057,1646.387085,-17.679001,-227.0,-59.0,-19.0,0.02,1.0,0.0,true
May 21 2024 9:46:26:982 AM,39026.277344,-37171.628906,4869.949707,0.0,110.0,0.0,263.828003,-587.775024,1657.987061,-19.890001,-264.0,116.0,-22.0,0.0,1.0,0.0,true
May 21 2024 9:46:27:75 AM,38970.367188,-37015.230469,4867.97998,0.0,110.0,0.0,265.799011,-603.960022,1669.531128,-22.119001,-162.0,115.0,-22.0,-0.01,1.0,0.0,true
May 21 2024 9:46:27:175 AM,38910.070312,-36847.699219,4865.639648,0.0,110.0,0.0,268.143005,-613.133057,1683.87207,-24.759001,-92.0,143.0,-26.0,-0.02,1.0,0.0,true
May 21 2024 9:46:27:275 AM,38849.238281,-36677.898438,4863.009766,0.0,110.0,1.0,270.769012,-614.997009,1700.411133,-27.546001,-19.0,165.0,-28.0,-0.02,1.0,0.0,true
May 21 2024 9:46:27:380 AM,38786.140625,-36498.96875,4859.949707,0.0,109.0,1.0,273.828003,-609.832031,1719.763062,-30.852001,52.0,194.0,-33.0,-0.03,1.0,0.0,true
May 21 2024 9:46:27:480 AM,38726.960938,-36326.019531,4856.709961,0.0,108.0,2.0,277.075012,-597.004028,1740.50708,-34.183002,128.0,207.0,-33.0,-0.04,1.0,0.0,true
May 21 2024 9:46:27:585 AM,38666.359375,-36141.480469,4852.909668,-1.0,107.0,2.0,280.871002,-578.377014,1763.665039,-38.019001,186.0,232.0,-38.0,-0.04,1.0,0.0,true
May 21 2024 9:46:27:676 AM,38615.339844,-35979.128906,4849.27002,-1.0,106.0,3.0,284.513,-559.587036,1784.320068,-41.602001,188.0,207.0,-36.0,-0.03,1.0,0.0,true
May 21 2024 9:46:27:782 AM,38558.328125,-35789.097656,4844.609863,-1.0,106.0,3.0,289.169006,-537.15802,1808.126099,-46.228001,224.0,238.0,-46.0,-0.02,1.0,0.0,true
May 21 2024 9:46:27:883 AM,38505.699219,-35604.5,4839.659668,-1.0,105.0,4.0,294.125,-515.729004,1830.678101,-50.955002,214.0,226.0,-47.0,-0.02,1.0,0.0,true
May 21 2024 9:46:27:984 AM,38455.46875,-35419.558594,4834.25,-1.0,104.0,4.0,299.532013,-496.491028,1852.351074,-56.109001,192.0,217.0,-52.0,-0.01,1.0,0.0,true
May 21 2024 9:46:28:77 AM,38409.871094,-35245.96875,4828.72998,-1.0,104.0,4.0,305.054016,-484.994019,1870.940063,-60.981003,115.0,186.0,-49.0,0.01,1.0,0.0,true
May 21 2024 9:46:28:178 AM,38361.097656,-35056.25,4822.149902,-1.0,104.0,4.0,311.637024,-478.078033,1889.835083,-67.780006,69.0,189.0,-68.0,0.0,1.0,0.0,true
May 21 2024 9:46:28:285 AM,38309.871094,-34852.9375,4814.379883,-2.0,104.0,3.0,319.402008,-473.913025,1909.31311,-75.298004,42.0,195.0,-75.0,-0.01,1.0,0.0,true
May 21 2024 9:46:28:380 AM,38264.648438,-34670.488281,4806.709961,-2.0,104.0,3.0,327.071014,-472.201019,1926.309082,-83.68,17.0,170.0,-84.0,-0.01,1.0,0.0,true
May 21 2024 9:46:28:482 AM,38216.539062,-34473.730469,4797.659668,-2.0,103.0,3.0,336.126007,-471.047028,1944.556152,-92.188004,12.0,182.0,-85.0,-0.01,1.0,0.0,true
May 21 2024 9:46:28:574 AM,38172.96875,-34293.371094,4789.27002,-2.0,103.0,3.0,344.509003,-469.721008,1960.978149,-86.477005,13.0,164.0,57.0,-0.01,1.0,0.0,true
May 21 2024 9:46:28:679 AM,38123.148438,-34084.640625,4781.739746,0.0,103.0,3.0,352.047028,-467.562012,1978.440063,-57.904003,22.0,175.0,286.0,-0.01,1.0,0.0,true
May 21 2024 9:46:28:775 AM,38077.570312,-33893.609375,4778.890137,0.0,103.0,2.0,354.888031,-462.45401,1993.49707,-11.200001,51.0,151.0,467.0,-0.01,1.0,0.0,true
May 21 2024 9:46:28:877 AM,38030.097656,-33688.828125,4778.469727,0.0,103.0,2.0,355.315002,-462.751007,2007.756104,-2.363,-3.0,143.0,88.0,0.01,1.0,0.0,true
May 21 2024 9:46:28:977 AM,37983.308594,-33487.71875,4777.810059,0.0,103.0,2.0,355.970032,-468.389008,2020.883057,-10.232,-56.0,131.0,-79.0,0.02,1.0,0.0,true
May 21 2024 9:46:29:81 AM,37934.089844,-33279.0,4775.339844,0.0,103.0,2.0,358.440002,-477.771027,2034.043091,-30.825001,-94.0,132.0,-206.0,0.02,1.0,0.0,true
May 21 2024 9:46:29:184 AM,37883.488281,-33068.390625,4770.949707,-1.0,104.0,1.0,362.835022,-491.470032,2046.512085,-49.111004,-137.0,125.0,-183.0,0.02,1.0,0.0,true
May 21 2024 9:46:29:277 AM,37837.277344,-32880.910156,4765.799805,-1.0,104.0,1.0,367.983032,-506.662018,2056.98999,-59.981003,-152.0,105.0,-109.0,0.02,1.0,0.0,true
May 21 2024 9:46:29:383 AM,37781.308594,-32660.298828,4758.969727,-1.0,105.0,1.0,374.810028,-527.108032,2068.62915,-65.366005,-204.0,116.0,-54.0,0.01,1.0,0.0,true
May 21 2024 9:46:29:481 AM,37728.289062,-32456.96875,4752.649902,-1.0,105.0,1.0,381.132019,-543.794006,2079.722168,-63.287003,-167.0,111.0,21.0,-0.01,1.0,0.0,true
May 21 2024 9:46:29:577 AM,37675.390625,-32255.869141,4747.049805,-1.0,105.0,1.0,386.732025,-552.821045,2092.220215,-54.247002,-90.0,125.0,90.0,-0.02,1.0,0.0,true
May 21 2024 9:46:29:681 AM,37617.589844,-32035.75,4742.390137,0.0,105.0,1.0,391.392029,-555.769043,2106.9021,-36.978001,-29.0,147.0,173.0,-0.02,1.0,0.0,true
May 21 2024 9:46:29:777 AM,37564.859375,-31832.349609,4740.109863,0.0,104.0,1.0,393.676025,-551.41803,2121.036133,-14.315001,44.0,141.0,227.0,-0.02,1.0,0.0,true
May 21 2024 9:46:29:885 AM,37506.371094,-31601.199219,4740.459961,1.0,104.0,1.0,394.025024,-540.237,2136.972168,13.138,112.0,159.0,275.0,-0.02,1.0,0.0,true
May 21 2024 9:46:29:977 AM,37457.890625,-31405.958984,4742.279785,1.0,103.0,1.0,395.847015,-526.493042,2151.420166,20.550001,137.0,144.0,74.0,-0.02,1.0,0.0,true
May 21 2024 9:46:30:75 AM,37407.109375,-31192.369141,4742.899902,0.0,103.0,2.0,396.469025,-514.230042,2167.568115,-3.859,123.0,161.0,-244.0,-0.02,1.0,0.0,true
May 21 2024 9:46:30:183 AM,37353.238281,-30957.609375,4742.5,1.0,102.0,2.0,396.864014,-497.436035,2183.951172,2.561,168.0,164.0,64.0,-0.01,1.0,0.0,true
May 21 2024 9:46:30:276 AM,37307.449219,-30751.808594,4744.779785,2.0,102.0,2.0,399.139008,-485.820038,2195.312012,38.758003,116.0,114.0,362.0,0.01,1.0,0.0,true
May 21 2024 9:46:30:380 AM,37256.269531,-30521.798828,4752.029785,2.0,102.0,2.0,406.387024,-480.437012,2205.246094,77.216003,54.0,99.0,385.0,0.02,1.0,0.0,true
May 21 2024 9:46:30:479 AM,37207.960938,-30303.068359,4760.399902,3.0,102.0,1.0,414.76001,-486.596008,2212.599121,88.937004,-62.0,74.0,117.0,0.02,1.0,0.0,true
May 21 2024 9:46:30:575 AM,37159.917969,-30090.208984,4769.409668,3.0,103.0,1.0,423.77301,-499.118011,2217.949219,96.678001,-125.0,54.0,77.0,0.02,1.0,0.0,true
May 21 2024 9:46:30:678 AM,37106.398438,-29860.568359,4779.939941,3.0,104.0,1.0,434.294006,-517.807007,2221.871094,104.785004,-187.0,39.0,81.0,0.02,1.0,0.0,true
May 21 2024 9:46:30:777 AM,37053.339844,-29641.589844,4790.77002,3.0,104.0,0.0,445.127014,-540.255005,2223.687012,113.492004,-224.0,18.0,87.0,0.02,1.0,0.0,true
May 21 2024 9:46:30:876 AM,36997.460938,-29420.398438,4802.609863,4.0,105.0,0.0,456.972015,-565.636047,2224.090088,122.625008,-254.0,4.0,91.0,0.02,1.0,0.0,true
May 21 2024 9:46:30:981 AM,36936.289062,-29186.820312,4816.290039,4.0,106.0,0.0,470.651031,-593.051025,2223.179199,138.559006,-274.0,-9.0,159.0,0.01,1.0,0.0,true
May 21 2024 9:46:31:77 AM,36877.609375,-28971.740234,4829.819824,4.0,106.0,0.0,484.184021,-613.800049,2223.850098,141.536011,-207.0,7.0,30.0,0.0,1.0,0.0,true
May 21 2024 9:46:31:183 AM,36811.667969,-28737.228516,4845.22998,4.0,106.0,0.0,499.594025,-633.364014,2224.587158,149.168015,-196.0,7.0,76.0,0.01,1.0,0.0,true
May 21 2024 9:46:31:279 AM,36749.6875,-28522.369141,4860.159668,5.0,107.0,0.0,514.522034,-649.522034,2225.14209,158.002014,-162.0,6.0,88.0,0.01,1.0,0.0,true
May 21 2024 9:46:31:381 AM,36682.6875,-28295.429688,4876.739746,5.0,107.0,0.0,531.104004,-664.942017,2225.947998,165.919006,-154.0,8.0,79.0,0.01,1.0,0.0,true
May 21 2024 9:46:31:477 AM,36618.257812,-28081.298828,4893.129883,5.0,107.0,0.0,547.494019,-676.77002,2227.134033,173.536011,-118.0,12.0,76.0,0.0,1.0,0.0,true
May 21 2024 9:46:31:577 AM,36550.019531,-27857.228516,4911.100098,5.0,107.0,0.0,565.456055,-685.103027,2229.108154,182.312012,-83.0,20.0,88.0,-0.01,1.0,0.0,true
May 21 2024 9:46:31:681 AM,36479.507812,-27627.148438,4930.540039,5.0,107.0,1.0,584.89801,-689.407043,2231.852051,192.693008,-43.0,27.0,104.0,-0.01,1.0,0.0,true
May 21 2024 9:46:31:781 AM,36410.878906,-27403.259766,4950.459961,6.0,107.0,1.0,604.823059,-689.621033,2235.191162,203.305008,-2.0,33.0,106.0,-0.01,1.0,0.0,true
May 21 2024 9:46:31:881 AM,36342.417969,-27179.0,4971.449707,6.0,107.0,1.0,625.807007,-686.833008,2239.044189,213.199005,28.0,39.0,99.0,-0.01,1.0,0.0,true
May 21 2024 9:46:31:981 AM,36274.320312,-26954.410156,4993.459961,6.0,107.0,2.0,647.822021,-682.206055,2242.876221,223.85701,46.0,38.0,107.0,0.0,1.0,0.0,true
May 21 2024 9:46:32:81 AM,36206.507812,-26729.490234,5016.469727,6.0,106.0,2.0,670.832031,-677.989014,2246.195068,233.894012,42.0,33.0,100.0,0.0,1.0,0.0,true
May 21 2024 9:46:32:181 AM,36138.960938,-26504.308594,5040.489746,7.0,106.0,2.0,694.850037,-674.63501,2248.87207,243.507019,34.0,27.0,96.0,0.0,1.0,0.0,true
May 21 2024 9:46:32:281 AM,36071.539062,-26278.978516,5065.47998,7.0,106.0,2.0,719.844055,-673.229004,2250.503174,253.435013,14.0,16.0,99.0,0.01,1.0,0.0,true
May 21 2024 9:46:32:381 AM,36003.800781,-26053.490234,5091.399902,7.0,107.0,2.0,745.763062,-676.537048,2250.421143,262.194,-33.0,-1.0,88.0,0.02,0.95,0.0,true
May 21 2024 9:46:32:481 AM,35935.449219,-25828.458984,5117.97998,7.0,107.0,2.0,772.342041,-685.413025,2247.986084,268.345001,-89.0,-24.0,62.0,0.01,0.92,0.0,true
May 21 2024 9:46:32:581 AM,35866.300781,-25603.669922,5145.080078,7.0,107.0,2.0,799.436035,-696.861023,2243.709229,272.529022,-114.0,-43.0,42.0,-0.01,0.91,0.0,true
May 21 2024 9:46:32:682 AM,35795.828125,-25376.089844,5173.129883,7.0,107.0,2.0,827.489014,-701.642029,2239.75708,279.143005,-48.0,-40.0,66.0,-0.03,0.79,0.0,true
May 21 2024 9:46:32:782 AM,35726.929688,-25151.728516,5201.52002,8.0,107.0,3.0,855.877014,-694.30603,2236.790039,286.061005,73.0,-30.0,69.0,-0.04,0.67,0.0,true
May 21 2024 9:46:32:882 AM,35659.859375,-24927.619141,5230.629883,8.0,106.0,3.0,884.991028,-674.009033,2233.873047,292.828003,203.0,-29.0,68.0,-0.04,0.64,0.0,true
May 21 2024 9:46:32:983 AM,35595.757812,-24703.849609,5260.439941,8.0,105.0,4.0,914.797058,-640.644043,2231.039062,299.751007,334.0,-28.0,69.0,-0.05,0.61,0.0,true
May 21 2024 9:46:33:82 AM,35535.609375,-24480.46875,5290.889648,8.0,103.0,5.0,945.252075,-596.778015,2227.766113,305.973022,439.0,-33.0,62.0,-0.05,0.54,0.0,true
May 21 2024 9:46:33:182 AM,35479.789062,-24257.96875,5322.179688,8.0,102.0,5.0,976.54303,-546.332031,2222.11499,312.423004,504.0,-57.0,65.0,-0.03,0.43,0.0,true
May 21 2024 9:46:33:282 AM,35428.609375,-24036.089844,5353.870117,8.0,101.0,5.0,1008.232056,-495.768036,2213.401123,318.526001,506.0,-87.0,61.0,-0.02,0.16,0.0,true
May 21 2024 9:46:33:382 AM,35381.660156,-23815.099609,5385.949707,8.0,100.0,5.0,1040.314087,-451.302032,2203.243164,320.594025,445.0,-102.0,21.0,0.0,0.0,0.0,true
May 21 2024 9:46:33:482 AM,35338.21875,-23595.320312,5418.100098,8.0,100.0,5.0,1072.462036,-416.34201,2191.128174,321.525024,350.0,-121.0,9.0,0.0,0.0,0.0,true
May 21 2024 9:46:33:582 AM,35297.320312,-23376.990234,5450.299805,9.0,99.0,5.0,1104.661011,-391.113007,2177.048096,323.137024,252.0,-141.0,16.0,0.0,0.0,0.0,true
May 21 2024 9:46:33:683 AM,35257.929688,-23159.349609,5482.739746,9.0,100.0,4.0,1137.101074,-373.410004,2152.055176,322.864014,177.0,-250.0,-3.0,0.0,0.0,0.0,true
May 21 2024 9:46:33:783 AM,35220.1875,-22946.888672,5514.699707,8.0,100.0,3.0,1169.060059,-360.294006,2110.343994,319.596008,131.0,-417.0,-33.0,0.0,0.0,0.0,true
May 21 2024 9:46:33:883 AM,35183.480469,-22738.619141,5546.290039,8.0,100.0,2.0,1200.651001,-351.93103,2068.171143,315.337006,84.0,-422.0,-43.0,0.0,0.0,0.0,true
May 21 2024 9:46:33:983 AM,35147.609375,-22534.5,5577.419922,8.0,100.0,2.0,1231.7771,-346.150024,2026.200073,309.397003,58.0,-420.0,-59.0,0.0,0.0,0.0,true
May 21 2024 9:46:34:83 AM,35112.539062,-22334.519531,5607.919922,8.0,100.0,1.0,1262.280029,-341.335022,1984.684082,302.437012,48.0,-415.0,-70.0,0.0,0.0,0.0,true
May 21 2024 9:46:34:183 AM,35078.289062,-22138.439453,5637.72998,8.0,100.0,1.0,1292.088013,-336.654022,1943.624146,295.401001,47.0,-411.0,-70.0,0.0,0.0,0.0,true
May 21 2024 9:46:34:283 AM,35044.800781,-21946.339844,5666.929688,8.0,100.0,1.0,1321.292114,-329.803009,1903.213135,289.502014,69.0,-404.0,-59.0,-0.01,0.0,0.0,true
May 21 2024 9:46:34:383 AM,35012.347656,-21758.169922,5695.580078,8.0,100.0,1.0,1349.940063,-320.110016,1863.69812,283.973999,97.0,-395.0,-55.0,-0.01,0.0,0.0,true
May 21 2024 9:46:34:483 AM,34981.128906,-21573.869141,5723.669922,8.0,99.0,1.0,1378.031006,-307.921021,1825.115112,278.279022,122.0,-386.0,-57.0,-0.01,0.0,0.0,true
May 21 2024 9:46:34:583 AM,34951.339844,-21393.369141,5751.189941,8.0,99.0,1.0,1405.547119,-293.502014,1787.386108,272.44101,144.0,-377.0,-58.0,-0.01,0.0,0.0,true
May 21 2024 9:46:34:683 AM,34923.097656,-21216.599609,5778.109863,8.0,99.0,1.0,1432.474121,-277.789001,1750.332031,266.489014,157.0,-371.0,-60.0,-0.01,0.0,0.0,true
May 21 2024 9:46:34:783 AM,34896.277344,-21043.539062,5804.439941,8.0,98.0,1.0,1458.795044,-263.794006,1713.519043,260.386017,140.0,-368.0,-61.0,0.0,0.0,0.0,true
May 21 2024 9:46:34:883 AM,34870.21875,-20874.230469,5830.129883,8.0,98.0,1.0,1484.494019,-256.565002,1676.179077,254.186005,72.0,-373.0,-62.0,0.03,0.0,0.0,true
May 21 2024 9:46:34:980 AM,34845.167969,-20714.689453,5854.299805,8.0,99.0,1.0,1508.658081,-255.740005,1639.737061,248.09201,8.0,-364.0,-61.0,0.03,0.0,0.0,true
May 21 2024 9:46:35:77 AM,34819.339844,-20555.990234,5878.279785,8.0,99.0,1.0,1532.637085,-260.194,1602.302124,241.764008,-45.0,-374.0,-63.0,0.03,0.0,0.0,true
May 21 2024 9:46:35:177 AM,34792.238281,-20397.900391,5902.100098,8.0,100.0,0.0,1556.45813,-269.485016,1567.331055,235.66301,-93.0,-350.0,-61.0,0.03,0.0,0.0,true
May 21 2024 9:46:35:277 AM,34763.898438,-20242.128906,5925.5,8.0,101.0,0.0,1579.863037,-283.633026,1547.983032,231.772018,-141.0,-193.0,-39.0,0.03,0.0,0.0,true
May 21 2024 9:46:35:377 AM,34734.289062,-20088.230469,5948.529785,8.0,101.0,0.0,1602.888062,-296.819,1529.039062,227.744003,-132.0,-189.0,-40.0,0.02,0.0,0.0,true
May 21 2024 9:46:35:478 AM,34703.378906,-19934.558594,5971.379883,8.0,102.0,0.0,1625.743042,-307.653015,1510.374023,223.883011,-108.0,-187.0,-39.0,0.01,0.0,0.0,true
May 21 2024 9:46:35:578 AM,34671.988281,-19784.449219,5993.589844,8.0,102.0,0.0,1647.949097,-316.617004,1492.273071,220.198013,-90.0,-181.0,-37.0,0.01,0.0,0.0,true
May 21 2024 9:46:35:678 AM,34639.960938,-19636.359375,6015.369629,8.0,103.0,0.0,1669.734131,-321.583008,1465.296021,215.10701,-50.0,-270.0,-51.0,0.01,0.0,0.0,true
May 21 2024 9:46:35:778 AM,34608.160156,-19493.369141,6036.219727,8.0,103.0,0.0,1690.581055,-318.63501,1410.620117,205.838013,29.0,-547.0,-93.0,0.01,0.0,0.0,true
May 21 2024 9:46:35:878 AM,34576.6875,-19355.539062,6056.189941,7.0,103.0,0.0,1710.552124,-315.317017,1360.809082,197.290009,33.0,-498.0,-85.0,0.01,0.0,0.0,true
May 21 2024 9:46:35:978 AM,34545.597656,-19222.388672,6075.379883,7.0,103.0,1.0,1729.739136,-310.988007,1312.099121,188.964005,43.0,-487.0,-83.0,0.01,-0.29,0.0,true
May 21 2024 9:46:36:78 AM,34515.160156,-19094.689453,6093.649902,7.0,104.0,1.0,1748.009033,-302.778015,1251.919067,179.052002,82.0,-602.0,-99.0,0.01,-0.58,0.0,true
May 21 2024 9:46:36:178 AM,34485.757812,-18973.839844,6110.779785,6.0,104.0,1.0,1765.144043,-291.14502,1180.675049,167.446014,116.0,-712.0,-116.0,0.01,-0.63,0.0,true
May 21 2024 9:46:36:278 AM,34457.667969,-18860.279297,6126.77002,6.0,104.0,1.0,1781.130127,-277.411011,1106.369995,154.591003,137.0,-743.0,-129.0,0.01,-0.67,0.0,true
May 21 2024 9:46:36:379 AM,34431.347656,-18753.96875,6141.759766,6.0,104.0,1.0,1796.116089,-258.891022,1031.6521,140.429001,185.0,-747.0,-142.0,0.01,-0.68,0.0,true
May 21 2024 9:46:36:480 AM,34406.507812,-18653.779297,6155.839844,6.0,104.0,1.0,1810.195068,-238.624008,955.759033,125.639008,203.0,-759.0,-148.0,0.01,-0.65,0.0,true
May 21 2024 9:46:36:580 AM,34383.449219,-18562.458984,6168.709961,6.0,105.0,1.0,1823.068115,-223.955017,879.275024,113.428009,147.0,-765.0,-122.0,0.01,-0.7,0.0,true
May 21 2024 9:46:36:680 AM,34361.777344,-18478.759766,6180.509766,6.0,105.0,2.0,1834.865112,-210.21701,802.831055,102.285004,137.0,-764.0,-111.0,0.01,-0.66,0.0,true
May 21 2024 9:46:36:779 AM,34341.597656,-18402.628906,6191.22998,6.0,105.0,2.0,1845.585083,-194.122009,727.484009,92.880005,161.0,-753.0,-94.0,0.01,-0.67,0.0,true
May 21 2024 9:46:36:879 AM,34323.109375,-18333.939453,6200.949707,6.0,105.0,2.0,1855.308105,-176.360016,653.369019,83.658005,178.0,-741.0,-92.0,0.01,-0.67,0.0,true
May 21 2024 9:46:36:982 AM,34305.980469,-18270.900391,6209.869629,6.0,105.0,2.0,1864.229126,-157.555008,578.244019,74.237007,188.0,-751.0,-94.0,0.01,-0.67,0.0,true
May 21 2024 9:46:37:83 AM,34291.199219,-18217.0,6217.529785,6.0,105.0,2.0,1871.890137,-139.042999,506.381012,65.218002,185.0,-719.0,-90.0,0.01,-0.67,0.0,true
May 21 2024 9:46:37:183 AM,34278.277344,-18170.199219,6224.169922,6.0,105.0,2.0,1878.533081,-120.697006,436.225006,55.960003,183.0,-702.0,-93.0,0.01,-0.67,0.0,true
May 21 2024 9:46:37:282 AM,34267.160156,-18130.230469,6229.830078,6.0,105.0,2.0,1884.18811,-102.709007,368.719025,47.393002,180.0,-675.0,-86.0,0.01,-0.66,0.0,true
May 21 2024 9:46:37:375 AM,34258.449219,-18099.080078,6234.25,6.0,105.0,2.0,1888.613037,-85.676003,305.926025,39.534,170.0,-628.0,-79.0,0.01,-0.64,0.0,true
May 21 2024 9:46:37:476 AM,34250.828125,-18072.009766,6238.119629,6.0,105.0,2.0,1892.479126,-67.125,238.293015,30.899002,186.0,-676.0,-86.0,0.01,-0.6,0.0,true
May 21 2024 9:46:37:576 AM,34245.109375,-18051.810547,6241.009766,6.0,105.0,2.0,1895.365112,-48.510002,171.177002,22.224001,186.0,-671.0,-87.0,0.01,-0.52,0.0,true
May 21 2024 9:46:37:676 AM,34241.257812,-18038.298828,6242.939941,6.0,105.0,2.0,1897.296143,-30.311001,106.015007,13.465001,182.0,-652.0,-88.0,0.01,-0.13,0.0,true
May 21 2024 9:46:37:776 AM,34239.167969,-18031.189453,6243.949707,6.0,105.0,2.0,1898.31311,-8.829,28.816002,6.086,215.0,-772.0,-74.0,0.01,0.0,0.0,true
May 21 2024 9:46:37:876 AM,34238.429688,-18028.740234,6244.399902,6.0,105.0,2.0,1898.760132,-6.226,18.028002,1.847,26.0,-108.0,-42.0,0.01,0.0,0.0,true
May 21 2024 9:46:37:976 AM,34237.75,-18026.439453,6244.699707,7.0,106.0,2.0,1899.06311,-4.325,11.174001,0.241,19.0,-69.0,-16.0,0.01,0.0,0.0,true
May 21 2024 9:46:38:76 AM,34237.570312,-18025.730469,6244.739746,7.0,106.0,2.0,1899.096069,0.425,-3.003,-1.663,47.0,-142.0,-19.0,0.01,0.0,0.0,true
May 21 2024 9:46:38:176 AM,34237.519531,-18025.490234,6244.72998,8.0,106.0,2.0,1899.100098,0.623,-2.982,-1.306,2.0,0.0,4.0,0.0,0.0,0.0,true
May 21 2024 9:46:38:276 AM,34237.46875,-18025.298828,6244.75,8.0,106.0,2.0,1899.115112,0.499,-2.294,-0.928,-1.0,7.0,4.0,0.0,0.0,0.0,true
May 21 2024 9:46:38:376 AM,34237.4375,-18025.169922,6244.759766,8.0,106.0,2.0,1899.130127,0.352,-1.596,-0.594,-1.0,7.0,3.0,0.0,0.0,0.0,true
May 21 2024 9:46:38:476 AM,34237.429688,-18025.080078,6244.779785,8.0,106.0,2.0,1899.143066,0.223,-1.053,-0.39,-1.0,5.0,2.0,0.0,0.0,0.0,true
May 21 2024 9:46:38:576 AM,34237.398438,-18025.019531,6244.790039,8.0,106.0,2.0,1899.1521,0.137,-0.685,-0.236,-1.0,4.0,2.0,0.0,0.0,0.0,true
May 21 2024 9:46:38:676 AM,34237.378906,-18024.990234,6244.790039,8.0,106.0,2.0,1899.158081,0.085,-0.442,-0.149,-1.0,2.0,1.0,0.0,0.04,0.0,true
May 21 2024 9:46:38:777 AM,34237.429688,-18025.289062,6244.739746,8.0,106.0,2.0,1899.207031,0.954,-4.557,-0.696,9.0,-41.0,-5.0,0.01,0.04,0.0,true
May 21 2024 9:46:38:877 AM,34237.648438,-18026.208984,6244.600098,8.0,106.0,2.0,1899.349121,2.998,-12.166,-1.77,20.0,-76.0,-11.0,0.01,0.0,0.0,true
May 21 2024 9:46:38:978 AM,34238.121094,-18028.029297,6244.319824,8.0,106.0,2.0,1899.625122,5.503,-21.177002,-3.033,25.0,-90.0,-13.0,0.01,0.0,0.0,true
May 21 2024 9:46:39:78 AM,34238.800781,-18030.619141,6243.939941,8.0,106.0,2.0,1900.009033,7.531,-28.497002,-4.039,20.0,-73.0,-10.0,0.01,0.0,0.0,true
May 21 2024 9:46:39:177 AM,34239.660156,-18033.820312,6243.47998,8.0,106.0,2.0,1900.467041,9.199,-34.476002,-4.913,17.0,-60.0,-9.0,0.0,0.0,0.0,true
May 21 2024 9:46:39:277 AM,34240.570312,-18037.259766,6243.0,8.0,106.0,2.0,1900.949097,8.028001,-30.784002,-4.406,-12.0,37.0,5.0,-0.02,0.12,0.0,true
May 21 2024 9:46:39:377 AM,34241.167969,-18039.669922,6242.689941,8.0,106.0,2.0,1901.261108,5.576,-22.142,-3.176,-25.0,86.0,12.0,-0.03,0.4,0.0,true
May 21 2024 9:46:39:479 AM,34241.628906,-18041.589844,6242.429688,9.0,106.0,2.0,1901.515137,4.642,-18.884001,-2.708,-9.0,33.0,5.0,-0.03,0.59,0.0,true
May 21 2024 9:46:39:579 AM,34242.039062,-18043.279297,6242.199707,9.0,106.0,2.0,1901.751099,3.883,-15.981001,-2.306,-8.0,29.0,4.0,-0.03,0.76,0.0,true
May 21 2024 9:46:39:679 AM,34242.347656,-18044.548828,6242.02002,9.0,106.0,2.0,1901.927124,2.337,-10.178,-1.453,-15.0,58.0,9.0,-0.03,0.81,0.0,true
May 21 2024 9:46:39:779 AM,34242.359375,-18044.71875,6242.02002,9.0,106.0,2.0,1901.929077,-1.635,4.679,0.654,-40.0,149.0,21.0,-0.03,0.84,0.0,true
May 21 2024 9:46:39:878 AM,34241.988281,-18043.410156,6242.22998,9.0,106.0,2.0,1902.138062,-4.681,16.248001,2.302,-30.0,116.0,16.0,-0.03,0.91,0.0,true
