,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,VO,OutOfBounds
Jun 6 2024 9:15:41:85 AM,52416.179688,-50426.539062,4736.549805,0.0,-21.0,2.0,397.047028,126.55201,-42.423,-0.962,-66.0,46.0,2.0,0.14,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:130 AM,52421.6875,-50428.328125,4736.509766,0.0,-21.0,2.0,397.09201,123.877007,-40.548,-1.114,-54.0,38.0,-3.0,0.16,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:187 AM,52428.730469,-50430.539062,4736.439941,0.0,-21.0,2.0,397.15802,120.329002,-38.104,-1.338,-71.0,49.0,-4.0,0.18,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:232 AM,52434.027344,-50432.160156,4736.399902,0.0,-21.0,2.0,397.205017,117.569008,-36.330002,-1.143,-55.0,35.0,4.0,0.19,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:285 AM,52440.140625,-50433.957031,4736.330078,0.0,-21.0,2.0,397.272034,114.327003,-34.273003,-1.269,-65.0,41.0,-3.0,0.2,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:341 AM,52446.507812,-50435.789062,4736.25,0.0,-20.0,2.0,397.348022,110.882004,-32.220001,-1.553,-69.0,41.0,-6.0,0.21,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:377 AM,52450.417969,-50436.878906,4736.219727,0.0,-20.0,2.0,397.381012,108.729004,-31.075001,-0.956,-43.0,23.0,12.0,0.22,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:434 AM,52456.527344,-50438.539062,4736.159668,0.0,-20.0,2.0,397.436005,105.361008,-29.277002,-1.018,-67.0,36.0,-1.0,0.23,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:484 AM,52461.738281,-50439.917969,4736.100098,0.0,-20.0,2.0,397.496033,102.490005,-27.700001,-1.566,-57.0,32.0,-11.0,0.24,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:529 AM,52466.277344,-50441.089844,4736.060059,0.0,-19.0,2.0,397.540009,99.973007,-26.457001,-1.148,-50.0,25.0,8.0,0.24,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:586 AM,52471.890625,-50442.507812,4736.0,0.0,-19.0,2.0,397.598022,96.855003,-24.952002,-1.013,-62.0,30.0,3.0,0.25,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:635 AM,52476.570312,-50443.648438,4735.949707,0.0,-19.0,2.0,397.653015,94.266006,-23.693001,-1.103,-52.0,25.0,-2.0,0.26,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:681 AM,52480.867188,-50444.679688,4735.899902,0.0,-19.0,2.0,397.700012,91.893005,-22.571001,-1.003,-47.0,22.0,2.0,0.26,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:728 AM,52485.078125,-50445.648438,4735.850098,0.0,-19.0,2.0,397.748016,89.579002,-21.444,-0.979,-46.0,23.0,0.0,0.27,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:786 AM,52490.148438,-50446.789062,4735.790039,0.0,-18.0,2.0,397.807007,86.815002,-20.026001,-0.986,-55.0,28.0,0.0,0.29,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:830 AM,52493.980469,-50447.617188,4735.75,0.0,-18.0,2.0,397.85202,84.752007,-18.889002,-0.959,-41.0,23.0,1.0,0.3,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:889 AM,52498.9375,-50448.628906,4735.679688,0.0,-18.0,2.0,397.917023,82.099007,-17.278,-1.174,-53.0,32.0,-4.0,0.32,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:935 AM,52502.640625,-50449.347656,4735.640137,0.0,-18.0,2.0,397.963013,80.141006,-16.105001,-1.015,-39.0,23.0,3.0,0.34,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:41:981 AM,52506.296875,-50450.019531,4735.589844,0.0,-17.0,2.0,398.01001,78.207001,-14.950001,-1.035,-39.0,23.0,0.0,0.36,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:27 AM,52509.847656,-50450.628906,4735.540039,0.0,-17.0,2.0,398.058014,76.338005,-13.896001,-0.997,-37.0,21.0,1.0,0.37,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:86 AM,52514.308594,-50451.347656,4735.47998,0.0,-17.0,2.0,398.120026,74.015007,-12.619,-1.06,-46.0,26.0,-1.0,0.39,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:137 AM,52517.988281,-50451.910156,4735.419922,0.0,-17.0,2.0,398.177032,72.113007,-11.652,-0.949,-38.0,19.0,2.0,0.41,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:184 AM,52521.328125,-50452.378906,4735.379883,0.0,-16.0,2.0,398.221008,70.400002,-10.876,-0.946,-34.0,16.0,0.0,0.41,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:231 AM,52524.640625,-50452.828125,4735.330078,0.0,-16.0,2.0,398.268005,68.722,-10.214001,-0.861,-34.0,13.0,2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:281 AM,52527.988281,-50453.269531,4735.279785,0.0,-16.0,2.0,398.317017,67.040001,-9.644,-0.823,-34.0,11.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:330 AM,52531.277344,-50453.6875,4735.22998,0.0,-16.0,2.0,398.367004,65.392006,-9.112,-0.855,-33.0,11.0,-1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:378 AM,52534.378906,-50454.070312,4735.189941,0.0,-15.0,2.0,398.410034,63.860004,-8.642,-0.805,-31.0,9.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:436 AM,52538.039062,-50454.507812,4735.140137,0.0,-15.0,2.0,398.461029,62.063004,-8.1,-0.86,-36.0,11.0,-1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:483 AM,52540.96875,-50454.839844,4735.100098,0.0,-15.0,2.0,398.504028,60.644001,-7.677001,-0.805,-28.0,8.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:530 AM,52543.738281,-50455.140625,4735.060059,0.0,-15.0,2.0,398.544006,59.309002,-7.277,-0.782,-27.0,8.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:587 AM,52547.117188,-50455.488281,4735.009766,0.0,-15.0,2.0,398.594025,57.691002,-6.711,-0.843,-32.0,11.0,-1.0,0.43,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:636 AM,52549.898438,-50455.769531,4734.959961,0.0,-14.0,2.0,398.639008,56.384003,-6.201,-0.763,-26.0,10.0,2.0,0.44,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:683 AM,52552.539062,-50456.007812,4734.919922,0.0,-14.0,2.0,398.679016,55.151001,-5.674,-0.785,-25.0,11.0,0.0,0.45,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:732 AM,52555.117188,-50456.207031,4734.879883,0.0,-14.0,2.0,398.719025,53.960003,-5.156,-0.707,-24.0,10.0,2.0,0.46,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:786 AM,52558.078125,-50456.429688,4734.839844,0.0,-14.0,2.0,398.762024,52.614002,-4.594,-0.793,-27.0,11.0,-2.0,0.47,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:834 AM,52560.570312,-50456.597656,4734.799805,0.0,-13.0,2.0,398.804016,51.504002,-4.142,-0.874,-22.0,9.0,-2.0,0.48,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:879 AM,52562.847656,-50456.738281,4734.759766,0.0,-13.0,2.0,398.838013,50.508003,-3.784,-0.751,-20.0,7.0,2.0,0.49,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:937 AM,52565.777344,-50456.890625,4734.709961,0.0,-13.0,2.0,398.888031,49.248001,-3.36,-0.776,-25.0,8.0,-1.0,0.5,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:42:983 AM,52568.027344,-50457.0,4734.669922,0.0,-13.0,2.0,398.924011,48.303001,-3.098,-0.826,-19.0,5.0,-1.0,0.5,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:44:995 AM,52570.328125,-50457.109375,4734.629883,0.0,-13.0,2.0,398.965027,47.350002,-2.853,-0.884,-19.0,5.0,-1.0,0.5,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:29 AM,52574.980469,-50457.398438,4734.52002,0.0,-12.0,2.0,399.080017,45.506001,-3.464,-0.913,-37.0,-12.0,-1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:30 AM,52574.980469,-50457.398438,4734.52002,0.0,-12.0,2.0,399.080017,45.506001,-3.464,-0.913,0.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:30 AM,52574.980469,-50457.398438,4734.52002,0.0,-12.0,2.0,399.080017,45.506001,-3.464,-0.913,0.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:31 AM,52574.980469,-50457.398438,4734.52002,0.0,-12.0,2.0,399.080017,45.506001,-3.464,-0.913,0.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:31 AM,52574.980469,-50457.398438,4734.52002,0.0,-12.0,2.0,399.080017,45.506001,-3.464,-0.913,0.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:32 AM,52574.980469,-50457.398438,4734.52002,0.0,-12.0,2.0,399.080017,45.506001,-3.464,-0.913,0.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:33 AM,52574.980469,-50457.398438,4734.52002,0.0,-12.0,2.0,399.080017,45.506001,-3.464,-0.913,0.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:33 AM,52574.980469,-50457.398438,4734.52002,0.0,-12.0,2.0,399.080017,45.506001,-3.464,-0.913,0.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:242 AM,52579.4375,-50457.660156,4734.439941,-1.0,-12.0,2.0,399.15802,43.690002,-3.079,-0.688,-36.0,8.0,4.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:242 AM,52579.4375,-50457.660156,4734.439941,-1.0,-12.0,2.0,399.15802,43.690002,-3.079,-0.688,0.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:242 AM,52579.4375,-50457.660156,4734.439941,-1.0,-12.0,2.0,399.15802,43.690002,-3.079,-0.688,0.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:243 AM,52579.4375,-50457.660156,4734.439941,-1.0,-12.0,2.0,399.15802,43.690002,-3.079,-0.688,0.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:287 AM,52581.4375,-50457.769531,4734.419922,-1.0,-12.0,2.0,399.185028,42.891003,-2.919,-0.66,-16.0,3.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:322 AM,52582.867188,-50457.847656,4734.409668,-1.0,-12.0,2.0,399.186005,42.328003,-2.875,-0.094,-11.0,1.0,11.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:371 AM,52584.980469,-50457.949219,4734.390137,-1.0,-12.0,2.0,399.207031,41.503002,-2.699,-0.426,-17.0,4.0,-7.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:420 AM,52586.878906,-50458.050781,4734.370117,-1.0,-11.0,2.0,399.22702,40.772003,-2.577,-0.308,-15.0,2.0,2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:493 AM,52589.898438,-50458.1875,4734.310059,-1.0,-11.0,2.0,399.291016,39.640003,-2.284,-0.654,-23.0,6.0,-7.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:506 AM,52590.5,-50458.207031,4734.299805,-1.0,-11.0,2.0,399.303009,39.418003,-2.23,-0.767,-4.0,1.0,-2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:564 AM,52592.757812,-50458.300781,4734.259766,-1.0,-11.0,2.0,399.341034,38.599003,-2.081,-0.452,-16.0,3.0,6.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:613 AM,52594.640625,-50458.367188,4734.239746,-1.0,-11.0,2.0,399.36203,37.921001,-1.974,-0.406,-14.0,2.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:662 AM,52596.480469,-50458.4375,4734.209961,-1.0,-11.0,2.0,399.387024,37.271,-1.852,-0.54,-13.0,2.0,-3.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:713 AM,52598.359375,-50458.507812,4734.179688,-1.0,-11.0,2.0,399.417023,36.620003,-1.722,-0.626,-13.0,3.0,-2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:762 AM,52600.167969,-50458.558594,4734.149902,-1.0,-11.0,2.0,399.447021,36.006001,-1.608,-0.602,-12.0,2.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:810 AM,52601.847656,-50458.609375,4734.129883,-1.0,-10.0,2.0,399.472015,35.448002,-1.517,-0.537,-11.0,2.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:857 AM,52603.488281,-50458.648438,4734.100098,-1.0,-10.0,2.0,399.499023,34.907001,-1.409,-0.693,-11.0,2.0,-3.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:904 AM,52605.148438,-50458.6875,4734.069824,-1.0,-10.0,2.0,399.528015,34.377003,-1.326,-0.45,-11.0,2.0,5.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:45:964 AM,52607.148438,-50458.738281,4734.040039,-1.0,-10.0,2.0,399.562012,33.75,-1.197,-0.704,-13.0,3.0,-5.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:8 AM,52608.679688,-50458.769531,4734.009766,-1.0,-10.0,2.0,399.587006,33.282001,-1.128,-0.526,-9.0,1.0,4.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:64 AM,52610.5,-50458.800781,4733.97998,-1.0,-10.0,2.0,399.616028,32.735001,-1.037,-0.52,-11.0,2.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:107 AM,52611.898438,-50458.828125,4733.959961,-1.0,-10.0,2.0,399.639008,32.323002,-0.967,-0.525,-8.0,1.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:164 AM,52613.730469,-50458.859375,4733.929688,-1.0,-10.0,2.0,399.673004,31.796001,-0.857,-0.662,-11.0,2.0,-3.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:211 AM,52615.207031,-50458.878906,4733.899902,-1.0,-9.0,2.0,399.703033,31.379002,-0.769,-0.772,-8.0,2.0,-2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:257 AM,52616.648438,-50458.878906,4733.870117,-1.0,-9.0,2.0,399.728027,30.984001,-0.71,-0.603,-8.0,1.0,3.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:308 AM,52618.207031,-50458.898438,4733.839844,-1.0,-9.0,2.0,399.76001,30.569002,-0.626,-0.573,-8.0,2.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:355 AM,52619.628906,-50458.898438,4733.819824,-1.0,-9.0,2.0,399.784027,30.195002,-0.563,-0.584,-7.0,1.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:415 AM,52621.4375,-50458.910156,4733.77002,-1.0,-9.0,2.0,399.834015,29.735001,-0.434,-0.658,-9.0,3.0,-1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:465 AM,52622.929688,-50458.898438,4733.75,-1.0,-9.0,2.0,399.853027,29.367001,-0.404,-0.37,-7.0,1.0,6.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:510 AM,52624.25,-50458.898438,4733.72998,-1.0,-9.0,2.0,399.867004,29.046001,-0.373,-0.313,-6.0,1.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:557 AM,52625.617188,-50458.898438,4733.709961,-1.0,-9.0,2.0,399.888031,28.715002,-0.296,-0.631,-7.0,2.0,-6.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:608 AM,52627.046875,-50458.890625,4733.689941,-1.0,-9.0,2.0,399.915009,28.380001,-0.237,-0.566,-7.0,1.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:665 AM,52628.660156,-50458.890625,4733.659668,-1.0,-9.0,2.0,399.937012,28.013,-0.193,-0.466,-7.0,1.0,2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:712 AM,52629.96875,-50458.878906,4733.640137,-1.0,-8.0,2.0,399.959015,27.721001,-0.142,-0.448,-6.0,1.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:758 AM,52631.230469,-50458.859375,4733.620117,-1.0,-8.0,2.0,399.980011,27.444002,-0.096,-0.503,-6.0,1.0,-1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:807 AM,52632.546875,-50458.839844,4733.589844,-1.0,-8.0,2.0,400.006012,27.166,-0.043,-0.474,-6.0,1.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:864 AM,52634.117188,-50458.808594,4733.569824,-1.0,-8.0,2.0,400.032013,26.845001,0.005,-0.42,-6.0,1.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:909 AM,52635.308594,-50458.800781,4733.549805,-1.0,-8.0,2.0,400.052032,26.605001,0.046,-0.452,-5.0,1.0,-1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:46:955 AM,52636.546875,-50458.777344,4733.529785,-1.0,-8.0,2.0,400.074005,26.364,0.089,-0.422,-5.0,1.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:12 AM,52638.046875,-50458.757812,4733.5,-1.0,-8.0,2.0,400.101013,26.081001,0.144,-0.463,-6.0,1.0,-1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:62 AM,52639.328125,-50458.730469,4733.469727,-1.0,-8.0,2.0,400.129028,25.848001,0.19,-0.343,-5.0,1.0,2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:114 AM,52640.667969,-50458.6875,4733.439941,-1.0,-8.0,2.0,400.160034,25.605001,0.283,-0.842,-5.0,2.0,-10.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:157 AM,52641.769531,-50458.667969,4733.409668,-1.0,-8.0,2.0,400.190033,25.418001,0.338,-0.772,-4.0,1.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:210 AM,52643.117188,-50458.628906,4733.399902,-1.0,-7.0,2.0,400.200012,25.197001,0.312,-0.294,-4.0,-1.0,10.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:255 AM,52644.25,-50458.589844,4733.379883,-1.0,-7.0,2.0,400.21402,25.012001,0.34,-0.334,-4.0,1.0,-1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:311 AM,52645.640625,-50458.550781,4733.370117,-1.0,-7.0,2.0,400.235016,24.792002,0.385,-0.467,-4.0,1.0,-3.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:357 AM,52646.777344,-50458.519531,4733.350098,-1.0,-7.0,2.0,400.255005,24.620001,0.41,-0.35,-3.0,0.0,2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:413 AM,52648.167969,-50458.480469,4733.319824,-1.0,-7.0,2.0,400.280029,24.413002,0.461,-0.513,-4.0,1.0,-3.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:462 AM,52649.339844,-50458.4375,4733.290039,-1.0,-7.0,2.0,400.30603,24.242001,0.522,-0.698,-3.0,1.0,-4.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:509 AM,52650.480469,-50458.398438,4733.27002,-1.0,-7.0,2.0,400.326019,24.092001,0.526,-0.329,-3.0,0.0,7.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:556 AM,52651.597656,-50458.359375,4733.25,-1.0,-7.0,2.0,400.346008,23.942001,0.554,-0.306,-3.0,1.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:614 AM,52652.988281,-50458.289062,4733.22998,-1.0,-7.0,2.0,400.370026,23.762001,0.6,-0.417,-4.0,1.0,-2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:665 AM,52654.1875,-50458.238281,4733.199707,-1.0,-7.0,2.0,400.401031,23.605001,0.688,-0.917,-3.0,2.0,-10.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:707 AM,52655.167969,-50458.199219,4733.169922,-1.0,-7.0,2.0,400.426025,23.498001,0.697,-0.412,-2.0,0.0,10.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:758 AM,52656.378906,-50458.148438,4733.149902,-1.0,-7.0,2.0,400.447021,23.359001,0.727,-0.403,-3.0,1.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:804 AM,52657.449219,-50458.097656,4733.120117,-1.0,-6.0,2.0,400.47702,23.241001,0.78,-0.397,-2.0,1.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:864 AM,52658.847656,-50458.027344,4733.109863,-1.0,-6.0,2.0,400.489014,23.093,0.776,-0.249,-3.0,0.0,3.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:909 AM,52659.890625,-50457.988281,4733.100098,-1.0,-6.0,2.0,400.499023,22.985001,0.788,-0.271,-2.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:47:957 AM,52660.988281,-50457.929688,4733.080078,-1.0,-6.0,2.0,400.517029,22.869001,0.805,-0.444,-2.0,0.0,-3.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:15 AM,52662.296875,-50457.867188,4733.060059,-1.0,-6.0,2.0,400.539032,22.732,0.707,-0.374,-3.0,-2.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:62 AM,52663.378906,-50457.820312,4733.040039,-1.0,-6.0,2.0,400.559021,22.630001,0.665,-0.293,-2.0,-1.0,2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:111 AM,52664.457031,-50457.769531,4733.02002,-1.0,-6.0,2.0,400.578033,22.532001,0.668,-0.392,-2.0,0.0,-2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:156 AM,52665.507812,-50457.730469,4733.0,-1.0,-6.0,2.0,400.596008,22.444,0.69,-0.367,-2.0,0.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:205 AM,52666.597656,-50457.667969,4732.97998,-1.0,-6.0,2.0,400.618011,22.362001,0.718,-0.136,-2.0,1.0,5.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:260 AM,52667.820312,-50457.617188,4732.969727,-1.0,-6.0,2.0,400.634033,22.263,0.746,-0.331,-2.0,1.0,-4.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:310 AM,52668.9375,-50457.558594,4732.939941,-1.0,-6.0,2.0,400.661011,22.167002,0.784,-0.821,-2.0,1.0,-10.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:357 AM,52669.988281,-50457.507812,4732.919922,-1.0,-6.0,2.0,400.679016,22.105001,0.813,-0.355,-1.0,1.0,9.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:414 AM,52671.238281,-50457.449219,4732.899902,-1.0,-5.0,2.0,400.698029,22.021002,0.846,-0.374,-2.0,1.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:461 AM,52672.269531,-50457.390625,4732.879883,-1.0,-5.0,2.0,400.716034,21.956001,0.872,-0.336,-1.0,1.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:509 AM,52673.328125,-50457.328125,4732.859863,-1.0,-5.0,2.0,400.738007,21.889002,0.904,-0.414,-1.0,1.0,-2.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:556 AM,52674.359375,-50457.257812,4732.839844,-1.0,-5.0,2.0,400.755005,21.830002,0.928,-0.359,-1.0,0.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:605 AM,52675.4375,-50457.199219,4732.819824,-1.0,-5.0,2.0,400.778015,21.774,0.959,-0.196,-1.0,1.0,3.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:663 AM,52676.699219,-50457.117188,4732.799805,-1.0,-5.0,2.0,400.800018,21.702002,0.992,-0.391,-1.0,1.0,-4.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:711 AM,52677.707031,-50457.058594,4732.779785,-1.0,-5.0,2.0,400.818024,21.651001,1.019,-0.401,-1.0,1.0,0.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:758 AM,52678.738281,-50456.988281,4732.759766,-1.0,-5.0,2.0,400.837006,21.601002,1.045,-0.428,-1.0,1.0,-1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:805 AM,52679.757812,-50456.929688,4732.739746,-1.0,-5.0,2.0,400.856018,21.556002,1.071,-0.359,-1.0,1.0,1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:868 AM,52681.097656,-50456.847656,4732.709961,-1.0,-5.0,2.0,400.886017,21.496,1.096,-0.64,-1.0,0.0,-6.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:904 AM,52681.890625,-50456.789062,4732.699707,-1.0,-5.0,2.0,400.900024,21.470001,1.117,-0.36,-1.0,0.0,6.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:48:963 AM,52683.148438,-50456.699219,4732.679688,-1.0,-5.0,2.0,400.920013,21.42,1.148,-0.405,-1.0,1.0,-1.0,0.42,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:15:49:8 AM,52684.007812,-50456.597656,4732.669922,-1.0,-4.0,2.0,400.93103,11.083,4.6,-0.28,-207.0,69.0,2.0,0.42,0.0,0.0,0.01,1.0,false
