,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 9:48:33:399 AM,45628.6875,-50716.878906,4841.819824,0.0,-123.0,4.0,297.486023,4.394,5.449,-0.194,-3.0,-2.0,1.0,0.0,-0.36,0.0,false
May 21 2024 9:48:33:491 AM,45629.328125,-50716.019531,4841.779785,0.0,-123.0,4.0,297.528015,7.948,11.354,-0.426,36.0,59.0,-2.0,0.0,-0.46,0.0,false
May 21 2024 9:48:33:594 AM,45630.808594,-50713.9375,4841.669922,0.0,-123.0,3.0,297.63501,15.082001,22.968,-0.744,71.0,116.0,-3.0,0.0,-0.57,0.0,false
May 21 2024 9:48:33:695 AM,45632.867188,-50710.949219,4841.529785,0.0,-123.0,3.0,297.772003,20.624001,32.147003,-1.151,55.0,92.0,-4.0,0.01,-0.57,0.0,false
May 21 2024 9:48:33:797 AM,45635.917969,-50706.4375,4841.339844,0.0,-123.0,3.0,297.96701,33.193001,53.152004,-1.679,126.0,210.0,-5.0,0.03,-0.57,0.0,false
May 21 2024 9:48:33:901 AM,45640.480469,-50699.488281,4841.060059,-1.0,-124.0,3.0,298.249023,44.299004,72.661003,-2.301,111.0,195.0,-6.0,0.05,-0.55,0.0,false
May 21 2024 9:48:33:997 AM,45645.628906,-50691.558594,4840.759766,-1.0,-124.0,3.0,298.541016,53.937004,88.986008,-2.832,96.0,163.0,-5.0,0.05,-0.59,0.0,false
May 21 2024 9:48:34:92 AM,45651.839844,-50681.980469,4840.449707,-1.0,-124.0,3.0,298.850006,65.697006,106.201004,-1.821,118.0,172.0,10.0,0.05,-0.59,0.0,false
May 21 2024 9:48:34:198 AM,45659.769531,-50669.699219,4840.370117,-1.0,-124.0,3.0,298.933014,77.799004,121.622009,0.309,121.0,154.0,21.0,0.08,-0.57,0.0,false
May 21 2024 9:48:34:291 AM,45667.4375,-50657.648438,4840.419922,-1.0,-124.0,3.0,298.982025,85.486008,134.291,0.943,77.0,127.0,6.0,0.11,-0.57,0.0,false
May 21 2024 9:48:34:396 AM,45676.929688,-50642.578125,4840.5,-1.0,-125.0,3.0,299.06601,93.278008,147.738007,0.876,78.0,134.0,-1.0,0.14,-0.57,0.0,false
May 21 2024 9:48:34:493 AM,45686.4375,-50627.457031,4840.549805,-1.0,-125.0,3.0,299.114014,100.138008,159.335007,0.576,69.0,116.0,-3.0,0.16,-0.57,0.0,false
May 21 2024 9:48:34:593 AM,45696.859375,-50610.769531,4840.529785,-1.0,-125.0,3.0,299.133026,108.918007,170.244003,-0.049,88.0,109.0,-6.0,0.18,-0.57,0.0,false
May 21 2024 9:48:34:694 AM,45708.160156,-50592.898438,4840.669922,-1.0,-126.0,3.0,299.267029,115.911003,181.567001,1.721,70.0,113.0,18.0,0.2,-0.57,0.0,false
May 21 2024 9:48:34:800 AM,45720.859375,-50573.1875,4840.899902,-1.0,-127.0,3.0,299.502014,124.971008,191.948013,2.164,91.0,104.0,4.0,0.2,-0.57,0.0,false
May 21 2024 9:48:34:894 AM,45732.9375,-50554.980469,4841.129883,-1.0,-128.0,2.0,299.72702,133.665009,200.133011,2.133,87.0,82.0,0.0,0.2,-0.57,0.0,false
May 21 2024 9:48:35:0 AM,45747.578125,-50533.519531,4841.370117,-1.0,-129.0,2.0,299.965027,143.846008,208.605011,1.923,102.0,85.0,-2.0,0.2,-0.57,0.0,false
May 21 2024 9:48:35:96 AM,45761.789062,-50513.347656,4841.560059,-1.0,-129.0,2.0,300.163025,153.303009,215.723007,1.72,95.0,71.0,-2.0,0.2,-0.57,0.0,false
May 21 2024 9:48:35:194 AM,45777.449219,-50491.808594,4841.649902,0.0,-130.0,2.0,300.251007,162.424011,223.410004,0.486,91.0,77.0,-12.0,0.2,-0.57,0.0,false
May 21 2024 9:48:35:291 AM,45793.808594,-50470.050781,4841.609863,0.0,-131.0,2.0,300.291016,171.824005,230.315018,-0.933,94.0,69.0,-14.0,0.2,-0.57,0.0,false
May 21 2024 9:48:35:394 AM,45812.300781,-50446.199219,4841.52002,0.0,-132.0,1.0,300.380005,183.056015,235.825012,-0.021,112.0,55.0,9.0,0.2,-0.56,0.0,false
May 21 2024 9:48:35:495 AM,45831.347656,-50422.457031,4841.580078,0.0,-133.0,1.0,300.442017,194.314011,239.711014,0.75,113.0,39.0,8.0,0.2,-0.42,0.0,false
May 21 2024 9:48:35:594 AM,45851.039062,-50398.808594,4841.639648,0.0,-134.0,1.0,300.495026,203.305008,239.787018,-0.724,90.0,1.0,-15.0,0.19,-0.27,0.0,false
May 21 2024 9:48:35:700 AM,45872.609375,-50373.949219,4841.580078,0.0,-135.0,1.0,300.558014,208.900009,234.470016,-1.244,56.0,-53.0,-5.0,0.18,-0.18,0.0,false
May 21 2024 9:48:35:796 AM,45892.640625,-50351.878906,4841.469727,0.0,-136.0,1.0,300.665009,209.708008,225.406006,-1.474,8.0,-91.0,-2.0,0.16,0.0,0.0,false
May 21 2024 9:48:35:892 AM,45912.390625,-50330.980469,4841.339844,0.0,-137.0,1.0,300.791016,206.665009,213.408005,-1.843,-30.0,-120.0,-4.0,0.14,0.0,0.0,false
May 21 2024 9:48:35:997 AM,45933.449219,-50309.558594,4841.139648,1.0,-138.0,1.0,300.990021,200.004013,199.366013,-2.518,-67.0,-140.0,-7.0,0.12,0.0,0.0,false
May 21 2024 9:48:36:102 AM,45953.828125,-50289.5,4840.909668,1.0,-138.0,1.0,301.226013,191.661011,185.065002,-2.837,-83.0,-143.0,-3.0,0.11,0.0,0.0,false
May 21 2024 9:48:36:195 AM,45971.007812,-50273.039062,4840.699707,1.0,-139.0,1.0,301.434021,183.623001,173.017014,-2.485,-80.0,-120.0,4.0,0.1,0.0,0.0,false
May 21 2024 9:48:36:300 AM,45989.707031,-50255.589844,4840.459961,1.0,-139.0,1.0,301.671021,174.277008,160.083008,-2.476,-93.0,-129.0,0.0,0.08,0.0,0.0,false
May 21 2024 9:48:36:399 AM,46006.269531,-50240.398438,4840.25,1.0,-139.0,1.0,301.883026,165.109009,149.349014,-2.241,-92.0,-107.0,2.0,0.08,0.0,0.0,false
May 21 2024 9:48:36:501 AM,46022.457031,-50225.769531,4840.049805,1.0,-140.0,1.0,302.085022,156.052002,139.016006,-2.17,-91.0,-103.0,1.0,0.07,0.0,0.0,false
May 21 2024 9:48:36:597 AM,46036.9375,-50212.96875,4839.859863,1.0,-140.0,1.0,302.274017,148.259003,129.601013,-1.982,-78.0,-94.0,2.0,0.05,0.0,0.0,false
May 21 2024 9:48:36:698 AM,46051.46875,-50200.300781,4839.639648,1.0,-140.0,1.0,302.492004,140.306,120.840004,-2.27,-80.0,-88.0,-3.0,0.05,0.0,0.0,false
May 21 2024 9:48:36:794 AM,46064.46875,-50189.058594,4839.419922,1.0,-140.0,1.0,302.707001,132.928009,113.457008,-2.352,-74.0,-74.0,-1.0,0.05,0.0,0.0,false
May 21 2024 9:48:36:891 AM,46076.878906,-50178.4375,4839.209961,1.0,-140.0,1.0,302.924011,125.969009,106.440002,-2.349,-70.0,-70.0,0.0,0.04,0.0,0.0,false
May 21 2024 9:48:36:991 AM,46089.039062,-50168.109375,4838.989746,1.0,-140.0,1.0,303.139008,118.903008,99.967003,-2.156,-71.0,-65.0,2.0,0.04,0.0,0.0,false
May 21 2024 9:48:37:99 AM,46100.957031,-50158.058594,4838.790039,1.0,-140.0,1.0,303.340027,103.095001,86.269005,-1.961,-158.0,-137.0,2.0,0.03,0.14,0.0,false
May 21 2024 9:48:37:201 AM,46107.300781,-50152.757812,4838.779785,2.0,-141.0,1.0,303.350006,35.473003,29.265001,-0.803,-676.0,-570.0,12.0,0.03,0.22,0.0,false
May 21 2024 9:48:37:293 AM,46107.738281,-50152.410156,4838.859863,2.0,-141.0,1.0,303.430023,4.185,2.972,-0.244,-313.0,-263.0,6.0,0.03,0.28,0.0,false
May 21 2024 9:48:37:396 AM,46108.230469,-50152.019531,4838.790039,2.0,-141.0,1.0,303.506012,1.076,0.241,-0.529,-31.0,-27.0,-3.0,0.03,0.31,0.0,false
May 21 2024 9:48:37:492 AM,46108.480469,-50151.828125,4838.719727,2.0,-141.0,1.0,303.571014,-2.32,-2.302,0.147,-34.0,-25.0,7.0,0.03,0.25,0.0,false
May 21 2024 9:48:37:599 AM,46108.488281,-50151.828125,4838.669922,2.0,-141.0,1.0,303.626007,-3.8,-3.47,0.218,-15.0,-12.0,1.0,0.02,0.11,0.0,false
May 21 2024 9:48:37:694 AM,46108.378906,-50151.949219,4838.629883,1.0,-141.0,1.0,303.663025,-3.778,-3.466,0.143,0.0,0.0,-1.0,0.01,0.11,0.0,false
May 21 2024 9:48:37:792 AM,46108.230469,-50152.089844,4838.589844,1.0,-141.0,1.0,303.703003,-3.334,-3.012,-0.008,4.0,5.0,-2.0,0.0,0.11,0.0,false
May 21 2024 9:48:37:900 AM,46108.050781,-50152.257812,4838.580078,1.0,-141.0,1.0,303.71402,-2.782,-2.481,0.181,6.0,5.0,2.0,-0.02,0.11,0.0,false
May 21 2024 9:48:37:999 AM,46107.898438,-50152.398438,4838.569824,1.0,-141.0,1.0,303.726013,-2.216,-2.152,0.129,6.0,3.0,-1.0,-0.05,0.1,0.0,false
May 21 2024 9:48:38:95 AM,46107.75,-50152.519531,4838.560059,1.0,-141.0,1.0,303.733002,-1.901,-1.525,-0.003,3.0,6.0,-1.0,-0.07,0.09,0.0,false
May 21 2024 9:48:38:201 AM,46107.617188,-50152.640625,4838.560059,1.0,-141.0,1.0,303.738007,-1.548,-1.113,0.048,4.0,4.0,1.0,-0.1,0.08,0.0,false
May 21 2024 9:48:38:297 AM,46107.527344,-50152.75,4838.560059,1.0,-141.0,1.0,303.738007,-0.987,-1.321,0.045,6.0,-2.0,0.0,-0.15,0.07,0.0,false
May 21 2024 9:48:38:400 AM,46107.449219,-50152.800781,4838.549805,1.0,-141.0,1.0,303.747009,-1.047,0.023,-0.194,-1.0,13.0,-2.0,-0.22,0.07,0.0,false
May 21 2024 9:48:38:496 AM,46107.410156,-50152.859375,4838.549805,1.0,-141.0,1.0,303.751007,-0.215,-0.845,0.112,8.0,-9.0,3.0,-0.3,0.07,0.0,false
May 21 2024 9:48:38:591 AM,46107.359375,-50152.867188,4838.549805,1.0,-141.0,1.0,303.751007,-0.78,0.612,-0.214,-6.0,15.0,-3.0,-0.37,0.08,0.0,false
May 21 2024 9:48:38:700 AM,46107.328125,-50152.878906,4838.549805,1.0,-141.0,1.0,303.752014,-0.464,0.596,0.029,3.0,0.0,2.0,-0.44,0.08,0.0,false
May 21 2024 9:48:38:796 AM,46107.359375,-50152.917969,4838.549805,1.0,-141.0,1.0,303.752014,0.544,-0.861,-0.049,10.0,-15.0,-1.0,-0.49,0.09,0.0,false
May 21 2024 9:48:38:896 AM,46107.339844,-50152.890625,4838.549805,1.0,-141.0,1.0,303.757019,-0.341,0.907,0.067,-9.0,18.0,1.0,-0.53,0.08,0.0,false
May 21 2024 9:48:38:995 AM,46107.390625,-50152.910156,4838.549805,1.0,-141.0,1.0,303.757019,0.781,-0.715,0.017,11.0,-16.0,-1.0,-0.55,0.09,0.0,false
May 21 2024 9:48:39:95 AM,46107.410156,-50152.867188,4838.549805,1.0,-141.0,1.0,303.757019,0.093,1.066,0.012,-7.0,18.0,0.0,-0.56,0.11,0.0,false
May 21 2024 9:48:39:194 AM,46107.457031,-50152.867188,4838.549805,1.0,-141.0,1.0,303.758026,0.887,-0.702,0.026,8.0,-18.0,0.0,-0.59,0.14,0.0,false
May 21 2024 9:48:39:292 AM,46107.457031,-50152.859375,4838.549805,1.0,-141.0,1.0,303.764008,-0.339,0.76,0.078,-12.0,15.0,1.0,-0.62,0.34,0.0,false
May 21 2024 9:48:39:397 AM,46107.488281,-50152.957031,4838.549805,1.0,-141.0,1.0,303.77002,0.712,-2.413,-0.418,11.0,-32.0,-5.0,-0.63,0.55,0.0,false
May 21 2024 9:48:39:496 AM,46107.058594,-50153.199219,4838.569824,1.0,-141.0,1.0,303.792023,-3.81,-2.431,0.128,-45.0,0.0,5.0,-0.64,0.55,0.0,false
May 21 2024 9:48:39:592 AM,46106.058594,-50153.609375,4838.600098,1.0,-141.0,1.0,303.826019,-15.113001,-7.22,-0.054,-113.0,-48.0,-2.0,-0.64,0.58,0.0,false
May 21 2024 9:48:39:700 AM,46103.457031,-50154.878906,4838.679688,1.0,-141.0,1.0,303.905029,-27.491001,-14.041,0.453,-124.0,-68.0,5.0,-0.64,0.65,0.0,false
May 21 2024 9:48:39:799 AM,46099.820312,-50156.597656,4838.77002,1.0,-142.0,1.0,303.995026,-41.360001,-21.059002,0.826,-139.0,-70.0,4.0,-0.64,0.78,0.0,false
May 21 2024 9:48:39:895 AM,46093.898438,-50159.417969,4838.929688,1.0,-142.0,1.0,304.153015,-69.393005,-35.684002,1.306,-280.0,-146.0,5.0,-0.65,0.93,0.0,false
May 21 2024 9:48:39:996 AM,46084.507812,-50163.707031,4839.159668,2.0,-143.0,1.0,304.38501,-103.561005,-51.032001,2.039,-342.0,-153.0,7.0,-0.65,0.96,0.0,false
May 21 2024 9:48:40:102 AM,46070.839844,-50169.628906,4839.459961,2.0,-145.0,1.0,304.687012,-139.076004,-64.023003,2.696,-355.0,-130.0,7.0,-0.65,0.96,0.0,false
May 21 2024 9:48:40:200 AM,46054.96875,-50175.96875,4839.799805,2.0,-147.0,1.0,305.025024,-170.813004,-72.532005,3.091,-317.0,-85.0,4.0,-0.65,0.95,0.0,false
May 21 2024 9:48:40:301 AM,46035.628906,-50182.96875,4840.189941,2.0,-149.0,1.0,305.417023,-203.202011,-77.866005,4.094,-324.0,-53.0,10.0,-0.65,0.95,0.0,false
May 21 2024 9:48:40:394 AM,46014.558594,-50189.71875,4840.609863,2.0,-152.0,2.0,305.831024,-233.990005,-79.963005,4.236,-308.0,-21.0,1.0,-0.65,0.95,0.0,false
May 21 2024 9:48:40:492 AM,45989.617188,-50196.609375,4841.040039,2.0,-154.0,2.0,306.27002,-266.603027,-78.854004,4.554,-326.0,11.0,3.0,-0.64,0.95,0.0,false
May 21 2024 9:48:40:596 AM,45959.570312,-50203.558594,4841.560059,2.0,-157.0,2.0,306.785004,-301.851013,-74.237007,5.138,-352.0,46.0,6.0,-0.62,0.95,0.0,false
May 21 2024 9:48:40:700 AM,45925.929688,-50209.707031,4842.149902,2.0,-161.0,2.0,307.376007,-337.026001,-65.473,5.859,-352.0,88.0,7.0,-0.59,0.95,0.0,false
May 21 2024 9:48:40:792 AM,45892.957031,-50214.140625,4842.739746,2.0,-164.0,2.0,307.969025,-367.826019,-53.302002,6.683,-308.0,122.0,8.0,-0.58,0.95,0.0,false
May 21 2024 9:48:40:900 AM,45851.148438,-50217.507812,4843.639648,2.0,-168.0,2.0,308.868011,-402.670013,-32.548,8.183001,-348.0,208.0,15.0,-0.57,0.95,0.0,false
May 21 2024 9:48:40:996 AM,45810.957031,-50218.320312,4844.449707,2.0,-171.0,2.0,309.673004,-431.619019,-9.809,10.85,-289.0,227.0,27.0,-0.57,0.95,0.0,false
May 21 2024 9:48:41:95 AM,45767.050781,-50216.300781,4845.379883,2.0,-175.0,2.0,310.600006,-459.312012,20.191002,8.711,-277.0,300.0,-21.0,-0.57,0.9,0.0,false
May 21 2024 9:48:41:197 AM,45719.128906,-50210.988281,4846.459961,2.0,-180.0,3.0,311.686005,-483.372009,56.511002,10.413,-241.0,363.0,17.0,-0.56,0.76,0.0,false
May 21 2024 9:48:41:299 AM,45668.898438,-50201.898438,4847.580078,2.0,176.0,3.0,312.801025,-501.378021,94.114006,11.334001,-180.0,376.0,9.0,-0.53,0.63,0.0,false
May 21 2024 9:48:41:400 AM,45617.898438,-50189.167969,4848.620117,2.0,172.0,3.0,313.840027,-511.014038,131.284012,9.888,-96.0,372.0,-14.0,-0.5,0.54,0.0,false
May 21 2024 9:48:41:492 AM,45571.398438,-50174.539062,4849.47998,2.0,168.0,3.0,314.703003,-512.19104,164.12001,9.585,-12.0,328.0,-3.0,-0.47,0.48,0.0,false
May 21 2024 9:48:41:600 AM,45517.328125,-50154.058594,4850.449707,2.0,164.0,3.0,315.671021,-506.774017,198.036011,9.143001,54.0,339.0,-4.0,-0.41,0.43,0.0,false
May 21 2024 9:48:41:692 AM,45471.980469,-50134.398438,4851.25,2.0,161.0,2.0,316.479004,-498.219025,221.036011,9.176001,86.0,230.0,0.0,-0.36,0.39,0.0,false
May 21 2024 9:48:41:795 AM,45421.648438,-50110.1875,4852.209961,1.0,158.0,2.0,317.439026,-484.257019,241.781006,10.397,140.0,207.0,12.0,-0.3,0.33,0.0,false
May 21 2024 9:48:41:894 AM,45375.128906,-50085.730469,4853.159668,1.0,155.0,2.0,318.38501,-468.919037,254.893005,9.946,153.0,131.0,-5.0,-0.25,0.31,0.0,false
May 21 2024 9:48:41:999 AM,45327.148438,-50059.039062,4854.049805,1.0,153.0,1.0,319.278015,-454.317017,259.487,8.156,146.0,46.0,-18.0,-0.17,0.31,0.0,false
May 21 2024 9:48:42:92 AM,45285.417969,-50035.4375,4854.739746,1.0,152.0,1.0,319.968018,-443.412018,255.874008,7.608,109.0,-36.0,-5.0,-0.09,0.23,0.0,false
May 21 2024 9:48:42:193 AM,45240.878906,-50010.667969,4855.529785,1.0,152.0,0.0,320.758026,-430.886017,244.950012,8.166,125.0,-109.0,6.0,-0.03,0.06,0.0,false
May 21 2024 9:48:42:291 AM,45199.757812,-49987.839844,4856.299805,1.0,151.0,0.0,321.52301,-413.041016,233.929016,8.155001,178.0,-110.0,0.0,-0.03,0.0,0.0,false
May 21 2024 9:48:42:392 AM,45159.519531,-49965.320312,4857.049805,0.0,151.0,0.0,322.274017,-390.65802,221.612015,7.468,224.0,-123.0,-7.0,-0.03,0.0,0.0,false
May 21 2024 9:48:42:491 AM,45122.230469,-49944.277344,4857.759766,0.0,151.0,0.0,322.982025,-366.762024,209.126007,7.246,239.0,-125.0,-2.0,-0.03,0.0,0.0,false
May 21 2024 9:48:42:600 AM,45083.808594,-49922.429688,4858.509766,0.0,151.0,0.0,323.733002,-340.137024,195.115005,6.865,266.0,-140.0,-4.0,-0.03,0.0,0.0,false
May 21 2024 9:48:42:700 AM,45051.328125,-49903.867188,4859.179688,0.0,151.0,0.0,324.402008,-317.498016,182.006012,6.732,226.0,-131.0,-1.0,-0.01,0.0,0.0,false
May 21 2024 9:48:42:799 AM,45020.960938,-49886.910156,4859.819824,0.0,151.0,-1.0,325.046021,-298.176025,166.358002,6.542,193.0,-156.0,-2.0,0.04,0.0,0.0,false
May 21 2024 9:48:42:893 AM,44993.800781,-49872.269531,4860.389648,0.0,151.0,-1.0,325.616028,-281.090027,152.002014,5.729,171.0,-144.0,-8.0,0.06,0.0,0.0,false
May 21 2024 9:48:42:997 AM,44965.367188,-49857.199219,4860.969727,0.0,151.0,-1.0,326.190002,-262.087006,139.667999,4.842,190.0,-123.0,-9.0,0.05,0.0,0.0,false
May 21 2024 9:48:43:94 AM,44940.867188,-49844.269531,4861.370117,0.0,152.0,-1.0,326.594025,-245.381012,130.057007,3.675,167.0,-96.0,-12.0,0.05,0.0,0.0,false
May 21 2024 9:48:43:197 AM,44916.347656,-49831.449219,4861.739746,0.0,152.0,-1.0,326.968018,-228.62001,120.101006,3.653,168.0,-100.0,0.0,0.05,0.0,0.0,false
May 21 2024 9:48:43:294 AM,44895.128906,-49820.457031,4862.089844,0.0,152.0,-1.0,327.31601,-214.105011,111.238007,3.615,145.0,-89.0,0.0,0.05,0.0,0.0,false
May 21 2024 9:48:43:396 AM,44874.019531,-49809.75,4862.439941,0.0,152.0,-1.0,327.666016,-199.87001,101.957008,3.386,142.0,-93.0,-2.0,0.07,0.0,0.0,false
May 21 2024 9:48:43:499 AM,44854.1875,-49799.898438,4862.779785,0.0,152.0,-1.0,328.008026,-186.542007,92.891006,3.401,133.0,-91.0,0.0,0.08,0.0,0.0,false
May 21 2024 9:48:43:602 AM,44835.71875,-49790.96875,4863.120117,0.0,153.0,-1.0,328.34201,-174.085007,84.384003,3.085,125.0,-85.0,-3.0,0.09,0.0,0.0,false
May 21 2024 9:48:43:696 AM,44819.75,-49783.367188,4863.419922,0.0,153.0,-1.0,328.64502,-162.877014,77.725006,3.091,112.0,-67.0,0.0,0.09,0.0,0.0,false
May 21 2024 9:48:43:792 AM,44804.628906,-49776.21875,4863.699707,0.0,153.0,-1.0,328.929016,-151.901001,72.199005,2.844,110.0,-55.0,-2.0,0.08,0.0,0.0,false
May 21 2024 9:48:43:897 AM,44789.429688,-49769.019531,4863.97998,0.0,153.0,-1.0,329.203003,-140.666,66.877007,2.53,112.0,-53.0,-3.0,0.07,0.0,0.0,false
May 21 2024 9:48:43:997 AM,44775.859375,-49762.640625,4864.22998,0.0,154.0,-1.0,329.453003,-130.682007,61.820004,2.371,100.0,-51.0,-2.0,0.07,0.0,0.0,false
May 21 2024 9:48:44:97 AM,44763.238281,-49756.800781,4864.459961,0.0,154.0,-1.0,329.684021,-121.571007,56.488003,2.254,91.0,-53.0,-1.0,0.09,0.0,0.0,false
May 21 2024 9:48:44:198 AM,44751.390625,-49751.507812,4864.679688,0.0,154.0,-1.0,329.902008,-113.184006,50.885002,2.14,84.0,-56.0,-1.0,0.12,0.0,0.0,false
May 21 2024 9:48:44:301 AM,44740.097656,-49746.628906,4864.879883,0.0,154.0,-1.0,330.108002,-105.140007,45.602001,1.828,80.0,-53.0,-3.0,0.14,0.0,0.0,false
May 21 2024 9:48:44:400 AM,44730.039062,-49742.417969,4865.069824,0.0,155.0,-1.0,330.294006,-97.773003,41.259003,1.695,74.0,-43.0,-1.0,0.15,0.0,0.0,false
May 21 2024 9:48:44:494 AM,44721.300781,-49738.839844,4865.189941,0.0,155.0,-1.0,330.41803,-86.386002,36.045002,1.074,114.0,-52.0,-6.0,0.16,0.02,0.0,false
May 21 2024 9:48:44:593 AM,44714.257812,-49735.980469,4865.259766,0.0,155.0,-1.0,330.481018,-63.853004,26.364,0.78,225.0,-97.0,-3.0,0.17,0.06,0.0,false
May 21 2024 9:48:44:691 AM,44708.628906,-49733.71875,4865.310059,0.0,155.0,-1.0,330.540009,-53.178001,21.953001,0.619,107.0,-44.0,-2.0,0.17,0.13,0.0,false
May 21 2024 9:48:44:797 AM,44703.460938,-49731.640625,4865.379883,0.0,156.0,-1.0,330.607025,-43.962002,18.088001,0.422,92.0,-39.0,-2.0,0.17,0.18,0.0,false
May 21 2024 9:48:44:897 AM,44699.390625,-49730.019531,4865.439941,0.0,156.0,-1.0,330.661011,-39.017002,15.917001,0.437,49.0,-22.0,0.0,0.17,0.24,0.0,false
May 21 2024 9:48:44:997 AM,44695.300781,-49728.417969,4865.509766,0.0,156.0,-1.0,330.732025,-39.514004,16.163,0.466,-5.0,2.0,0.0,0.17,0.35,0.0,false
May 21 2024 9:48:45:97 AM,44690.867188,-49726.707031,4865.589844,1.0,156.0,-1.0,330.81601,-45.791,18.110001,0.651,-63.0,19.0,2.0,0.17,0.38,0.0,false
May 21 2024 9:48:45:194 AM,44685.929688,-49724.859375,4865.679688,1.0,156.0,-1.0,330.904022,-50.897003,19.569,0.676,-51.0,15.0,0.0,0.21,0.49,0.0,false
May 21 2024 9:48:45:296 AM,44679.460938,-49722.570312,4865.790039,1.0,156.0,-1.0,331.016022,-64.935005,23.842001,0.385,-140.0,43.0,-3.0,0.23,0.53,0.0,false
May 21 2024 9:48:45:402 AM,44671.460938,-49719.789062,4865.919922,1.0,157.0,-1.0,331.147003,-80.147003,28.813002,0.834,-152.0,50.0,4.0,0.23,0.59,0.0,false
May 21 2024 9:48:45:492 AM,44663.390625,-49717.050781,4866.060059,1.0,157.0,-1.0,331.282013,-94.146004,33.197002,1.255,-140.0,44.0,4.0,0.23,0.64,0.0,false
May 21 2024 9:48:45:595 AM,44652.210938,-49713.347656,4866.239746,1.0,158.0,-1.0,331.46701,-116.913002,40.235001,1.453,-228.0,70.0,2.0,0.23,0.67,0.0,false
May 21 2024 9:48:45:695 AM,44638.96875,-49709.078125,4866.469727,1.0,158.0,-1.0,331.696014,-139.195007,46.307003,2.099,-223.0,61.0,6.0,0.23,0.68,0.0,false
May 21 2024 9:48:45:797 AM,44623.339844,-49704.238281,4866.719727,2.0,159.0,-1.0,331.944031,-160.002014,51.134003,2.456,-208.0,48.0,4.0,0.23,0.69,0.0,false
May 21 2024 9:48:45:892 AM,44606.9375,-49699.359375,4866.989746,2.0,159.0,-1.0,332.210022,-178.503006,54.665001,2.787,-185.0,35.0,3.0,0.23,0.68,0.0,false
May 21 2024 9:48:45:992 AM,44588.027344,-49694.0,4867.279785,2.0,160.0,-1.0,332.505005,-197.07901,57.438004,2.824,-186.0,28.0,0.0,0.23,0.67,0.0,false
May 21 2024 9:48:46:100 AM,44565.640625,-49688.007812,4867.629883,2.0,161.0,-2.0,332.859009,-216.41301,59.489002,3.435,-193.0,21.0,6.0,0.23,0.67,0.0,false
May 21 2024 9:48:46:191 AM,44544.847656,-49682.769531,4867.969727,2.0,162.0,-2.0,333.197021,-232.543015,60.353004,3.827,-161.0,9.0,4.0,0.23,0.67,0.0,false
May 21 2024 9:48:46:293 AM,44520.328125,-49677.007812,4868.370117,2.0,163.0,-2.0,333.59903,-249.852005,60.292004,4.066,-173.0,-1.0,2.0,0.23,0.66,0.0,false
May 21 2024 9:48:46:391 AM,44494.800781,-49671.46875,4868.810059,2.0,164.0,-2.0,334.032013,-266.190002,59.102001,4.377,-163.0,-12.0,3.0,0.23,0.64,0.0,false
May 21 2024 9:48:46:501 AM,44464.460938,-49665.488281,4869.310059,2.0,165.0,-2.0,334.53302,-283.521027,56.491001,4.707,-173.0,-26.0,3.0,0.23,0.61,0.0,false
May 21 2024 9:48:46:598 AM,44436.128906,-49660.480469,4869.779785,2.0,166.0,-2.0,335.007019,-297.225006,53.080002,5.174,-137.0,-34.0,5.0,0.23,0.53,0.0,false
May 21 2024 9:48:46:692 AM,44407.640625,-49656.007812,4870.259766,2.0,168.0,-2.0,335.488007,-307.686005,48.223003,5.326,-105.0,-49.0,2.0,0.23,0.47,0.0,false
May 21 2024 9:48:46:792 AM,44376.578125,-49651.800781,4870.790039,2.0,169.0,-2.0,336.014008,-315.680023,42.293003,5.592,-80.0,-59.0,3.0,0.23,0.47,0.0,false
May 21 2024 9:48:46:900 AM,44342.230469,-49647.917969,4871.389648,1.0,170.0,-2.0,336.61203,-321.971008,35.414001,5.868001,-63.0,-69.0,3.0,0.23,0.47,0.0,false
May 21 2024 9:48:46:992 AM,44312.449219,-49645.199219,4871.929688,1.0,171.0,-2.0,337.157013,-326.152008,28.911001,6.26,-42.0,-65.0,4.0,0.23,0.47,0.0,false
May 21 2024 9:48:47:96 AM,44278.398438,-49642.839844,4872.569824,1.0,173.0,-2.0,337.792023,-330.192017,21.356001,6.208,-40.0,-76.0,-1.0,0.23,0.47,0.0,false
May 21 2024 9:48:47:195 AM,44245.640625,-49641.308594,4873.159668,1.0,174.0,-1.0,338.388031,-333.449005,13.766001,5.974,-33.0,-76.0,-2.0,0.23,0.44,0.0,false
May 21 2024 9:48:47:296 AM,44211.828125,-49640.488281,4873.779785,1.0,175.0,-1.0,339.000031,-335.174011,5.722,6.07,-17.0,-80.0,1.0,0.23,0.35,0.0,false
May 21 2024 9:48:47:396 AM,44178.730469,-49640.4375,4874.359863,1.0,177.0,-1.0,339.582031,-333.160004,-2.364,6.159,20.0,-81.0,1.0,0.23,0.22,0.0,false
