,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:25:39:274 AM,40515.507812,-49714.550781,4861.719727,0.0,33.0,2.0,186.230011,66.07,43.992001,-0.001,-48.0,-33.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:39:363 AM,40521.378906,-49710.738281,4861.739746,0.0,33.0,2.0,186.24501,62.185001,41.350002,0.111,-39.0,-26.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:39:463 AM,40527.429688,-49706.800781,4861.75,0.0,33.0,2.0,186.257004,58.153004,38.635002,0.046,-40.0,-27.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:39:573 AM,40533.617188,-49702.789062,4861.759766,0.0,33.0,2.0,186.270004,54.033001,35.862003,0.061,-41.0,-28.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:39:667 AM,40538.597656,-49699.539062,4861.759766,0.0,33.0,2.0,186.274002,50.894001,33.755001,-0.14,-31.0,-21.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:25:39:767 AM,40543.558594,-49696.300781,4861.759766,0.0,33.0,2.0,186.277008,47.762001,31.604002,-0.07,-31.0,-22.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:39:866 AM,40548.109375,-49693.320312,4861.75,0.0,33.0,2.0,186.281006,44.864002,29.665001,-0.104,-29.0,-19.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:39:966 AM,40552.507812,-49690.457031,4861.739746,0.0,33.0,2.0,186.290009,42.049004,27.815001,-0.064,-28.0,-18.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:40:66 AM,40556.597656,-49687.789062,4861.739746,0.0,33.0,2.0,186.296005,39.426003,26.108002,-0.037,-26.0,-17.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:40:167 AM,40560.4375,-49685.269531,4861.72998,0.0,33.0,2.0,186.300003,36.908001,24.485001,0.012,-25.0,-16.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:40:270 AM,40564.109375,-49682.867188,4861.72998,0.0,33.0,2.0,186.304016,34.481003,22.925001,-0.01,-24.0,-16.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:40:371 AM,40567.488281,-49680.648438,4861.72998,0.0,33.0,2.0,186.305008,32.229,21.479,-0.054,-23.0,-14.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:40:467 AM,40570.488281,-49678.679688,4861.719727,0.0,33.0,2.0,186.312012,30.228001,20.205002,-0.287,-20.0,-13.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:25:40:572 AM,40573.558594,-49676.648438,4861.72998,0.0,33.0,2.0,186.314011,28.239002,18.877001,0.012,-20.0,-13.0,3.0,-0.02,0.0,0.0,false
May 22 2024 10:25:40:667 AM,40576.179688,-49674.910156,4861.719727,0.0,33.0,2.0,186.315002,26.531002,17.761002,0.09,-17.0,-11.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:40:767 AM,40578.738281,-49673.21875,4861.72998,0.0,33.0,2.0,186.318008,24.874001,16.67,-0.027,-17.0,-11.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:40:868 AM,40581.1875,-49671.597656,4861.72998,0.0,33.0,2.0,186.320007,23.279001,15.623001,0.052,-16.0,-10.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:40:970 AM,40583.488281,-49670.070312,4861.719727,0.0,33.0,2.0,186.322006,21.783001,14.650001,-0.026,-15.0,-10.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:41:68 AM,40585.570312,-49668.699219,4861.719727,0.0,33.0,2.0,186.323013,20.438002,13.772,-0.039,-13.0,-9.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:41:168 AM,40587.570312,-49667.359375,4861.719727,0.0,33.0,2.0,186.327011,19.139002,12.933001,-0.041,-13.0,-8.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:41:271 AM,40589.480469,-49666.089844,4861.719727,0.0,33.0,2.0,186.331009,17.893002,12.132001,0.036,-12.0,-8.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:41:377 AM,40591.308594,-49664.867188,4861.709961,0.0,33.0,2.0,186.339005,16.714001,11.349001,-0.468,-12.0,-8.0,-5.0,-0.02,0.0,0.0,false
May 22 2024 10:25:41:464 AM,40592.757812,-49663.9375,4861.709961,0.0,33.0,2.0,186.341003,16.029001,10.394,0.053,-7.0,-10.0,5.0,-0.02,0.0,0.0,false
May 22 2024 10:25:41:564 AM,40594.328125,-49662.957031,4861.719727,0.0,33.0,2.0,186.351013,15.1,9.68,0.051,-9.0,-7.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:41:664 AM,40595.789062,-49662.019531,4861.719727,0.0,33.0,2.0,186.353012,14.191001,9.085,-0.023,-9.0,-6.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:41:774 AM,40597.308594,-49661.058594,4861.719727,0.0,33.0,2.0,186.353012,13.245001,8.481,-0.026,-9.0,-6.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:41:867 AM,40598.5,-49660.300781,4861.709961,0.0,33.0,2.0,186.356003,12.498,8.006001,-0.003,-7.0,-5.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:41:970 AM,40599.738281,-49659.507812,4861.709961,0.0,33.0,2.0,186.35701,11.725,7.516,-0.183,-8.0,-5.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:25:42:71 AM,40600.890625,-49658.777344,4861.719727,0.0,33.0,2.0,186.359009,11.013,7.064,0.01,-7.0,-5.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:25:42:173 AM,40601.96875,-49658.097656,4861.709961,0.0,33.0,2.0,186.360016,10.343,6.636,-0.073,-7.0,-4.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:42:268 AM,40602.9375,-49657.480469,4861.709961,0.0,33.0,2.0,186.364014,9.75,6.257,0.09,-6.0,-4.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:25:42:370 AM,40603.917969,-49656.859375,4861.709961,0.0,33.0,2.0,186.366013,9.158,5.881,0.098,-6.0,-4.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:42:470 AM,40604.089844,-49656.75,4861.699707,0.0,33.0,2.0,186.383011,0.406,0.253,0.043,-88.0,-56.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:42:565 AM,40604.089844,-49656.75,4861.689941,0.0,33.0,2.0,186.392014,-0.141,-0.061,-0.162,-5.0,-3.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:25:42:667 AM,40604.097656,-49656.71875,4861.699707,0.0,33.0,2.0,186.400009,-0.25,-0.12,-0.146,-1.0,-1.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:42:766 AM,40604.097656,-49656.699219,4861.709961,0.0,33.0,2.0,186.410004,-0.217,-0.098,0.013,0.0,0.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:25:42:868 AM,40604.097656,-49656.6875,4861.709961,0.0,33.0,2.0,186.411011,-0.055,-0.015,0.024,2.0,1.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:42:968 AM,40604.117188,-49656.679688,4861.709961,0.0,33.0,2.0,186.412003,-0.104,-0.037,-0.078,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:43:70 AM,40604.128906,-49656.667969,4861.709961,0.0,33.0,2.0,186.415009,-0.093,-0.029,0.022,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:43:171 AM,40604.148438,-49656.667969,4861.709961,0.0,33.0,2.0,186.417007,-0.071,-0.017,0.052,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:43:264 AM,40604.148438,-49656.660156,4861.709961,0.0,33.0,2.0,186.417007,0.0,0.0,0.0,1.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:43:372 AM,40604.160156,-49656.660156,4861.709961,0.0,33.0,2.0,186.420013,-0.03,0.001,0.107,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:43:476 AM,40604.160156,-49656.648438,4861.709961,0.0,33.0,2.0,186.423004,-0.033,0.007,-0.335,0.0,0.0,-4.0,-0.02,0.0,0.0,false
May 22 2024 10:25:43:563 AM,40604.160156,-49656.648438,4861.709961,0.0,33.0,2.0,186.423004,-0.027,0.008,0.035,0.0,0.0,4.0,-0.02,0.0,0.0,false
May 22 2024 10:25:43:673 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.428009,-0.021,0.012,-0.059,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:43:767 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.430008,-0.015,0.014,0.021,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:43:866 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.435013,-0.017,0.015,0.068,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:43:967 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.435013,-0.015,0.015,0.016,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:44:71 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.438004,-0.014,0.016,0.044,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:44:171 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.442001,-0.011,0.015,0.048,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:44:275 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.444016,-0.013,0.017,-0.006,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:44:366 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.456009,-0.01,0.015,0.055,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:44:466 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.46701,-0.012,0.016,0.08,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:44:569 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.46701,-0.008,0.014,0.035,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:44:670 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.470016,-0.011,0.018,-0.104,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:44:772 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.470016,-0.012,0.019,-0.148,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:44:874 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.471008,-0.012,0.018,-0.012,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:44:972 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.472015,-0.007,0.013,-0.055,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:45:66 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.478012,-0.011,0.018,0.007,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:45:166 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.481003,-0.011,0.018,0.101,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:45:269 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.48201,-0.012,0.018,-0.098,0.0,0.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:25:45:371 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.484009,-0.006,0.01,0.041,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:45:464 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.484009,-0.01,0.016,0.061,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:45:565 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.487015,-0.012,0.02,0.025,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:45:667 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.488007,-0.011,0.019,-0.084,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:45:769 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.489014,-0.011,0.017,0.021,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:45:868 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.493011,-0.01,0.017,-0.043,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:45:966 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.494003,-0.011,0.017,0.008,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:46:69 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.498016,-0.011,0.018,0.004,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:46:169 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.499008,-0.011,0.018,0.044,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:46:273 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.505005,-0.01,0.017,0.032,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:46:371 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.506012,-0.012,0.02,-0.094,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:46:473 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.507004,-0.011,0.017,-0.101,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:46:565 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.520004,-0.01,0.016,-0.009,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:46:664 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.524002,-0.009,0.015,-0.053,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:46:764 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.525009,-0.011,0.019,0.048,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:46:873 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.530014,-0.012,0.019,0.022,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:46:965 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.531006,-0.011,0.018,0.079,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:47:67 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.531006,-0.008,0.014,0.042,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:47:166 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.534012,-0.011,0.018,0.033,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:47:271 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.537003,-0.01,0.018,0.083,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:47:371 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.541016,-0.011,0.018,0.013,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:47:472 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.542007,-0.007,0.012,-0.089,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:47:568 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.549011,-0.011,0.017,-0.307,0.0,0.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:25:47:667 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.552002,-0.01,0.016,0.148,0.0,0.0,5.0,-0.02,0.0,0.0,false
May 22 2024 10:25:47:769 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.562012,-0.011,0.017,0.116,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:47:868 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.567001,0.0,0.0,0.0,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:47:968 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.570007,-0.011,0.018,0.028,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:48:71 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.575012,-0.011,0.019,0.01,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:48:171 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.576004,-0.012,0.018,-0.033,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:48:273 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.577011,-0.011,0.017,0.016,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:48:371 AM,40604.167969,-49656.648438,4861.72998,0.0,33.0,2.0,186.584015,-0.011,0.018,0.043,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:48:472 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.585007,-0.011,0.018,-0.011,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:48:565 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.59201,-0.01,0.017,0.063,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:48:663 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.596008,-0.012,0.019,-0.049,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:48:765 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.599014,-0.01,0.016,0.044,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:25:48:866 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.599014,-0.011,0.018,-0.068,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:48:969 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.603012,-0.011,0.019,-0.071,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:49:75 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.604004,-0.011,0.016,-0.081,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:49:165 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.606003,-0.008,0.014,0.038,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:49:265 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.60701,-0.011,0.017,0.058,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:49:367 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.609009,-0.011,0.018,-0.27,0.0,0.0,-3.0,-0.04,0.0,0.0,false
May 22 2024 10:25:49:474 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.613007,-0.011,0.017,0.095,0.0,0.0,4.0,-0.04,0.0,0.0,false
May 22 2024 10:25:49:564 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.614014,-0.007,0.014,-0.144,0.0,0.0,-2.0,-0.04,0.0,0.0,false
May 22 2024 10:25:49:667 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.615005,-0.01,0.018,-0.091,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:49:770 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.615005,-0.011,0.019,0.053,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:49:869 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.622009,-0.011,0.018,0.018,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:49:971 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.626007,-0.008,0.013,-0.395,0.0,0.0,-4.0,-0.04,0.0,0.0,false
May 22 2024 10:25:50:72 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.630005,-0.01,0.017,-0.039,0.0,0.0,4.0,-0.04,0.0,0.0,false
May 22 2024 10:25:50:165 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.630005,-0.01,0.018,-0.016,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:50:273 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.634003,-0.011,0.019,-0.026,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:50:364 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.638016,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:50:465 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.642014,-0.01,0.018,-0.264,0.0,0.0,-3.0,-0.04,0.0,0.0,false
May 22 2024 10:25:50:563 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.646011,-0.011,0.018,0.023,0.0,0.0,3.0,-0.04,0.0,0.0,false
May 22 2024 10:25:50:673 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.647003,-0.011,0.019,-0.056,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:50:766 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.64801,-0.011,0.018,0.008,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:50:865 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.656006,-0.008,0.016,0.082,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:50:968 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.657013,-0.011,0.019,0.08,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:51:67 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.658005,-0.011,0.019,0.007,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:51:169 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.659012,-0.01,0.017,0.014,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:51:275 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.664001,-0.009,0.016,-0.104,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:51:368 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.664001,-0.01,0.018,0.032,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:51:473 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.665009,-0.01,0.017,0.029,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:51:574 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.667007,-0.011,0.019,-0.008,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:51:665 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.675003,-0.007,0.012,0.076,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:51:768 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.685013,-0.011,0.018,0.057,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:51:869 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.686005,-0.011,0.019,-0.001,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:51:970 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.687012,-0.009,0.017,0.04,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:52:71 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.687012,-0.007,0.012,0.036,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:52:174 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.689011,-0.011,0.02,0.011,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:52:265 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.690002,-0.01,0.019,0.054,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:52:366 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.690002,-0.01,0.019,-0.004,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:52:472 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.694016,-0.005,0.008,0.1,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:52:572 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.700012,-0.012,0.018,-0.017,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:52:672 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.702011,-0.011,0.02,-0.005,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:52:766 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.708008,-0.01,0.016,0.031,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:52:868 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.709015,-0.012,0.02,0.074,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:52:969 AM,40604.167969,-49656.648438,4861.72998,0.0,33.0,2.0,186.719009,-0.011,0.017,-0.061,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:53:71 AM,40604.167969,-49656.648438,4861.72998,0.0,33.0,2.0,186.720016,-0.011,0.018,-0.054,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:53:172 AM,40604.167969,-49656.648438,4861.72998,0.0,33.0,2.0,186.723007,-0.01,0.018,0.018,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:53:266 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.729004,-0.009,0.017,0.032,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:53:366 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.730011,-0.009,0.015,0.018,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:53:468 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.730011,-0.012,0.019,-0.051,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:53:568 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.731003,-0.01,0.019,0.085,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:53:668 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.740005,-0.01,0.017,0.072,0.0,0.0,0.0,-0.04,0.0,0.0,false
