,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,VO,OutOfBounds
Jun 6 2024 9:24:50:344 AM,38115.308594,-48334.207031,4888.109863,-3.0,-163.0,11.0,327.200012,-502.210022,-250.649017,-31.335001,137.0,-816.0,-194.0,1.37,0.83,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:389 AM,38092.148438,-48347.890625,4886.290039,-4.0,-160.0,13.0,329.019012,-496.29303,-279.223022,-48.359001,118.0,-571.0,-340.0,1.36,0.82,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:433 AM,38070.988281,-48362.078125,4885.409668,-5.0,-156.0,14.0,329.899017,-489.772034,-310.285004,-44.298,130.0,-621.0,81.0,1.34,0.81,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:493 AM,38042.96875,-48382.699219,4882.259766,-6.0,-152.0,15.0,333.04303,-480.250031,-344.373016,-64.766006,190.0,-682.0,-409.0,1.33,0.79,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:535 AM,38022.71875,-48398.859375,4878.549805,-7.0,-150.0,16.0,336.754028,-471.313019,-363.654022,-91.465004,179.0,-386.0,-534.0,1.31,0.76,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:582 AM,38001.460938,-48417.027344,4873.129883,-9.0,-147.0,16.0,342.176025,-456.870026,-384.670013,-115.520004,289.0,-420.0,-481.0,1.3,0.72,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:630 AM,37980.558594,-48436.597656,4866.839844,-10.0,-144.0,16.0,348.471008,-437.039032,-408.11203,-126.641006,397.0,-469.0,-222.0,1.3,0.68,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:691 AM,37955.769531,-48463.300781,4858.899902,-12.0,-141.0,16.0,356.406006,-398.050018,-438.285034,-121.197006,780.0,-603.0,109.0,1.29,0.65,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:736 AM,37939.320312,-48483.988281,4853.259766,-13.0,-138.0,16.0,362.052002,-365.072021,-454.564026,-120.791008,660.0,-326.0,8.0,1.29,0.63,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:783 AM,37923.199219,-48506.777344,4848.629883,-13.0,-134.0,14.0,366.674011,-339.519012,-469.665009,-121.332008,511.0,-302.0,-11.0,1.28,0.61,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:829 AM,37908.917969,-48529.308594,4844.25,-13.0,-131.0,12.0,371.054016,-314.450012,-482.014038,-127.461006,501.0,-247.0,-123.0,1.28,0.59,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:886 AM,37892.9375,-48557.859375,4837.589844,-13.0,-126.0,10.0,377.720032,-280.029999,-494.746033,-144.976013,688.0,-255.0,-350.0,1.27,0.58,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:929 AM,37883.769531,-48574.230469,4831.449707,-11.0,-122.0,10.0,383.858032,-150.671005,-73.093002,-198.462006,2587.0,8433.0,-1070.0,1.27,0.58,0.0,0.04,1.0,true
Jun 6 2024 9:24:50:986 AM,37878.597656,-48578.328125,4829.540039,-9.0,-118.0,11.0,385.766022,-91.929001,-60.762001,-17.963001,1175.0,247.0,3610.0,1.26,0.59,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:40 AM,37875.371094,-48580.007812,4829.310059,-9.0,-116.0,11.0,385.995026,-59.360004,-10.727,-6.065,651.0,1001.0,238.0,1.26,0.6,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:95 AM,37872.839844,-48580.378906,4829.22998,-9.0,-115.0,10.0,386.075012,-45.610001,-3.397,-6.53,275.0,147.0,-9.0,1.25,0.6,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:147 AM,37870.890625,-48580.257812,4829.379883,-9.0,-114.0,10.0,386.218018,-36.295002,5.594,6.434,186.0,180.0,259.0,1.24,0.59,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:181 AM,37869.800781,-48580.109375,4829.379883,-9.0,-114.0,10.0,386.229004,-29.160002,4.885,3.812,143.0,-14.0,-52.0,1.23,0.59,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:229 AM,37868.75,-48580.0,4829.330078,-9.0,-113.0,10.0,386.284027,-18.901001,3.813,2.652,205.0,-21.0,-23.0,1.23,0.58,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:290 AM,37868.460938,-48579.96875,4829.339844,-9.0,-113.0,10.0,386.291016,0.049,-0.043,0.367,379.0,-77.0,-46.0,1.22,0.58,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:330 AM,37868.519531,-48579.957031,4829.399902,-9.0,-113.0,9.0,386.357025,2.717,0.424,2.534,53.0,9.0,43.0,1.21,0.58,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:383 AM,37868.667969,-48579.9375,4829.529785,-9.0,-113.0,9.0,386.486023,3.734,0.389,2.974,20.0,-1.0,9.0,1.21,0.58,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:437 AM,37868.839844,-48579.929688,4829.669922,-9.0,-113.0,9.0,386.624023,3.873,0.317,3.085,3.0,-1.0,2.0,1.2,0.57,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:480 AM,37868.96875,-48579.910156,4829.799805,-9.0,-113.0,9.0,386.752014,3.713,0.477,3.384,-3.0,3.0,6.0,1.2,0.53,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:537 AM,37869.148438,-48579.890625,4829.949707,-9.0,-113.0,9.0,386.904022,3.419,0.222,2.87,-6.0,-5.0,-10.0,1.2,0.47,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:580 AM,37869.269531,-48579.867188,4830.080078,-10.0,-113.0,8.0,387.028015,3.505,0.287,2.691,2.0,1.0,-4.0,1.2,0.39,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:634 AM,37869.417969,-48579.859375,4830.199707,-10.0,-113.0,8.0,387.150024,3.035,0.227,2.355,-9.0,-1.0,-7.0,1.2,0.22,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:689 AM,37869.558594,-48579.847656,4830.310059,-10.0,-113.0,8.0,387.263031,3.098,0.19,1.949,1.0,-1.0,-8.0,1.2,0.01,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:731 AM,37869.628906,-48579.839844,4830.350098,-10.0,-113.0,8.0,387.298004,0.968,-0.249,0.263,-43.0,-9.0,-34.0,1.2,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:784 AM,37869.660156,-48579.847656,4830.359863,-10.0,-113.0,8.0,387.313019,0.504,-0.051,0.15,-9.0,4.0,-2.0,1.2,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:839 AM,37869.679688,-48579.839844,4830.379883,-10.0,-113.0,8.0,387.328033,0.588,-0.13,0.205,2.0,-2.0,1.0,1.2,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:892 AM,37869.710938,-48579.839844,4830.389648,-10.0,-113.0,8.0,387.340027,0.62,-0.175,0.18,1.0,-1.0,-1.0,1.2,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:930 AM,37869.738281,-48579.839844,4830.399902,-10.0,-113.0,8.0,387.348022,0.619,-0.178,0.139,0.0,0.0,-1.0,1.2,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:51:984 AM,37869.769531,-48579.839844,4830.409668,-10.0,-113.0,8.0,387.361023,0.608,-0.25,0.335,0.0,-1.0,4.0,1.21,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:52:37 AM,37869.789062,-48579.839844,4830.429688,-10.0,-113.0,8.0,387.379028,0.522,-0.162,0.287,-2.0,2.0,-1.0,1.22,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:52:91 AM,37869.828125,-48579.839844,4830.439941,-10.0,-113.0,8.0,387.393005,0.603,-0.06,0.058,2.0,2.0,-5.0,1.22,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:52:129 AM,37869.828125,-48579.839844,4830.439941,-10.0,-113.0,8.0,387.393005,0.196,0.028,0.272,-8.0,2.0,4.0,1.22,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:52:180 AM,37869.847656,-48579.839844,4830.449707,-10.0,-113.0,8.0,387.405029,0.449,-0.045,0.136,5.0,-1.0,-3.0,1.23,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:52:235 AM,37869.878906,-48579.839844,4830.459961,-10.0,-113.0,8.0,387.413025,0.534,-0.065,-0.018,2.0,0.0,-3.0,1.23,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:52:289 AM,37869.898438,-48579.839844,4830.469727,-10.0,-113.0,8.0,387.424011,0.483,-0.071,0.199,-1.0,0.0,4.0,1.23,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:52:338 AM,37869.917969,-48579.847656,4830.47998,-10.0,-113.0,8.0,387.43103,0.479,0.076,-0.337,0.0,3.0,-11.0,1.23,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:52:380 AM,37869.9375,-48579.839844,4830.47998,-10.0,-113.0,8.0,387.435028,0.457,-0.127,0.269,0.0,-4.0,12.0,1.22,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:24:52:433 AM,37869.96875,-48579.839844,4830.489746,-10.0,-113.0,8.0,387.446014,0.504,-0.106,0.194,1.0,0.0,-2.0,1.21,0.0,0.0,0.05,1.0,true
Jun 6 2024 9:24:52:489 AM,37870.0,-48579.847656,4830.5,-10.0,-113.0,8.0,387.459015,0.552,-0.279,0.262,1.0,-3.0,1.0,1.19,0.0,0.0,0.07,1.0,true
Jun 6 2024 9:24:52:529 AM,37870.019531,-48579.839844,4830.509766,-10.0,-113.0,8.0,387.466003,0.469,-0.045,0.105,-2.0,5.0,-3.0,1.18,0.0,0.0,0.1,1.0,true
Jun 6 2024 9:24:52:583 AM,37870.027344,-48579.839844,4830.52002,-10.0,-113.0,8.0,387.470032,0.4,-0.038,0.161,-1.0,0.0,1.0,1.16,0.0,0.0,0.11,1.0,true
Jun 6 2024 9:24:52:637 AM,37870.058594,-48579.839844,4830.529785,-10.0,-113.0,8.0,387.484009,0.524,-0.21,0.258,2.0,-3.0,2.0,1.14,0.0,0.0,0.11,1.0,true
Jun 6 2024 9:24:52:692 AM,37870.089844,-48579.839844,4830.540039,-10.0,-113.0,8.0,387.497009,0.484,-0.194,0.254,-1.0,0.0,0.0,1.13,0.0,0.0,0.11,1.0,true
Jun 6 2024 9:24:52:734 AM,37870.097656,-48579.839844,4830.549805,-10.0,-113.0,8.0,387.503021,0.109,0.007,0.034,-8.0,4.0,-4.0,1.12,0.0,0.0,0.11,1.0,true
Jun 6 2024 9:24:52:790 AM,37870.109375,-48579.839844,4830.549805,-10.0,-113.0,8.0,387.507019,0.155,-0.109,0.144,1.0,-2.0,2.0,1.12,0.0,0.0,0.1,1.0,true
Jun 6 2024 9:24:52:830 AM,37870.109375,-48579.839844,4830.560059,-10.0,-113.0,8.0,387.511017,0.136,-0.061,0.077,0.0,1.0,-1.0,1.12,0.0,0.0,0.09,1.0,true
Jun 6 2024 9:24:52:883 AM,37870.109375,-48579.839844,4830.560059,-10.0,-113.0,8.0,387.514008,0.04,-0.021,0.027,-2.0,1.0,-1.0,1.12,0.0,0.0,0.09,1.0,true
Jun 6 2024 9:24:52:936 AM,37870.109375,-48579.839844,4830.560059,-10.0,-113.0,8.0,387.519012,0.34,-0.118,-0.679,6.0,-2.0,-14.0,1.12,0.0,0.0,0.06,1.0,true
Jun 6 2024 9:24:52:990 AM,37870.121094,-48579.839844,4830.560059,-10.0,-113.0,8.0,387.527008,0.206,-0.145,0.122,-3.0,-1.0,16.0,1.12,0.0,0.0,0.02,1.0,true
Jun 6 2024 9:24:53:30 AM,37870.121094,-48579.828125,4830.560059,-10.0,-113.0,8.0,387.527008,0.113,-0.094,0.177,-2.0,1.0,1.0,1.12,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:84 AM,37870.121094,-48579.828125,4830.569824,-10.0,-113.0,8.0,387.529022,0.091,-0.04,0.03,0.0,1.0,-3.0,1.12,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:138 AM,37870.121094,-48579.828125,4830.569824,-10.0,-113.0,8.0,387.532013,0.087,-0.021,0.077,0.0,0.0,1.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:180 AM,37870.128906,-48579.828125,4830.569824,-10.0,-113.0,8.0,387.536011,0.188,-0.159,0.146,2.0,-3.0,1.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:237 AM,37870.140625,-48579.828125,4830.580078,-10.0,-113.0,8.0,387.54303,0.217,-0.125,0.052,1.0,1.0,-2.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:292 AM,37870.148438,-48579.828125,4830.589844,-10.0,-113.0,8.0,387.550018,0.121,-0.063,0.022,-2.0,1.0,-1.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:332 AM,37870.148438,-48579.828125,4830.589844,-10.0,-113.0,8.0,387.551025,0.105,-0.047,-0.029,0.0,0.0,-1.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:387 AM,37870.148438,-48579.828125,4830.589844,-10.0,-113.0,8.0,387.554016,0.0,0.0,0.0,-2.0,1.0,1.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:429 AM,37870.148438,-48579.828125,4830.589844,-10.0,-113.0,8.0,387.554016,0.023,-0.019,0.007,0.0,0.0,0.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:483 AM,37870.148438,-48579.828125,4830.589844,-10.0,-113.0,8.0,387.557007,0.055,-0.003,0.064,1.0,0.0,1.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:538 AM,37870.148438,-48579.828125,4830.589844,-10.0,-113.0,8.0,387.558014,0.012,-0.006,-0.005,-1.0,0.0,-1.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:582 AM,37870.148438,-48579.828125,4830.589844,-10.0,-113.0,8.0,387.558014,0.133,-0.069,0.065,2.0,-1.0,1.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:638 AM,37870.148438,-48579.828125,4830.600098,-10.0,-113.0,8.0,387.561005,0.071,-0.042,0.032,-1.0,1.0,-1.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:693 AM,37870.148438,-48579.828125,4830.600098,-10.0,-113.0,8.0,387.561005,0.066,-0.031,-0.003,0.0,0.0,-1.0,1.13,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:734 AM,37870.148438,-48579.828125,4830.600098,-10.0,-113.0,8.0,387.563019,0.049,-0.008,-0.02,0.0,0.0,0.0,1.12,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:789 AM,37870.148438,-48579.828125,4830.600098,-10.0,-113.0,8.0,387.565033,0.009,-0.019,0.08,-1.0,0.0,2.0,1.11,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:830 AM,37870.148438,-48579.820312,4830.600098,-10.0,-113.0,8.0,387.56601,0.091,-0.163,0.178,2.0,-3.0,2.0,1.1,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:885 AM,37870.148438,-48579.820312,4830.600098,-10.0,-113.0,8.0,387.568024,0.09,-0.147,0.225,0.0,0.0,1.0,1.09,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:941 AM,37870.148438,-48579.820312,4830.609863,-10.0,-113.0,8.0,387.572021,0.057,-0.057,0.048,-1.0,2.0,-4.0,1.08,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:53:983 AM,37870.148438,-48579.820312,4830.609863,-10.0,-113.0,8.0,387.574005,0.032,-0.02,-0.012,-1.0,1.0,-1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:43 AM,37870.148438,-48579.820312,4830.609863,-10.0,-113.0,8.0,387.575012,0.033,-0.014,0.003,0.0,0.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:83 AM,37870.148438,-48579.808594,4830.620117,-10.0,-113.0,8.0,387.57901,0.095,-0.13,0.158,1.0,-2.0,3.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:138 AM,37870.167969,-48579.808594,4830.609863,-10.0,-113.0,8.0,387.580017,0.173,-0.107,0.055,2.0,0.0,-2.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:188 AM,37870.167969,-48579.808594,4830.620117,-10.0,-113.0,8.0,387.583008,-0.033,-0.003,-0.037,-4.0,2.0,-2.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:233 AM,37870.167969,-48579.800781,4830.600098,-10.0,-113.0,8.0,387.59903,0.214,0.209,-0.99,5.0,4.0,-19.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:285 AM,37870.167969,-48579.800781,4830.609863,-10.0,-113.0,8.0,387.605011,0.009,-0.023,0.123,-4.0,-5.0,22.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:341 AM,37870.179688,-48579.800781,4830.609863,-10.0,-113.0,8.0,387.606018,0.14,-0.11,-0.083,3.0,-2.0,-4.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:383 AM,37870.179688,-48579.800781,4830.609863,-10.0,-113.0,8.0,387.610016,0.113,-0.141,0.092,-1.0,-1.0,3.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:438 AM,37870.179688,-48579.800781,4830.609863,-10.0,-113.0,8.0,387.614014,0.073,-0.086,0.084,-1.0,1.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:480 AM,37870.179688,-48579.800781,4830.609863,-10.0,-113.0,8.0,387.614014,0.097,-0.083,0.004,0.0,0.0,-2.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:536 AM,37870.179688,-48579.789062,4830.609863,-10.0,-113.0,8.0,387.618011,-0.066,-0.008,0.112,-3.0,2.0,2.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:580 AM,37870.179688,-48579.789062,4830.620117,-10.0,-113.0,8.0,387.627014,0.051,-0.027,0.048,2.0,0.0,-1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:634 AM,37870.179688,-48579.789062,4830.620117,-10.0,-113.0,8.0,387.628021,0.0,0.0,0.0,-1.0,1.0,-1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:687 AM,37870.179688,-48579.789062,4830.620117,-10.0,-113.0,8.0,387.629028,0.026,-0.027,0.016,1.0,-1.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:731 AM,37870.179688,-48579.789062,4830.620117,-10.0,-113.0,8.0,387.629028,0.129,-0.098,-0.02,2.0,-1.0,-1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:787 AM,37870.179688,-48579.789062,4830.620117,-10.0,-113.0,8.0,387.630005,0.096,-0.079,0.002,-1.0,0.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:835 AM,37870.179688,-48579.789062,4830.620117,-10.0,-113.0,8.0,387.632019,0.028,-0.075,0.026,-1.0,0.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:888 AM,37870.179688,-48579.789062,4830.629883,-10.0,-113.0,8.0,387.636017,0.049,-0.048,0.029,0.0,1.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:931 AM,37870.179688,-48579.789062,4830.629883,-10.0,-113.0,8.0,387.637024,0.027,-0.034,0.025,0.0,0.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:54:987 AM,37870.179688,-48579.789062,4830.629883,-10.0,-113.0,8.0,387.638031,-0.01,-0.007,-0.002,-1.0,1.0,-1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:31 AM,37870.179688,-48579.789062,4830.629883,-10.0,-113.0,8.0,387.639008,0.106,-0.175,0.083,2.0,-3.0,2.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:86 AM,37870.179688,-48579.789062,4830.629883,-10.0,-113.0,8.0,387.642029,0.075,-0.074,0.005,-1.0,2.0,-2.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:133 AM,37870.179688,-48579.789062,4830.629883,-10.0,-113.0,8.0,387.642029,0.088,-0.072,0.012,0.0,0.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:188 AM,37870.179688,-48579.789062,4830.629883,-10.0,-113.0,8.0,387.647003,0.046,-0.067,0.043,-1.0,0.0,1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:232 AM,37870.179688,-48579.789062,4830.629883,-10.0,-113.0,8.0,387.64801,-0.008,-0.068,0.107,-1.0,0.0,1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:288 AM,37870.179688,-48579.789062,4830.629883,-10.0,-113.0,8.0,387.649017,-0.044,-0.11,0.132,-1.0,-1.0,1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:330 AM,37870.179688,-48579.789062,4830.629883,-10.0,-113.0,8.0,387.653015,0.005,-0.082,0.116,1.0,1.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:384 AM,37870.179688,-48579.789062,4830.639648,-10.0,-113.0,8.0,387.656006,-0.002,-0.025,0.029,0.0,1.0,-2.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:430 AM,37870.179688,-48579.777344,4830.629883,-10.0,-113.0,8.0,387.665009,0.106,-0.002,-0.118,2.0,0.0,-3.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:488 AM,37870.179688,-48579.777344,4830.629883,-10.0,-113.0,8.0,387.667023,0.0,0.0,0.0,-2.0,0.0,2.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:532 AM,37870.179688,-48579.777344,4830.629883,-10.0,-113.0,8.0,387.66803,0.123,-0.078,-0.031,2.0,-2.0,-1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:586 AM,37870.179688,-48579.777344,4830.629883,-10.0,-113.0,8.0,387.672028,0.055,-0.079,0.005,-1.0,0.0,1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:629 AM,37870.179688,-48579.777344,4830.629883,-10.0,-113.0,8.0,387.673004,0.056,-0.099,0.087,0.0,0.0,2.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:691 AM,37870.179688,-48579.777344,4830.639648,-10.0,-113.0,8.0,387.678009,0.015,-0.024,-0.013,-1.0,2.0,-2.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:730 AM,37870.179688,-48579.769531,4830.620117,-10.0,-113.0,8.0,387.692017,-0.212,-0.012,-0.028,-5.0,0.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:783 AM,37870.179688,-48579.769531,4830.629883,-10.0,-113.0,8.0,387.695007,0.054,-0.046,-0.045,5.0,-1.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:847 AM,37870.179688,-48579.769531,4830.629883,-10.0,-113.0,8.0,387.698029,-0.004,-0.016,-0.027,-1.0,1.0,0.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:885 AM,37870.179688,-48579.769531,4830.629883,-10.0,-113.0,8.0,387.698029,-0.02,-0.007,0.048,0.0,0.0,2.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:941 AM,37870.179688,-48579.769531,4830.629883,-10.0,-113.0,8.0,387.698029,0.102,-0.051,0.001,2.0,-1.0,-1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:55:993 AM,37870.179688,-48579.769531,4830.629883,-10.0,-113.0,8.0,387.698029,-0.016,-0.023,0.063,-2.0,1.0,1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:43 AM,37870.179688,-48579.769531,4830.620117,-10.0,-113.0,8.0,387.706024,0.061,-0.037,-0.186,2.0,0.0,-5.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:89 AM,37870.167969,-48579.757812,4830.609863,-10.0,-113.0,8.0,387.719025,-0.111,-0.069,0.233,-3.0,-1.0,8.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:131 AM,37870.167969,-48579.757812,4830.609863,-10.0,-113.0,8.0,387.719025,0.076,-0.091,0.036,4.0,0.0,-4.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:186 AM,37870.167969,-48579.757812,4830.609863,-10.0,-113.0,8.0,387.720032,0.087,-0.056,-0.014,0.0,1.0,-1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:241 AM,37870.167969,-48579.757812,4830.609863,-10.0,-113.0,8.0,387.720032,-0.016,-0.007,-0.053,-2.0,1.0,-1.0,1.07,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:284 AM,37870.167969,-48579.757812,4830.609863,-10.0,-113.0,8.0,387.721008,0.008,-0.028,0.077,0.0,0.0,3.0,1.06,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:337 AM,37870.167969,-48579.757812,4830.609863,-10.0,-113.0,8.0,387.723022,0.021,0.03,-0.122,0.0,1.0,-4.0,1.05,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:378 AM,37870.167969,-48579.757812,4830.600098,-10.0,-113.0,8.0,387.726013,0.055,-0.062,0.058,1.0,-2.0,4.0,1.04,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:431 AM,37870.167969,-48579.757812,4830.609863,-10.0,-113.0,8.0,387.730011,-0.021,-0.023,0.133,-2.0,1.0,2.0,1.04,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:485 AM,37870.179688,-48579.757812,4830.609863,-10.0,-113.0,8.0,387.731018,0.131,-0.149,0.119,3.0,-3.0,0.0,1.03,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:540 AM,37870.179688,-48579.75,4830.600098,-10.0,-113.0,8.0,387.736023,-0.046,-0.053,0.118,-4.0,2.0,0.0,1.03,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:582 AM,37870.179688,-48579.75,4830.609863,-10.0,-113.0,8.0,387.740021,0.043,-0.085,-0.026,2.0,-1.0,-3.0,1.03,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:634 AM,37870.179688,-48579.75,4830.609863,-10.0,-113.0,8.0,387.743011,0.047,-0.084,-0.001,0.0,0.0,1.0,1.03,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:686 AM,37870.179688,-48579.75,4830.609863,-10.0,-113.0,8.0,387.743011,0.07,-0.096,-0.006,0.0,0.0,0.0,1.03,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:743 AM,37870.179688,-48579.75,4830.609863,-10.0,-113.0,8.0,387.747009,0.0,0.0,0.0,-1.0,2.0,0.0,1.03,0.0,0.0,0.01,1.0,true
