,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:07:19:336 AM,40428.898438,-49806.359375,4862.429688,2.0,-12.0,-1.0,1046.647095,401.505005,-41.299004,5.739,330.0,367.0,5.0,0.99,1.0,0.0,false
May 22 2024 10:07:19:433 AM,40469.550781,-49807.519531,4863.239746,2.0,-9.0,-1.0,1047.449097,436.193024,-23.321001,7.041,347.0,180.0,13.0,-0.01,0.0,0.0,false
May 22 2024 10:07:19:529 AM,40512.300781,-49811.328125,4863.799805,2.0,-7.0,-1.0,1048.011108,453.994019,-43.226002,5.732,178.0,-199.0,-13.0,-0.01,0.0,0.0,false
May 22 2024 10:07:19:630 AM,40557.597656,-49816.910156,4864.290039,2.0,-7.0,0.0,1048.498047,452.082031,-52.622002,5.45,-19.0,-94.0,-3.0,-0.01,0.0,0.0,false
May 22 2024 10:07:19:735 AM,40603.640625,-49822.828125,4864.77002,1.0,-7.0,0.0,1048.987061,436.854034,-55.655003,5.696,-152.0,-30.0,2.0,-0.01,0.0,0.0,false
May 22 2024 10:07:19:831 AM,40643.988281,-49828.148438,4865.219727,1.0,-7.0,0.0,1049.43811,416.802032,-55.542004,5.651,-201.0,1.0,0.0,-0.01,0.0,0.0,false
May 22 2024 10:07:19:931 AM,40683.410156,-49833.507812,4865.669922,1.0,-8.0,0.0,1049.878052,393.46402,-53.868004,4.706,-233.0,17.0,-9.0,-0.01,0.0,0.0,false
May 22 2024 10:07:20:37 AM,40723.488281,-49839.039062,4866.060059,0.0,-8.0,0.0,1050.274048,367.765015,-51.227001,3.958,-257.0,26.0,-7.0,-0.01,0.0,0.0,false
May 22 2024 10:07:20:135 AM,40758.277344,-49843.910156,4866.399902,0.0,-8.0,0.0,1050.609009,344.529022,-48.644001,3.569,-232.0,26.0,-4.0,-0.01,0.0,0.0,false
May 22 2024 10:07:20:234 AM,40790.867188,-49848.519531,4866.719727,0.0,-8.0,0.0,1050.933105,322.312012,-46.041,3.402,-222.0,26.0,-2.0,-0.01,0.0,0.0,false
May 22 2024 10:07:20:334 AM,40821.828125,-49852.9375,4867.040039,0.0,-8.0,0.0,1051.252075,300.965027,-43.437,3.27,-213.0,26.0,-1.0,-0.01,0.0,0.0,false
May 22 2024 10:07:20:433 AM,40850.648438,-49857.089844,4867.339844,0.0,-8.0,0.0,1051.55603,281.001007,-40.805,3.07,-200.0,26.0,-2.0,-0.01,0.0,0.0,false
May 22 2024 10:07:20:530 AM,40876.820312,-49860.898438,4867.629883,0.0,-8.0,0.0,1051.843018,262.814026,-38.298,2.868,-182.0,25.0,-2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:20:635 AM,40903.429688,-49864.800781,4867.919922,0.0,-8.0,0.0,1052.139038,244.228012,-35.759003,2.653,-186.0,25.0,-2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:20:733 AM,40917.390625,-49864.449219,4868.409668,0.0,-8.0,0.0,1052.621094,81.728004,17.432001,5.644,-1625.0,532.0,30.0,0.99,1.0,0.0,true
May 22 2024 10:07:20:831 AM,40924.679688,-49863.910156,4868.659668,0.0,-7.0,0.0,1052.875,76.726006,3.429,0.734,-50.0,-140.0,-49.0,0.99,1.0,0.0,true
May 22 2024 10:07:20:936 AM,40934.738281,-49863.21875,4868.759766,0.0,-6.0,0.0,1052.975098,101.354004,1.656,-0.08,246.0,-18.0,-8.0,-0.01,0.0,0.0,true
May 22 2024 10:07:21:34 AM,40946.257812,-49863.738281,4868.850098,1.0,-6.0,0.0,1053.061035,115.944008,-9.522,0.127,146.0,-112.0,2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:21:131 AM,40957.269531,-49864.417969,4869.009766,1.0,-6.0,0.0,1053.221069,77.416,6.627,7.45,-385.0,161.0,73.0,-0.01,0.0,0.0,true
May 22 2024 10:07:21:230 AM,40960.4375,-49863.640625,4869.600098,1.0,-6.0,0.0,1053.815063,13.963,4.142,3.116,-635.0,-25.0,-43.0,-0.01,0.0,0.0,true
May 22 2024 10:07:21:333 AM,40960.828125,-49863.519531,4869.609863,1.0,-6.0,0.0,1053.822021,0.898,0.08,-1.489,-131.0,-41.0,-46.0,-0.01,0.0,0.0,true
May 22 2024 10:07:21:431 AM,40960.789062,-49863.507812,4869.389648,1.0,-6.0,0.0,1054.041992,-0.105,-0.588,-1.895,-10.0,-7.0,-4.0,-0.01,0.0,0.0,true
May 22 2024 10:07:21:534 AM,40960.808594,-49863.5,4869.219727,1.0,-6.0,0.0,1054.207031,-0.285,-0.349,-1.33,-2.0,2.0,6.0,-0.01,0.0,0.0,true
May 22 2024 10:07:21:630 AM,40960.820312,-49863.488281,4869.129883,1.0,-6.0,0.0,1054.303101,-0.215,-0.268,-0.909,1.0,1.0,4.0,0.99,1.0,0.0,true
May 22 2024 10:07:21:734 AM,40960.96875,-49863.457031,4869.049805,1.0,-6.0,0.0,1054.378052,1.782,0.098,-0.637,20.0,4.0,3.0,0.99,1.0,0.0,true
May 22 2024 10:07:21:837 AM,40961.980469,-49863.289062,4869.029785,1.0,-5.0,0.0,1054.400024,16.970001,0.871,-0.264,152.0,8.0,4.0,0.99,1.0,0.0,true
May 22 2024 10:07:21:932 AM,40965.210938,-49862.648438,4869.049805,1.0,-5.0,0.0,1054.416992,44.370003,6.157,-0.067,274.0,53.0,2.0,0.99,1.0,0.0,true
May 22 2024 10:07:22:31 AM,40972.367188,-49860.71875,4869.139648,1.0,-4.0,0.0,1054.514038,85.714005,17.400002,0.442,413.0,112.0,5.0,0.99,1.0,0.0,true
May 22 2024 10:07:22:137 AM,40984.179688,-49857.207031,4869.290039,2.0,-2.0,-1.0,1054.663086,123.923004,31.076002,1.016,382.0,137.0,6.0,0.99,1.0,0.0,false
May 22 2024 10:07:22:232 AM,40997.789062,-49852.648438,4869.439941,2.0,1.0,-1.0,1054.815063,154.412003,45.418003,1.37,305.0,143.0,4.0,0.99,1.0,0.0,false
May 22 2024 10:07:22:332 AM,41014.699219,-49846.449219,4869.639648,2.0,4.0,-1.0,1055.00708,184.140015,58.044003,2.142,297.0,126.0,8.0,-0.01,0.0,0.0,false
May 22 2024 10:07:22:439 AM,41035.527344,-49840.917969,4869.850098,2.0,6.0,-1.0,1055.222046,201.961014,46.723003,2.134,178.0,-113.0,0.0,-0.01,0.0,0.0,false
May 22 2024 10:07:22:537 AM,41055.109375,-49838.328125,4870.029785,2.0,6.0,0.0,1055.397095,202.574005,27.960001,2.447,6.0,-188.0,3.0,-0.01,0.0,0.0,false
May 22 2024 10:07:22:636 AM,41074.359375,-49836.359375,4870.179688,1.0,6.0,0.0,1055.554077,195.88501,20.625002,2.298,-67.0,-73.0,-1.0,-0.01,0.0,0.0,false
May 22 2024 10:07:22:737 AM,41093.160156,-49834.519531,4870.339844,1.0,6.0,0.0,1055.713989,185.95401,17.341002,2.295,-99.0,-33.0,0.0,-0.01,0.0,0.0,false
May 22 2024 10:07:22:835 AM,41110.449219,-49832.878906,4870.5,1.0,6.0,0.0,1055.875,175.227005,15.722001,2.034,-107.0,-16.0,-3.0,-0.01,0.0,0.0,true
May 22 2024 10:07:22:933 AM,41126.878906,-49831.328125,4870.659668,1.0,6.0,0.0,1056.026001,164.206009,14.630001,1.66,-110.0,-11.0,-4.0,-0.01,0.0,0.0,true
May 22 2024 10:07:23:34 AM,41142.628906,-49829.859375,4870.799805,1.0,6.0,0.0,1056.173096,153.224014,13.638,1.693,-110.0,-10.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:23:134 AM,41157.289062,-49828.5,4870.949707,0.0,6.0,0.0,1056.319092,142.768005,12.729001,1.513,-105.0,-9.0,-2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:23:234 AM,41168.640625,-49826.46875,4871.339844,0.0,6.0,0.0,1056.708008,85.488007,19.393002,2.289,-573.0,67.0,8.0,-0.01,0.0,0.0,true
May 22 2024 10:07:23:334 AM,41177.199219,-49825.550781,4871.449707,0.0,6.0,0.0,1056.821045,84.252007,10.342001,0.439,-12.0,-91.0,-18.0,-0.01,0.0,0.0,true
May 22 2024 10:07:23:434 AM,41185.488281,-49824.730469,4871.489746,0.0,6.0,0.0,1056.858032,80.287003,7.383,0.229,-40.0,-30.0,-2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:23:537 AM,41193.449219,-49823.949219,4871.509766,1.0,6.0,0.0,1056.884033,75.311005,6.256001,0.302,-50.0,-11.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:23:637 AM,41194.839844,-49823.707031,4871.939941,0.0,6.0,0.0,1057.31311,0.836,1.331,2.228,-745.0,-49.0,19.0,-0.01,0.0,0.0,true
May 22 2024 10:07:23:735 AM,41194.847656,-49823.6875,4871.959961,0.0,6.0,0.0,1057.32605,-0.635,-0.865,-0.992,-15.0,-22.0,-32.0,-0.01,0.0,0.0,true
May 22 2024 10:07:23:834 AM,41194.898438,-49823.597656,4871.830078,0.0,6.0,0.0,1057.452026,-0.864,-1.005,-1.745,-2.0,-1.0,-8.0,-0.01,0.0,0.0,true
May 22 2024 10:07:23:933 AM,41194.949219,-49823.527344,4871.699707,1.0,6.0,0.0,1057.580078,-0.714,-0.781,-1.331,2.0,2.0,4.0,-0.01,0.0,0.0,true
May 22 2024 10:07:24:37 AM,41195.0,-49823.488281,4871.600098,1.0,6.0,0.0,1057.683105,-0.507,-0.559,-0.947,2.0,2.0,4.0,-0.01,0.0,0.0,true
May 22 2024 10:07:24:135 AM,41195.027344,-49823.449219,4871.540039,1.0,6.0,0.0,1057.746094,-0.34,-0.393,-0.6,2.0,2.0,3.0,-0.01,0.0,0.0,true
May 22 2024 10:07:24:234 AM,41195.027344,-49823.4375,4871.5,1.0,6.0,0.0,1057.785034,-0.223,-0.261,-0.353,1.0,1.0,2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:24:331 AM,41195.058594,-49823.417969,4871.469727,1.0,6.0,0.0,1057.808105,-0.142,-0.182,-0.234,1.0,1.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:24:429 AM,41195.078125,-49823.390625,4871.459961,1.0,6.0,0.0,1057.822021,-0.09,-0.126,-0.112,1.0,1.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:24:534 AM,41195.070312,-49823.378906,4871.459961,1.0,6.0,0.0,1057.82605,-0.02,-0.02,-0.05,1.0,1.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:24:631 AM,41195.070312,-49823.378906,4871.449707,1.0,6.0,0.0,1057.832031,-0.033,0.03,-0.077,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:24:730 AM,41195.070312,-49823.378906,4871.439941,1.0,6.0,0.0,1057.838989,-0.028,0.024,-0.077,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:24:835 AM,41195.070312,-49823.378906,4871.439941,1.0,6.0,0.0,1057.843018,-0.019,-0.038,-0.026,0.0,-1.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:24:932 AM,41195.070312,-49823.367188,4871.439941,1.0,6.0,0.0,1057.843018,-0.022,-0.061,0.009,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:25:33 AM,41195.070312,-49823.359375,4871.439941,1.0,6.0,0.0,1057.843994,-0.027,-0.057,0.004,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:25:133 AM,41195.078125,-49823.359375,4871.439941,1.0,6.0,0.0,1057.845093,-0.036,0.044,-0.134,0.0,1.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:25:232 AM,41195.078125,-49823.359375,4871.439941,1.0,6.0,0.0,1057.846069,-0.033,0.019,-0.094,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:25:330 AM,41195.078125,-49823.359375,4871.439941,1.0,6.0,0.0,1057.847046,-0.009,-0.019,-0.021,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:25:437 AM,41195.070312,-49823.359375,4871.439941,1.0,6.0,0.0,1057.847046,-0.004,0.002,0.028,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:25:533 AM,41195.078125,-49823.359375,4871.429688,1.0,6.0,0.0,1057.851074,-0.017,-0.034,0.098,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:25:630 AM,41195.078125,-49823.359375,4871.439941,1.0,6.0,0.0,1057.856079,-0.015,-0.023,-0.005,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:25:729 AM,41195.078125,-49823.347656,4871.439941,1.0,6.0,0.0,1057.857056,-0.007,-0.024,0.06,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:25:837 AM,41195.078125,-49823.347656,4871.439941,1.0,6.0,0.0,1057.857056,-0.012,-0.037,0.085,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:25:930 AM,41195.078125,-49823.339844,4871.439941,1.0,6.0,0.0,1057.861084,-0.01,-0.033,0.009,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:26:31 AM,41195.078125,-49823.347656,4871.439941,1.0,6.0,0.0,1057.86499,-0.005,0.016,-0.163,0.0,0.0,-2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:26:133 AM,41195.078125,-49823.339844,4871.439941,1.0,6.0,0.0,1057.866089,-0.004,-0.011,-0.012,0.0,0.0,2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:26:232 AM,41195.078125,-49823.339844,4871.439941,1.0,6.0,0.0,1057.869019,-0.007,-0.025,-0.027,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:26:329 AM,41195.078125,-49823.339844,4871.439941,1.0,6.0,0.0,1057.869995,-0.005,-0.017,-0.038,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:26:435 AM,41195.078125,-49823.339844,4871.429688,1.0,6.0,0.0,1057.875,-0.003,-0.009,0.003,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:26:533 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.880005,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:26:637 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.880005,-0.01,0.029,0.026,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:26:733 AM,41195.078125,-49823.328125,4871.429688,1.0,6.0,0.0,1057.88501,-0.013,0.018,0.006,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:26:829 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.889038,-0.001,-0.011,-0.059,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:26:936 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.890991,-0.009,-0.016,0.033,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:27:37 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.893066,-0.005,0.003,0.028,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:27:137 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.893066,-0.007,-0.008,0.072,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:27:237 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.894043,-0.005,-0.01,0.047,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:27:342 AM,41195.078125,-49823.328125,4871.429688,1.0,6.0,0.0,1057.899048,0.0,0.002,-0.308,0.0,0.0,-4.0,-0.01,0.0,0.0,true
May 22 2024 10:07:27:433 AM,41195.078125,-49823.328125,4871.429688,1.0,6.0,0.0,1057.9021,-0.004,0.013,0.04,0.0,0.0,3.0,-0.01,0.0,0.0,true
May 22 2024 10:07:27:537 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.911011,-0.008,-0.009,0.068,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:27:637 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.913086,0.0,0.0,0.045,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:27:733 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.914062,-0.006,-0.008,-0.011,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:27:833 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.916992,-0.007,-0.006,0.026,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:27:934 AM,41195.078125,-49823.328125,4871.429688,1.0,6.0,0.0,1057.919067,-0.005,0.011,-0.142,0.0,0.0,-2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:28:38 AM,41195.078125,-49823.328125,4871.429688,1.0,6.0,0.0,1057.920044,-0.006,-0.008,0.11,0.0,0.0,3.0,-0.01,0.0,0.0,true
May 22 2024 10:07:28:137 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.921997,0.006,-0.011,0.029,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:28:233 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.928101,-0.007,-0.005,0.077,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:28:332 AM,41195.078125,-49823.328125,4871.449707,1.0,6.0,0.0,1057.937012,-0.011,-0.005,0.074,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:28:431 AM,41195.078125,-49823.328125,4871.449707,1.0,6.0,0.0,1057.94104,0.0,0.006,-0.032,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:28:538 AM,41195.078125,-49823.328125,4871.449707,1.0,6.0,0.0,1057.946045,-0.007,-0.004,-0.079,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:28:632 AM,41195.078125,-49823.328125,4871.449707,1.0,6.0,0.0,1057.946045,-0.005,-0.004,-0.005,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:28:732 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.95105,-0.022,0.003,-0.098,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:28:833 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.952026,-0.008,-0.008,-0.01,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:28:933 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.954102,-0.004,-0.006,-0.004,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:29:32 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.954102,-0.002,-0.003,-0.106,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:29:132 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.954102,-0.002,-0.006,0.023,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:29:233 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.955078,-0.002,-0.004,0.025,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:29:330 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.957031,-0.003,-0.003,-0.014,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:29:429 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.958008,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:29:533 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.96106,-0.002,-0.001,-0.141,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:29:632 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.963989,-0.003,-0.003,0.035,0.0,0.0,2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:29:734 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.965088,-0.003,0.0,-0.105,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:29:834 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.967041,-0.004,-0.001,0.037,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:29:935 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.971069,-0.003,-0.002,0.039,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:30:32 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.973022,-0.003,-0.003,0.013,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:30:129 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.973999,-0.004,-0.003,0.054,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:30:234 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.975098,-0.004,-0.002,-0.06,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:30:331 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.979004,-0.003,-0.001,0.032,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:30:437 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.983032,-0.004,-0.002,0.055,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:30:533 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.983032,-0.003,-0.002,-0.03,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:30:634 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.987061,0.0,-0.002,-0.261,0.0,0.0,-2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:30:731 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.98999,-0.004,0.001,-0.025,0.0,0.0,2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:30:830 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.992065,-0.004,-0.003,0.069,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:30:933 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.992065,-0.004,-0.003,0.05,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:31:29 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.994995,-0.005,-0.002,0.053,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:31:135 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.996094,-0.004,-0.001,0.041,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:31:230 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.99707,-0.003,-0.001,-0.003,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:31:335 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1057.99707,-0.003,-0.003,0.002,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:31:436 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.0,-0.001,-0.003,-0.178,0.0,0.0,-2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:31:534 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.0,-0.003,-0.001,-0.015,0.0,0.0,2.0,-0.01,0.0,0.0,true
May 22 2024 10:07:31:630 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.002075,-0.003,-0.002,0.003,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:31:737 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.002075,-0.004,-0.003,0.048,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:31:830 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.004028,-0.004,-0.002,0.016,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:31:934 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.006104,-0.004,-0.002,0.016,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:32:36 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.01001,-0.002,0.001,-0.018,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:32:133 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.011108,-0.003,-0.003,0.014,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:32:231 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.012085,-0.004,0.0,-0.117,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:32:330 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.012085,-0.002,-0.002,-0.021,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:32:431 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.015015,-0.002,-0.002,-0.011,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:32:534 AM,41195.078125,-49823.328125,4871.429688,1.0,6.0,0.0,1058.020996,-0.003,-0.002,-0.01,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:32:633 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.0271,-0.004,-0.003,0.066,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:32:731 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.030029,0.0,0.0,0.0,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:32:833 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.032104,-0.004,-0.001,0.04,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:32:931 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.033081,-0.004,-0.001,0.008,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:33:35 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.034058,-0.004,-0.002,-0.041,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:33:130 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.035034,-0.004,-0.003,0.032,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:33:234 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.036011,-0.003,-0.003,-0.008,0.0,0.0,0.0,-0.01,0.0,0.0,true
May 22 2024 10:07:33:337 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.038086,-0.005,0.0,0.081,0.0,0.0,1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:33:432 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.041016,-0.002,-0.002,-0.03,0.0,0.0,-1.0,-0.01,0.0,0.0,true
May 22 2024 10:07:33:530 AM,41195.078125,-49823.328125,4871.439941,1.0,6.0,0.0,1058.041992,-0.014,0.005,0.037,0.0,0.0,1.0,-0.01,0.0,0.0,true
