,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:27:17:414 AM,39525.378906,-50613.199219,4856.850098,3.0,84.0,0.0,191.333008,39.0,382.815033,12.457001,50.0,329.0,22.0,0.02,1.0,0.0,false
May 22 2024 10:27:17:513 AM,39530.96875,-50574.570312,4858.009766,3.0,83.0,0.0,192.492004,62.949001,410.940033,13.719001,239.0,281.0,13.0,-0.98,1.0,0.0,false
May 22 2024 10:27:17:615 AM,39540.757812,-50533.609375,4859.27002,2.0,81.0,1.0,193.749008,103.130005,430.174011,14.368001,402.0,192.0,6.0,-0.98,1.0,0.0,false
May 22 2024 10:27:17:716 AM,39554.507812,-50489.117188,4860.639648,2.0,78.0,1.0,195.118011,129.743011,457.880035,15.14,266.0,277.0,8.0,0.02,1.0,0.0,false
May 22 2024 10:27:17:815 AM,39565.980469,-50442.058594,4861.620117,1.0,77.0,0.0,196.102005,122.046005,494.494019,6.972,-77.0,366.0,-82.0,0.02,1.0,0.0,false
May 22 2024 10:27:17:915 AM,39577.507812,-50390.808594,4861.949707,1.0,77.0,0.0,196.433014,122.907005,528.559998,1.507,9.0,341.0,-55.0,0.02,1.0,0.0,false
May 22 2024 10:27:18:17 AM,39591.960938,-50334.917969,4862.02002,1.0,77.0,0.0,196.501007,148.835007,554.458008,-0.227,259.0,259.0,-17.0,-0.98,1.0,0.0,false
May 22 2024 10:27:18:116 AM,39611.058594,-50280.570312,4861.830078,1.0,74.0,1.0,196.697006,193.990005,550.453003,-2.371,452.0,-40.0,-21.0,-0.98,1.0,0.0,false
May 22 2024 10:27:18:217 AM,39636.007812,-50229.269531,4861.509766,1.0,69.0,2.0,197.012009,250.855011,510.06601,1.381,569.0,-404.0,38.0,-0.98,1.0,0.0,false
May 22 2024 10:27:18:321 AM,39668.210938,-50182.847656,4861.639648,0.0,62.0,3.0,197.142014,318.517029,445.016022,1.391,677.0,-650.0,0.0,-0.98,0.0,0.0,false
May 22 2024 10:27:18:415 AM,39702.308594,-50146.449219,4862.040039,0.0,55.0,4.0,197.536011,372.122009,387.628021,1.779,536.0,-574.0,4.0,0.02,0.0,0.0,false
May 22 2024 10:27:18:512 AM,39740.050781,-50111.230469,4861.759766,0.0,50.0,4.0,197.811005,398.437012,376.673004,-5.359,263.0,-110.0,-71.0,0.02,0.0,0.0,false
May 22 2024 10:27:18:616 AM,39780.777344,-50069.449219,4861.159668,0.0,48.0,3.0,198.41301,399.463013,404.210022,-4.876,10.0,275.0,5.0,0.02,0.0,0.0,false
May 22 2024 10:27:18:721 AM,39823.050781,-50023.257812,4860.699707,0.0,48.0,2.0,198.872009,412.804016,438.225006,-4.436,133.0,340.0,4.0,0.02,0.0,0.0,false
May 22 2024 10:27:18:813 AM,39860.628906,-49981.640625,4860.299805,0.0,48.0,1.0,199.274002,413.59903,449.33902,-4.351,8.0,111.0,1.0,0.02,0.0,0.0,false
May 22 2024 10:27:18:914 AM,39901.539062,-49935.988281,4859.799805,0.0,48.0,1.0,199.769012,406.630005,451.961029,-5.566,-70.0,26.0,-12.0,0.02,0.0,0.0,false
May 22 2024 10:27:19:17 AM,39942.597656,-49889.707031,4859.159668,0.0,48.0,1.0,200.412003,396.26001,449.09903,-5.425,-104.0,-29.0,1.0,0.02,0.0,0.0,false
May 22 2024 10:27:19:121 AM,39982.257812,-49844.570312,4858.580078,0.0,49.0,1.0,200.992004,385.452026,442.923035,-4.577,-108.0,-62.0,8.0,0.02,0.0,0.0,false
May 22 2024 10:27:19:213 AM,40018.617188,-49805.308594,4858.139648,-1.0,48.0,2.0,201.431015,390.489014,420.241028,-4.6,50.0,-227.0,0.0,-0.98,0.0,0.0,false
May 22 2024 10:27:19:318 AM,40061.6875,-49765.917969,4857.659668,-1.0,45.0,3.0,201.911011,409.28302,371.22403,-4.721,188.0,-490.0,-1.0,-0.98,0.0,0.0,false
May 22 2024 10:27:19:417 AM,40104.730469,-49735.019531,4857.199707,-1.0,41.0,4.0,202.373016,428.344025,308.211029,-5.437,191.0,-630.0,-7.0,-0.98,0.0,0.0,false
May 22 2024 10:27:19:515 AM,40148.988281,-49710.890625,4857.22998,-1.0,35.0,5.0,202.407013,445.603027,240.13501,0.888,173.0,-681.0,63.0,0.02,0.0,0.0,false
May 22 2024 10:27:19:618 AM,40194.949219,-49687.117188,4857.060059,-1.0,32.0,5.0,202.581009,443.874023,234.348007,-3.106,-17.0,-58.0,-40.0,0.02,0.0,0.0,false
May 22 2024 10:27:19:720 AM,40238.320312,-49661.308594,4856.580078,-1.0,31.0,4.0,203.061005,423.213013,245.828018,-3.522,-207.0,115.0,-4.0,0.02,0.0,0.0,false
May 22 2024 10:27:19:813 AM,40276.398438,-49637.96875,4856.239746,-1.0,31.0,3.0,203.401016,410.040009,246.744019,-2.776,-132.0,9.0,7.0,0.02,0.0,0.0,false
May 22 2024 10:27:19:917 AM,40318.339844,-49611.898438,4855.889648,-1.0,31.0,3.0,203.750015,397.870026,244.19101,-3.619,-122.0,-26.0,-8.0,0.02,0.0,0.0,false
May 22 2024 10:27:20:20 AM,40358.878906,-49586.628906,4855.47998,-1.0,32.0,3.0,204.158005,388.854004,236.802017,-3.42,-90.0,-74.0,2.0,-0.98,0.0,0.0,false
May 22 2024 10:27:20:120 AM,40398.300781,-49564.96875,4855.389648,-1.0,31.0,3.0,204.251007,392.297028,209.019012,-0.288,34.0,-278.0,31.0,-0.98,0.0,0.0,false
May 22 2024 10:27:20:211 AM,40435.230469,-49548.839844,4855.549805,0.0,28.0,4.0,204.408005,401.166016,173.097015,0.511,89.0,-359.0,8.0,-0.98,0.0,0.0,false
May 22 2024 10:27:20:322 AM,40481.078125,-49534.71875,4856.25,0.0,24.0,4.0,205.112015,407.688019,113.655006,7.404,65.0,-594.0,69.0,-0.98,0.0,0.0,false
May 22 2024 10:27:20:415 AM,40519.449219,-49529.019531,4857.0,0.0,19.0,5.0,205.866013,405.46701,56.727001,5.477,-22.0,-569.0,-19.0,-0.98,0.0,0.0,false
May 22 2024 10:27:20:521 AM,40562.628906,-49528.507812,4857.799805,1.0,12.0,5.0,206.660004,401.620026,1.485,4.44,-38.0,-552.0,-10.0,-0.98,0.0,0.0,false
May 22 2024 10:27:20:611 AM,40598.027344,-49530.738281,4858.179688,1.0,7.0,5.0,207.03801,392.294006,-17.577002,4.583,-93.0,-191.0,1.0,0.02,0.0,0.0,false
May 22 2024 10:27:20:711 AM,40634.648438,-49531.019531,4858.549805,1.0,5.0,4.0,207.409012,356.132019,-4.112,5.75,-362.0,135.0,12.0,0.02,0.0,0.0,false
May 22 2024 10:27:20:811 AM,40667.9375,-49528.597656,4858.939941,0.0,5.0,3.0,207.803009,321.026001,13.981001,5.295,-351.0,181.0,-5.0,0.02,0.0,0.0,false
May 22 2024 10:27:20:913 AM,40698.710938,-49525.96875,4859.389648,0.0,5.0,3.0,208.250015,293.002014,20.390001,4.881,-280.0,64.0,-4.0,0.02,1.0,0.0,false
May 22 2024 10:27:21:18 AM,40728.6875,-49523.238281,4859.870117,0.0,5.0,3.0,208.735016,281.571014,23.653002,4.547,-114.0,33.0,-3.0,0.02,0.0,0.0,false
May 22 2024 10:27:21:118 AM,40756.429688,-49521.507812,4860.379883,0.0,4.0,3.0,209.247009,269.661011,13.039001,4.973,-119.0,-106.0,4.0,-0.98,0.0,0.0,false
May 22 2024 10:27:21:220 AM,40782.828125,-49522.167969,4860.959961,1.0,3.0,3.0,209.824005,251.458008,-8.368,5.49,-182.0,-214.0,5.0,-0.98,0.0,0.0,false
May 22 2024 10:27:21:312 AM,40805.019531,-49525.0,4861.540039,1.0,1.0,3.0,210.400009,230.314011,-30.338001,6.152,-211.0,-220.0,7.0,-0.98,0.0,0.0,false
May 22 2024 10:27:21:416 AM,40827.519531,-49529.898438,4862.219727,1.0,-2.0,3.0,211.077011,211.827011,-42.922001,6.391,-185.0,-126.0,2.0,0.02,0.0,0.0,false
May 22 2024 10:27:21:515 AM,40848.289062,-49532.628906,4862.810059,1.0,-3.0,3.0,211.668015,201.797012,-25.615002,5.851,-100.0,173.0,-5.0,0.02,0.0,0.0,false
May 22 2024 10:27:21:616 AM,40867.9375,-49533.507812,4863.310059,1.0,-3.0,2.0,212.170013,188.16301,-12.652,4.656,-136.0,130.0,-12.0,0.02,0.0,0.0,false
May 22 2024 10:27:21:719 AM,40886.417969,-49534.199219,4863.739746,1.0,-3.0,2.0,212.599014,173.005005,-7.716001,4.02,-152.0,49.0,-6.0,0.02,1.0,0.0,false
May 22 2024 10:27:21:820 AM,40903.757812,-49534.867188,4864.129883,1.0,-3.0,2.0,212.993011,173.064011,-8.501,3.744,1.0,-8.0,-3.0,-0.98,1.0,0.0,false
May 22 2024 10:27:21:919 AM,40922.027344,-49536.859375,4864.589844,1.0,-3.0,2.0,213.455017,187.763016,-21.707001,4.177,147.0,-132.0,4.0,-0.98,1.0,0.0,false
May 22 2024 10:27:22:22 AM,40942.847656,-49541.160156,4865.149902,2.0,-5.0,3.0,214.007004,207.347015,-43.730003,4.587,196.0,-220.0,4.0,-0.98,1.0,0.0,false
May 22 2024 10:27:22:121 AM,40964.308594,-49548.109375,4865.759766,2.0,-7.0,3.0,214.616013,223.822006,-72.809006,5.798,165.0,-291.0,12.0,-0.98,1.0,0.0,false
May 22 2024 10:27:22:220 AM,40986.988281,-49558.640625,4866.459961,2.0,-11.0,3.0,215.31601,236.866013,-108.069008,6.746,130.0,-353.0,9.0,0.02,1.0,0.0,false
May 22 2024 10:27:22:321 AM,41012.859375,-49570.648438,4867.290039,2.0,-14.0,3.0,216.147003,274.959015,-120.498009,8.776,381.0,-124.0,20.0,0.02,1.0,0.0,false
May 22 2024 10:27:22:413 AM,41040.898438,-49580.328125,4868.149902,2.0,-15.0,2.0,217.013016,313.882019,-108.040009,9.867001,389.0,125.0,11.0,1.02,1.0,0.0,false
May 22 2024 10:27:22:512 AM,41074.710938,-49588.050781,4869.120117,2.0,-15.0,1.0,217.984009,351.426025,-84.439003,10.065001,375.0,236.0,2.0,1.02,1.0,0.0,false
May 22 2024 10:27:22:616 AM,41113.699219,-49592.800781,4869.97998,2.0,-12.0,0.0,218.845016,386.821014,-50.926003,7.456,354.0,335.0,-26.0,1.02,1.0,0.0,false
May 22 2024 10:27:22:719 AM,41155.347656,-49592.878906,4870.879883,2.0,-8.0,-1.0,219.741013,415.359009,-0.853,8.950001,285.0,501.0,15.0,0.02,1.0,0.0,false
May 22 2024 10:27:22:820 AM,41198.960938,-49591.199219,4871.819824,2.0,-4.0,-1.0,220.678009,455.144012,6.399,7.889,398.0,73.0,-11.0,0.02,1.0,0.0,false
May 22 2024 10:27:22:918 AM,41245.859375,-49592.417969,4872.580078,2.0,-3.0,0.0,221.446014,488.330017,-12.715,7.503,332.0,-191.0,-4.0,0.02,1.0,0.0,false
May 22 2024 10:27:23:22 AM,41298.667969,-49594.617188,4873.359863,2.0,-3.0,0.0,222.218018,520.921021,-20.196001,7.326,326.0,-75.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:23:113 AM,41346.789062,-49596.589844,4873.959961,2.0,-3.0,0.0,222.821014,535.088013,-23.001001,6.949,142.0,-28.0,-4.0,0.02,0.0,0.0,false
May 22 2024 10:27:23:215 AM,41400.777344,-49598.75,4874.580078,2.0,-3.0,0.0,223.437012,531.162048,-22.738001,7.081,-39.0,3.0,1.0,0.02,0.0,0.0,false
May 22 2024 10:27:23:314 AM,41451.4375,-49599.25,4875.189941,1.0,-2.0,-1.0,224.047012,513.471008,-3.32,7.716001,-177.0,194.0,6.0,1.02,0.0,0.0,false
May 22 2024 10:27:23:420 AM,41502.648438,-49595.257812,4875.839844,1.0,1.0,-2.0,224.699005,481.397034,37.554001,6.542,-321.0,409.0,-12.0,0.02,0.0,0.0,false
May 22 2024 10:27:23:520 AM,41549.230469,-49591.390625,4876.330078,0.0,3.0,-1.0,225.187012,457.688019,31.989002,4.905,-237.0,-56.0,-16.0,0.02,0.0,0.0,false
May 22 2024 10:27:23:621 AM,41591.960938,-49589.039062,4876.689941,0.0,3.0,-1.0,225.548004,431.170013,27.956001,4.102,-265.0,-40.0,-8.0,0.02,0.0,0.0,false
May 22 2024 10:27:23:719 AM,41633.769531,-49586.6875,4876.989746,0.0,3.0,-1.0,225.855011,403.19101,25.442001,3.563,-280.0,-25.0,-5.0,0.02,0.0,0.0,false
May 22 2024 10:27:23:821 AM,41673.078125,-49583.238281,4877.319824,0.0,4.0,-1.0,226.178009,373.251007,38.676003,3.229,-299.0,132.0,-3.0,1.02,0.0,0.0,true
May 22 2024 10:27:23:921 AM,41708.289062,-49576.917969,4877.639648,0.0,6.0,-1.0,226.497009,339.493011,64.273003,3.144,-338.0,256.0,-1.0,1.02,0.0,0.0,false
May 22 2024 10:27:24:14 AM,41737.46875,-49568.417969,4877.939941,0.0,8.0,-2.0,226.803009,304.490021,91.418007,4.407,-350.0,271.0,13.0,1.02,0.0,0.0,false
May 22 2024 10:27:24:120 AM,41766.75,-49555.539062,4878.529785,0.0,13.0,-2.0,227.394012,258.619019,123.989006,5.23,-459.0,326.0,8.0,1.02,0.0,0.0,false
May 22 2024 10:27:24:219 AM,41790.839844,-49542.0,4878.889648,0.0,16.0,-2.0,227.753006,240.449005,130.973007,2.308,-182.0,70.0,-29.0,0.02,0.0,0.0,false
May 22 2024 10:27:24:322 AM,41815.597656,-49530.640625,4879.040039,0.0,18.0,-1.0,227.902008,236.308014,107.628006,1.339,-41.0,-233.0,-10.0,0.02,0.0,0.0,false
May 22 2024 10:27:24:414 AM,41837.558594,-49522.800781,4879.139648,0.0,18.0,0.0,228.005005,226.999008,87.050003,1.187,-93.0,-206.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:24:523 AM,41861.578125,-49514.527344,4879.489746,0.0,19.0,0.0,228.351013,209.825012,77.377007,4.242,-172.0,-97.0,31.0,0.02,0.0,0.0,false
May 22 2024 10:27:24:611 AM,41879.808594,-49508.207031,4880.029785,0.0,19.0,0.0,228.891006,195.490005,69.771004,6.918,-143.0,-76.0,27.0,0.02,0.0,0.0,false
May 22 2024 10:27:24:723 AM,41901.078125,-49500.808594,4880.989746,1.0,19.0,0.0,229.854004,177.669006,61.563004,8.147,-178.0,-82.0,12.0,0.02,0.0,0.0,false
May 22 2024 10:27:24:822 AM,41918.550781,-49494.730469,4881.899902,1.0,19.0,0.0,230.761017,162.702011,56.002003,7.962,-150.0,-56.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:24:912 AM,41933.089844,-49489.648438,4882.669922,1.0,19.0,0.0,231.533005,150.067001,51.715004,7.386,-126.0,-43.0,-6.0,0.02,0.0,0.0,false
May 22 2024 10:27:25:13 AM,41948.097656,-49484.390625,4883.459961,2.0,19.0,0.0,232.325012,136.856003,47.365002,6.62,-132.0,-43.0,-8.0,0.02,0.0,0.0,false
May 22 2024 10:27:25:121 AM,41962.339844,-49479.378906,4884.189941,2.0,19.0,0.0,233.054016,117.409004,40.856003,5.502,-194.0,-65.0,-11.0,0.02,-1.0,0.0,false
May 22 2024 10:27:25:223 AM,41969.25,-49476.949219,4884.429688,2.0,19.0,0.0,233.289017,30.145002,10.410001,0.757,-873.0,-304.0,-47.0,0.02,-1.0,0.0,false
May 22 2024 10:27:25:312 AM,41970.519531,-49476.507812,4884.439941,1.0,19.0,0.0,233.297012,12.821001,4.396,0.551,-173.0,-60.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:25:415 AM,41971.058594,-49476.308594,4884.47998,2.0,19.0,0.0,233.340012,-2.244,-0.884,-0.323,-151.0,-53.0,-9.0,0.02,0.0,0.0,false
May 22 2024 10:27:25:515 AM,41971.230469,-49476.238281,4884.5,2.0,19.0,0.0,233.361008,-3.08,-1.201,-0.615,-8.0,-3.0,-3.0,0.02,0.0,0.0,false
May 22 2024 10:27:25:621 AM,41971.398438,-49476.167969,4884.52002,2.0,19.0,0.0,233.38501,-2.65,-0.991,-0.291,4.0,2.0,3.0,0.02,0.0,0.0,false
May 22 2024 10:27:25:721 AM,41971.527344,-49476.117188,4884.569824,2.0,19.0,0.0,233.433014,-2.013,-0.714,-0.077,6.0,3.0,2.0,0.02,0.0,0.0,false
May 22 2024 10:27:25:812 AM,41971.617188,-49476.089844,4884.620117,3.0,19.0,0.0,233.48201,-1.486,-0.489,-0.013,5.0,2.0,1.0,0.02,0.0,0.0,false
May 22 2024 10:27:25:921 AM,41971.679688,-49476.058594,4884.679688,3.0,19.0,0.0,233.544006,-0.981,-0.3,0.228,5.0,2.0,2.0,0.02,0.0,0.0,false
May 22 2024 10:27:26:21 AM,41971.71875,-49476.050781,4884.72998,3.0,19.0,0.0,233.591019,-0.661,-0.175,0.289,3.0,1.0,1.0,0.02,0.0,0.0,false
May 22 2024 10:27:26:113 AM,41971.738281,-49476.019531,4884.759766,3.0,19.0,0.0,233.625015,-0.452,-0.106,0.163,2.0,1.0,-1.0,0.02,0.0,0.0,false
May 22 2024 10:27:26:215 AM,41971.757812,-49476.007812,4884.799805,3.0,19.0,0.0,233.657013,-0.3,-0.05,0.181,2.0,1.0,0.0,0.02,1.0,0.0,false
May 22 2024 10:27:26:315 AM,41971.738281,-49476.007812,4884.819824,3.0,19.0,0.0,233.681015,-2.167,-0.737,0.049,-19.0,-7.0,-1.0,0.02,1.0,0.0,false
May 22 2024 10:27:26:419 AM,41971.898438,-49475.949219,4884.850098,3.0,19.0,0.0,233.709015,2.437,0.907,0.177,46.0,16.0,1.0,0.02,0.0,0.0,false
May 22 2024 10:27:26:516 AM,41971.898438,-49475.949219,4884.859863,3.0,19.0,0.0,233.722015,-0.017,0.023,0.121,-25.0,-9.0,-1.0,0.02,0.0,0.0,false
May 22 2024 10:27:26:615 AM,41971.898438,-49475.949219,4884.870117,3.0,19.0,0.0,233.731018,-0.05,0.022,0.049,0.0,0.0,-1.0,0.02,0.0,0.0,false
May 22 2024 10:27:26:717 AM,41971.898438,-49475.949219,4884.870117,3.0,19.0,0.0,233.735016,-0.054,0.022,0.06,0.0,0.0,0.0,0.02,0.0,0.0,false
May 22 2024 10:27:26:820 AM,41971.910156,-49475.949219,4884.879883,3.0,19.0,0.0,233.739014,-0.048,0.023,0.066,0.0,0.0,0.0,0.02,0.0,0.0,false
May 22 2024 10:27:26:923 AM,41971.910156,-49475.949219,4884.879883,3.0,19.0,0.0,233.742004,-0.029,0.021,-0.106,0.0,0.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:27:21 AM,41971.910156,-49475.9375,4884.879883,3.0,19.0,0.0,233.747009,-0.049,0.062,-0.079,0.0,0.0,0.0,1.02,0.0,0.0,false
May 22 2024 10:27:27:117 AM,41971.910156,-49475.9375,4884.879883,3.0,19.0,0.0,233.754013,-0.068,0.091,0.022,0.0,0.0,1.0,1.02,0.0,0.0,false
May 22 2024 10:27:27:216 AM,41971.910156,-49475.949219,4884.870117,3.0,19.0,0.0,233.758011,-0.059,0.077,-0.114,0.0,0.0,-1.0,1.02,1.0,0.0,false
May 22 2024 10:27:27:317 AM,41971.898438,-49475.980469,4884.870117,3.0,19.0,0.0,233.766006,-1.597,-1.658,-0.238,-15.0,-17.0,-1.0,1.02,1.0,0.0,false
May 22 2024 10:27:27:417 AM,41972.007812,-49475.820312,4884.879883,3.0,19.0,0.0,233.776016,1.842,2.66,-0.046,34.0,43.0,2.0,0.02,1.0,0.0,false
May 22 2024 10:27:27:520 AM,41973.210938,-49475.328125,4884.969727,3.0,19.0,0.0,233.867004,19.385,7.534,0.894,175.0,49.0,9.0,0.02,1.0,0.0,false
May 22 2024 10:27:27:621 AM,41976.488281,-49474.148438,4885.169922,3.0,19.0,0.0,234.071014,36.735001,12.97,1.763,173.0,54.0,9.0,0.02,0.0,0.0,false
May 22 2024 10:27:27:721 AM,41981.460938,-49472.289062,4885.449707,4.0,19.0,0.0,234.350006,53.021004,20.203001,2.29,163.0,72.0,5.0,1.02,0.0,0.0,false
May 22 2024 10:27:27:812 AM,41986.699219,-49469.890625,4885.709961,4.0,20.0,0.0,234.605011,57.591003,26.108002,2.502,46.0,59.0,2.0,1.02,0.0,0.0,false
May 22 2024 10:27:27:914 AM,41992.277344,-49466.75,4885.939941,4.0,20.0,0.0,234.841019,49.476002,27.990002,2.015,-81.0,19.0,-5.0,1.02,1.0,0.0,false
May 22 2024 10:27:28:16 AM,41995.980469,-49464.117188,4886.049805,4.0,21.0,0.0,234.949005,33.919003,25.075001,1.453,-156.0,-29.0,-6.0,1.02,1.0,0.0,false
May 22 2024 10:27:28:119 AM,42000.039062,-49461.160156,4886.189941,4.0,21.0,0.0,235.091019,44.435001,27.734001,1.303,105.0,27.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:28:219 AM,42005.769531,-49458.449219,4886.389648,4.0,22.0,0.0,235.292007,60.624004,26.847002,1.532,162.0,-9.0,2.0,0.02,0.0,0.0,false
May 22 2024 10:27:28:321 AM,42012.460938,-49455.71875,4886.589844,4.0,22.0,0.0,235.494019,65.766006,26.111002,1.724,51.0,-7.0,2.0,0.02,0.0,0.0,false
May 22 2024 10:27:28:411 AM,42018.480469,-49453.269531,4886.759766,4.0,22.0,0.0,235.662018,65.435005,25.212002,1.843,-3.0,-9.0,1.0,0.02,0.0,0.0,false
May 22 2024 10:27:28:512 AM,42024.847656,-49450.667969,4886.939941,4.0,22.0,0.0,235.837006,62.417004,23.862001,1.753,-30.0,-14.0,-1.0,0.02,0.0,0.0,false
May 22 2024 10:27:28:615 AM,42030.988281,-49448.1875,4887.049805,4.0,22.0,0.0,235.952011,59.118004,23.191002,0.756,-33.0,-7.0,-10.0,0.02,0.0,0.0,false
May 22 2024 10:27:28:718 AM,42036.828125,-49445.820312,4887.109863,4.0,22.0,0.0,236.013016,55.342003,22.049002,0.678,-38.0,-11.0,-1.0,0.02,0.0,0.0,false
May 22 2024 10:27:28:822 AM,42042.25,-49443.609375,4887.149902,4.0,22.0,0.0,236.048004,51.409004,20.646002,0.516,-39.0,-14.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:28:910 AM,42046.640625,-49441.828125,4887.199707,4.0,22.0,0.0,236.097015,48.030003,19.371,0.582,-34.0,-13.0,1.0,0.02,0.0,0.0,false
May 22 2024 10:27:29:21 AM,42051.71875,-49439.769531,4887.25,4.0,22.0,0.0,236.146011,43.971001,17.788,0.404,-41.0,-16.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:29:123 AM,42055.960938,-49438.039062,4887.290039,4.0,22.0,0.0,236.187012,40.440002,16.360001,0.227,-35.0,-14.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:29:216 AM,42059.550781,-49436.578125,4887.330078,4.0,22.0,0.0,236.225006,37.334003,15.091001,0.419,-31.0,-13.0,2.0,0.02,0.0,0.0,false
May 22 2024 10:27:29:316 AM,42063.117188,-49435.128906,4887.370117,4.0,22.0,0.0,236.270004,34.185001,13.824,0.483,-31.0,-13.0,1.0,0.02,0.0,0.0,false
May 22 2024 10:27:29:413 AM,42065.550781,-49434.140625,4887.370117,4.0,22.0,0.0,236.274017,21.42,8.586,0.37,-128.0,-52.0,-1.0,0.02,1.0,0.0,false
May 22 2024 10:27:29:513 AM,42067.277344,-49433.429688,4887.399902,4.0,22.0,0.0,236.30101,20.528002,8.319,0.355,-9.0,-3.0,0.0,0.02,1.0,0.0,false
May 22 2024 10:27:29:613 AM,42070.21875,-49432.238281,4887.47998,4.0,22.0,0.0,236.38501,34.490002,13.912001,0.306,140.0,56.0,0.0,0.02,0.0,0.0,false
May 22 2024 10:27:29:718 AM,42074.308594,-49430.589844,4887.549805,4.0,22.0,0.0,236.447006,24.311001,9.716001,0.236,-102.0,-42.0,-1.0,0.02,-1.0,0.0,false
May 22 2024 10:27:29:819 AM,42074.007812,-49430.769531,4887.439941,4.0,22.0,0.0,236.550018,-10.209001,-4.627,0.125,-345.0,-143.0,-1.0,0.02,-1.0,0.0,false
May 22 2024 10:27:29:919 AM,42071.507812,-49431.808594,4887.379883,3.0,22.0,0.0,236.618011,-31.707001,-12.594001,-0.14,-215.0,-80.0,-3.0,-0.98,-1.0,0.0,false
May 22 2024 10:27:30:24 AM,42065.777344,-49433.578125,4887.259766,3.0,22.0,0.0,236.738007,-72.926003,-23.43,-0.773,-412.0,-108.0,-6.0,-0.98,-1.0,0.0,false
May 22 2024 10:27:30:114 AM,42056.0,-49435.957031,4887.069824,3.0,23.0,0.0,236.921005,-118.144005,-31.573002,-1.085,-452.0,-81.0,-3.0,-0.98,-1.0,0.0,false
May 22 2024 10:27:30:214 AM,42041.1875,-49439.160156,4886.870117,3.0,24.0,-1.0,237.127014,-158.558014,-42.872002,-1.523,-404.0,-113.0,-4.0,0.02,0.0,0.0,false
May 22 2024 10:27:30:317 AM,42023.6875,-49445.75,4886.620117,2.0,25.0,0.0,237.376007,-175.650009,-70.145004,-3.02,-171.0,-273.0,-15.0,0.02,0.0,0.0,false
May 22 2024 10:27:30:412 AM,42007.230469,-49453.457031,4886.22998,3.0,25.0,0.0,237.764008,-177.497009,-78.604004,-4.98,-18.0,-85.0,-20.0,0.02,0.0,0.0,false
May 22 2024 10:27:30:514 AM,41989.460938,-49461.578125,4885.72998,3.0,25.0,0.0,238.263016,-173.851013,-74.888,-5.304,36.0,37.0,-3.0,-0.98,1.0,0.0,false
May 22 2024 10:27:30:614 AM,41973.050781,-49467.828125,4885.109863,3.0,26.0,0.0,238.889008,-153.386002,-59.669003,-6.966001,205.0,152.0,-17.0,0.02,1.0,0.0,false
May 22 2024 10:27:30:715 AM,41960.320312,-49473.519531,4884.549805,3.0,26.0,1.0,239.449005,-105.432007,-48.003002,-5.282,480.0,117.0,17.0,0.02,0.0,0.0,false
May 22 2024 10:27:30:819 AM,41952.6875,-49477.238281,4884.199707,3.0,26.0,1.0,239.791016,-77.514,-38.049004,-4.268,279.0,100.0,10.0,0.02,0.0,0.0,false
May 22 2024 10:27:30:917 AM,41945.519531,-49480.789062,4883.790039,3.0,26.0,1.0,240.20401,-55.656002,-28.247002,-2.861,219.0,98.0,14.0,0.02,1.0,0.0,false
May 22 2024 10:27:31:15 AM,41941.558594,-49482.738281,4883.580078,3.0,26.0,1.0,240.415009,-30.490002,-15.952001,-1.818,252.0,123.0,10.0,0.02,1.0,0.0,false
May 22 2024 10:27:31:115 AM,41939.429688,-49483.777344,4883.439941,3.0,26.0,1.0,240.549011,-12.718,-6.929,-0.841,178.0,90.0,10.0,0.02,1.0,0.0,false
May 22 2024 10:27:31:220 AM,41939.519531,-49483.730469,4883.429688,3.0,26.0,0.0,240.565018,12.443001,5.696,0.489,252.0,126.0,13.0,0.02,1.0,0.0,false
May 22 2024 10:27:31:319 AM,41942.097656,-49482.4375,4883.560059,3.0,26.0,0.0,240.692017,34.347,16.702002,1.542,219.0,110.0,11.0,0.02,0.0,0.0,false
May 22 2024 10:27:31:421 AM,41946.390625,-49480.308594,4883.75,3.0,26.0,0.0,240.882019,49.586002,24.337002,2.176,152.0,76.0,6.0,0.02,0.0,0.0,false
May 22 2024 10:27:31:512 AM,41951.277344,-49477.859375,4883.959961,3.0,26.0,0.0,241.096008,53.731003,26.580002,2.47,41.0,22.0,3.0,0.02,1.0,0.0,false
May 22 2024 10:27:31:621 AM,41956.699219,-49475.160156,4884.169922,3.0,26.0,0.0,241.307007,54.894001,27.216002,2.578,12.0,6.0,1.0,0.02,1.0,0.0,false
