,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 11:24:10:402 AM,44138.769531,-59450.136719,4987.47998,3.0,-66.0,-6.0,9530.510742,529.544006,-1209.637085,50.530003,142.0,-110.0,-40.0,0.01,0.98,0.0,false
May 21 2024 11:24:10:502 AM,44191.539062,-59571.558594,4992.799805,3.0,-66.0,-5.0,9535.831055,543.090027,-1219.636108,59.018002,135.0,-100.0,85.0,0.02,0.98,0.0,false
May 21 2024 11:24:10:602 AM,44246.097656,-59694.578125,4998.790039,3.0,-66.0,-5.0,9541.8125,559.197998,-1228.567017,59.322002,161.0,-89.0,3.0,0.03,0.98,0.0,false
May 21 2024 11:24:10:702 AM,44302.398438,-59819.039062,5004.839844,4.0,-65.0,-4.0,9547.863281,575.992004,-1236.344116,61.661003,168.0,-78.0,23.0,0.03,1.0,0.0,false
May 21 2024 11:24:10:802 AM,44360.277344,-59943.277344,5011.569824,4.0,-65.0,-3.0,9554.59668,590.212036,-1244.231079,69.218002,142.0,-79.0,76.0,0.03,1.0,0.0,false
May 21 2024 11:24:10:902 AM,44419.25,-60067.589844,5018.049805,3.0,-64.0,-3.0,9561.078125,608.115051,-1252.383057,65.971001,179.0,-82.0,-32.0,0.03,1.0,0.0,false
May 21 2024 11:24:11:2 AM,44480.089844,-60192.910156,5024.040039,3.0,-64.0,-2.0,9567.067383,625.741028,-1261.043091,55.805004,176.0,-87.0,-102.0,0.03,1.0,0.0,false
May 21 2024 11:24:11:103 AM,44544.210938,-60321.0,5029.489746,3.0,-63.0,-2.0,9572.520508,644.973022,-1268.947021,50.357002,192.0,-79.0,-54.0,0.03,0.99,0.0,false
May 21 2024 11:24:11:203 AM,44610.027344,-60448.160156,5034.359863,3.0,-62.0,-3.0,9577.388672,659.389038,-1279.303101,50.917004,144.0,-104.0,6.0,0.03,0.99,0.0,false
May 21 2024 11:24:11:303 AM,44677.1875,-60575.988281,5039.629883,3.0,-62.0,-3.0,9582.65625,676.641052,-1287.474121,51.394001,173.0,-82.0,5.0,0.02,0.99,0.0,false
May 21 2024 11:24:11:403 AM,44746.007812,-60704.570312,5044.0,2.0,-61.0,-3.0,9587.023438,695.118042,-1295.804077,40.313004,185.0,-83.0,-111.0,0.02,0.99,0.0,false
May 21 2024 11:24:11:503 AM,44816.257812,-60834.328125,5048.600098,2.0,-61.0,-3.0,9591.623047,717.02301,-1300.130005,53.101002,219.0,-43.0,128.0,0.02,0.99,0.0,false
May 21 2024 11:24:11:603 AM,44889.660156,-60965.667969,5053.339844,3.0,-60.0,-3.0,9596.363281,734.728027,-1307.595093,44.695004,177.0,-75.0,-84.0,0.02,0.99,0.0,false
May 21 2024 11:24:11:703 AM,44963.890625,-61096.808594,5058.399902,3.0,-60.0,-2.0,9601.426758,755.028015,-1312.049072,56.603004,203.0,-45.0,119.0,0.02,0.99,0.0,false
May 21 2024 11:24:11:803 AM,45039.839844,-61227.96875,5064.259766,3.0,-59.0,-2.0,9607.286133,773.685059,-1318.290039,56.150002,187.0,-62.0,-5.0,0.02,0.99,0.0,false
May 21 2024 11:24:11:903 AM,45118.007812,-61360.027344,5069.069824,3.0,-59.0,-2.0,9612.102539,792.909058,-1324.952026,48.893002,192.0,-67.0,-73.0,0.02,0.99,0.0,false
May 21 2024 11:24:12:3 AM,45198.398438,-61493.148438,5074.439941,3.0,-58.0,-2.0,9617.46582,810.019043,-1331.621094,50.348003,171.0,-67.0,15.0,0.02,0.99,0.0,false
May 21 2024 11:24:12:105 AM,45281.628906,-61628.597656,5079.069824,3.0,-58.0,-2.0,9622.094727,828.834045,-1337.614014,52.814003,188.0,-60.0,25.0,0.02,0.98,0.0,false
May 21 2024 11:24:12:205 AM,45365.550781,-61762.769531,5085.040039,3.0,-58.0,-2.0,9628.068359,846.495056,-1343.209106,55.049004,177.0,-56.0,22.0,0.02,0.98,0.0,false
May 21 2024 11:24:12:305 AM,45452.070312,-61897.527344,5090.569824,3.0,-57.0,-2.0,9633.594727,858.880066,-1351.785034,62.459003,124.0,-86.0,74.0,0.02,0.98,0.0,false
May 21 2024 11:24:12:405 AM,45539.988281,-62032.4375,5097.449707,3.0,-57.0,-3.0,9640.480469,872.080017,-1359.763062,66.234001,132.0,-80.0,38.0,0.01,0.98,0.0,false
May 21 2024 11:24:12:505 AM,45629.289062,-62167.769531,5104.159668,3.0,-56.0,-4.0,9647.189453,882.592041,-1369.415039,70.286003,105.0,-97.0,41.0,0.0,0.98,0.0,false
May 21 2024 11:24:12:605 AM,45718.988281,-62304.578125,5111.790039,3.0,-56.0,-5.0,9654.824219,892.534058,-1378.926025,72.104004,99.0,-95.0,18.0,-0.02,0.98,0.0,false
May 21 2024 11:24:12:705 AM,45809.769531,-62443.1875,5119.370117,4.0,-57.0,-6.0,9662.395508,897.237061,-1391.391113,76.740005,47.0,-125.0,46.0,-0.02,0.98,0.0,false
May 21 2024 11:24:12:805 AM,45899.828125,-62583.238281,5127.649902,4.0,-57.0,-6.0,9670.685547,901.618042,-1403.525024,85.661003,44.0,-121.0,89.0,-0.02,0.98,0.0,false
May 21 2024 11:24:12:905 AM,45989.667969,-62724.539062,5136.169922,4.0,-57.0,-5.0,9679.202148,904.834045,-1417.070068,84.507004,32.0,-135.0,-12.0,-0.02,0.98,0.0,false
May 21 2024 11:24:13:5 AM,46079.347656,-62867.089844,5144.350098,3.0,-58.0,-5.0,9687.37793,906.529053,-1431.57605,82.644005,17.0,-145.0,-19.0,-0.02,0.98,0.0,false
May 21 2024 11:24:13:105 AM,46169.4375,-63012.429688,5152.0,3.0,-58.0,-4.0,9695.029297,910.742065,-1445.114014,74.745003,42.0,-135.0,-79.0,-0.02,0.98,0.0,false
May 21 2024 11:24:13:205 AM,46259.160156,-63158.628906,5159.22998,3.0,-59.0,-3.0,9702.258789,911.309021,-1460.289062,72.553001,6.0,-152.0,-22.0,-0.02,0.98,0.0,false
May 21 2024 11:24:13:305 AM,46348.730469,-63306.457031,5166.379883,3.0,-59.0,-2.0,9709.40625,908.815063,-1477.069092,72.075005,-25.0,-168.0,-5.0,-0.02,0.98,0.0,false
May 21 2024 11:24:13:405 AM,46437.898438,-63455.988281,5173.5,3.0,-59.0,-1.0,9716.535156,903.540039,-1495.399048,70.740005,-53.0,-183.0,-13.0,-0.02,0.98,0.0,false
May 21 2024 11:24:13:505 AM,46526.539062,-63607.019531,5180.330078,3.0,-60.0,0.0,9723.361328,895.017029,-1515.038086,67.992004,-85.0,-196.0,-27.0,-0.03,0.98,0.0,false
May 21 2024 11:24:13:605 AM,46614.148438,-63758.839844,5186.77002,3.0,-61.0,0.0,9729.802734,876.742065,-1520.194092,62.287003,-183.0,-52.0,-57.0,-0.03,0.98,0.0,false
May 21 2024 11:24:13:705 AM,46700.117188,-63911.046875,5192.77002,2.0,-61.0,0.0,9735.805664,855.886047,-1524.845093,59.731003,-209.0,-47.0,-26.0,-0.03,0.98,0.0,false
May 21 2024 11:24:13:808 AM,46786.558594,-64068.257812,5198.850098,2.0,-62.0,0.0,9741.879883,834.161011,-1529.442017,59.255001,-217.0,-46.0,-5.0,-0.03,0.98,0.0,false
May 21 2024 11:24:13:903 AM,46864.039062,-64213.039062,5204.439941,2.0,-62.0,0.0,9747.470703,814.093018,-1533.45105,59.530003,-201.0,-40.0,3.0,-0.03,0.98,0.0,false
May 21 2024 11:24:14:9 AM,46948.660156,-64375.71875,5210.779785,2.0,-63.0,1.0,9753.814453,791.614014,-1537.599121,60.374004,-225.0,-41.0,8.0,-0.03,0.98,0.0,false
May 21 2024 11:24:14:103 AM,47022.398438,-64521.570312,5216.600098,2.0,-64.0,1.0,9759.631836,780.20105,-1557.376099,62.289001,-114.0,-198.0,19.0,-0.03,0.98,0.0,false
May 21 2024 11:24:14:202 AM,47098.828125,-64676.957031,5222.919922,3.0,-64.0,1.0,9765.947266,768.128052,-1576.83313,64.401001,-121.0,-195.0,21.0,-0.03,0.98,0.0,false
May 21 2024 11:24:14:301 AM,47174.757812,-64835.679688,5229.469727,3.0,-65.0,1.0,9772.5,756.312012,-1594.939087,65.957001,-118.0,-181.0,16.0,-0.03,0.98,0.0,false
May 21 2024 11:24:14:407 AM,47253.578125,-65005.199219,5236.600098,3.0,-66.0,1.0,9779.633789,742.680054,-1613.462036,68.403,-136.0,-185.0,24.0,-0.03,0.98,0.0,false
May 21 2024 11:24:14:503 AM,47323.96875,-65161.078125,5243.319824,3.0,-66.0,1.0,9786.353516,729.284058,-1630.022095,70.814003,-134.0,-166.0,24.0,-0.03,0.98,0.0,false
May 21 2024 11:24:14:607 AM,47398.847656,-65332.0,5250.870117,3.0,-67.0,1.0,9793.898438,713.611023,-1647.841064,73.422005,-157.0,-178.0,26.0,-0.03,0.98,0.0,false
May 21 2024 11:24:14:707 AM,47469.269531,-65498.027344,5258.359863,3.0,-68.0,1.0,9801.392578,697.715027,-1664.779053,75.758003,-159.0,-169.0,23.0,-0.03,0.98,0.0,false
May 21 2024 11:24:14:807 AM,47538.039062,-65665.570312,5266.080078,3.0,-68.0,1.0,9809.107422,681.085022,-1681.56311,77.944,-166.0,-168.0,22.0,-0.03,0.99,0.0,false
May 21 2024 11:24:14:907 AM,47605.097656,-65834.757812,5274.009766,3.0,-69.0,1.0,9817.044922,663.194031,-1698.439087,80.162003,-179.0,-169.0,22.0,-0.03,0.99,0.0,false
May 21 2024 11:24:15:7 AM,47670.300781,-66005.640625,5282.159668,3.0,-70.0,1.0,9825.195312,644.055054,-1715.360107,82.370003,-191.0,-169.0,22.0,-0.03,0.99,0.0,false
May 21 2024 11:24:15:102 AM,47730.640625,-66170.054688,5290.109863,3.0,-71.0,1.0,9833.141602,625.403015,-1731.317139,83.837006,-187.0,-160.0,15.0,-0.02,0.99,0.0,false
May 21 2024 11:24:15:203 AM,47792.527344,-66344.9375,5298.609863,3.0,-71.0,0.0,9841.645508,608.122009,-1747.085083,85.396004,-173.0,-158.0,16.0,-0.01,1.0,0.0,false
May 21 2024 11:24:15:303 AM,47852.578125,-66520.476562,5307.179688,3.0,-72.0,0.0,9850.213867,593.276001,-1761.965088,85.917007,-148.0,-149.0,5.0,-0.01,1.0,0.0,false
May 21 2024 11:24:15:403 AM,47911.390625,-66697.46875,5315.870117,3.0,-72.0,0.0,9858.898438,581.330017,-1775.715088,87.449005,-119.0,-138.0,15.0,-0.01,1.0,0.0,false
May 21 2024 11:24:15:503 AM,47969.230469,-66875.757812,5324.719727,3.0,-72.0,0.0,9867.756836,572.282043,-1788.398071,89.326004,-90.0,-127.0,19.0,0.0,1.0,0.0,false
May 21 2024 11:24:15:603 AM,48026.800781,-67055.125,5333.779785,3.0,-72.0,0.0,9876.814453,571.212036,-1798.390137,91.401001,-11.0,-100.0,21.0,0.03,1.0,0.0,false
May 21 2024 11:24:15:703 AM,48084.980469,-67235.257812,5343.069824,4.0,-72.0,-1.0,9886.102539,577.582031,-1805.83606,93.605003,64.0,-74.0,22.0,0.02,1.0,0.0,false
May 21 2024 11:24:15:803 AM,48144.140625,-67415.976562,5352.589844,4.0,-72.0,-1.0,9895.625,589.215027,-1811.33606,96.001007,116.0,-55.0,24.0,0.02,0.99,0.0,false
May 21 2024 11:24:15:903 AM,48204.730469,-67597.039062,5362.25,4.0,-71.0,-2.0,9905.283203,604.041016,-1815.669067,96.518005,148.0,-43.0,5.0,0.02,1.0,0.0,false
May 21 2024 11:24:16:3 AM,48266.9375,-67778.359375,5371.939941,4.0,-70.0,-2.0,9914.966797,619.727051,-1819.673096,95.961006,157.0,-40.0,-6.0,0.02,1.0,0.0,false
May 21 2024 11:24:16:103 AM,48330.917969,-67960.179688,5381.589844,4.0,-70.0,-3.0,9924.623047,636.21405,-1823.112061,96.415001,165.0,-34.0,5.0,0.02,1.0,0.0,false
May 21 2024 11:24:16:203 AM,48396.667969,-68142.289062,5391.459961,4.0,-69.0,-4.0,9934.485352,655.19104,-1825.174072,99.142006,190.0,-21.0,27.0,0.02,1.0,0.0,false
May 21 2024 11:24:16:308 AM,48464.757812,-68325.757812,5401.699707,4.0,-69.0,-4.0,9944.727539,675.876038,-1826.25708,102.449005,207.0,-11.0,33.0,0.02,1.0,0.0,false
May 21 2024 11:24:16:407 AM,48536.617188,-68513.828125,5412.549805,4.0,-68.0,-5.0,9955.578125,698.02301,-1826.58606,105.966003,221.0,-3.0,35.0,0.02,1.0,0.0,false
May 21 2024 11:24:16:507 AM,48608.347656,-68696.21875,5423.419922,4.0,-68.0,-5.0,9966.451172,719.936035,-1826.307129,109.603004,219.0,3.0,36.0,0.02,1.0,0.0,false
May 21 2024 11:24:16:606 AM,48682.167969,-68878.609375,5434.639648,4.0,-67.0,-5.0,9977.670898,742.203064,-1825.474121,113.136002,223.0,8.0,35.0,0.02,1.0,0.0,false
May 21 2024 11:24:16:707 AM,48758.140625,-69060.921875,5446.199707,4.0,-66.0,-6.0,9989.233398,765.021057,-1823.967041,116.591003,228.0,15.0,35.0,0.02,1.0,0.0,false
May 21 2024 11:24:16:807 AM,48836.300781,-69243.078125,5458.109863,4.0,-66.0,-6.0,10001.141602,788.164062,-1821.854126,120.231003,231.0,21.0,36.0,0.02,1.0,0.0,false
May 21 2024 11:24:16:906 AM,48916.679688,-69425.039062,5470.359863,4.0,-65.0,-6.0,10013.395508,811.634033,-1819.133057,123.833008,235.0,27.0,36.0,0.02,1.0,0.0,false
May 21 2024 11:24:17:6 AM,48999.308594,-69606.726562,5482.959961,4.0,-65.0,-6.0,10025.988281,835.311035,-1815.859131,127.251007,237.0,33.0,34.0,0.02,0.99,0.0,false
May 21 2024 11:24:17:107 AM,49084.21875,-69788.15625,5495.899902,4.0,-64.0,-6.0,10038.928711,859.111023,-1811.911133,130.871002,238.0,39.0,36.0,0.02,0.99,0.0,false
May 21 2024 11:24:17:207 AM,49171.179688,-69969.085938,5509.370117,4.0,-63.0,-5.0,10052.398438,884.557068,-1806.290039,136.181,254.0,56.0,53.0,0.03,0.99,0.0,false
May 21 2024 11:24:17:307 AM,49261.378906,-70150.390625,5523.109863,5.0,-62.0,-5.0,10066.140625,909.791016,-1800.457031,137.63501,252.0,58.0,15.0,0.03,0.99,0.0,false
May 21 2024 11:24:17:407 AM,49353.640625,-70330.210938,5537.040039,5.0,-62.0,-5.0,10080.074219,936.058044,-1793.236084,140.916,263.0,72.0,33.0,0.03,0.98,0.0,false
May 21 2024 11:24:17:507 AM,49448.457031,-70509.296875,5551.319824,5.0,-61.0,-4.0,10094.352539,963.130066,-1784.778076,144.615005,271.0,85.0,37.0,0.03,0.98,0.0,false
May 21 2024 11:24:17:607 AM,49545.867188,-70687.570312,5565.959961,5.0,-60.0,-4.0,10108.989258,990.663025,-1775.244141,148.24501,275.0,95.0,36.0,0.03,0.98,0.0,false
May 21 2024 11:24:17:707 AM,49645.957031,-70864.828125,5580.909668,5.0,-59.0,-3.0,10123.938477,1018.608032,-1764.979126,150.036011,279.0,103.0,18.0,0.03,0.98,0.0,false
May 21 2024 11:24:17:807 AM,49748.640625,-71040.726562,5595.97998,5.0,-58.0,-3.0,10139.014648,1046.298096,-1754.408081,151.905014,277.0,106.0,19.0,0.02,0.97,0.0,false
May 21 2024 11:24:17:907 AM,49854.667969,-71215.507812,5610.810059,5.0,-58.0,-3.0,10153.84082,1072.45105,-1745.196045,146.690002,262.0,92.0,-52.0,0.02,0.97,0.0,false
May 21 2024 11:24:18:7 AM,49963.320312,-71389.539062,5625.47998,5.0,-57.0,-3.0,10168.506836,1096.49707,-1736.213135,146.884003,240.0,90.0,2.0,0.02,0.97,0.0,false
May 21 2024 11:24:18:107 AM,50074.238281,-71562.742188,5640.259766,5.0,-57.0,-3.0,10183.289062,1118.887085,-1727.71814,148.490005,224.0,85.0,16.0,0.02,0.97,0.0,false
May 21 2024 11:24:18:207 AM,50187.050781,-71735.140625,5655.060059,5.0,-56.0,-2.0,10198.094727,1140.519043,-1719.579102,148.564011,216.0,81.0,1.0,0.02,0.97,0.0,false
May 21 2024 11:24:18:307 AM,50302.1875,-71907.539062,5669.889648,5.0,-55.0,-2.0,10212.918945,1161.978027,-1711.475098,147.200012,215.0,81.0,-14.0,0.02,0.97,0.0,false
May 21 2024 11:24:18:407 AM,50418.890625,-72078.6875,5684.569824,5.0,-55.0,-1.0,10227.600586,1182.627075,-1703.510132,147.144012,206.0,80.0,-1.0,0.02,0.97,0.0,false
May 21 2024 11:24:18:507 AM,50537.527344,-72249.117188,5699.299805,5.0,-54.0,-1.0,10242.330078,1201.99707,-1696.195068,147.14801,194.0,73.0,0.0,0.02,0.96,0.0,false
May 21 2024 11:24:18:607 AM,50658.058594,-72418.625,5713.879883,5.0,-54.0,0.0,10256.912109,1219.899048,-1689.937134,145.865005,179.0,63.0,-13.0,0.02,0.96,0.0,false
May 21 2024 11:24:18:707 AM,50780.730469,-72587.367188,5728.209961,4.0,-53.0,0.0,10271.242188,1237.165039,-1684.367065,141.920013,173.0,56.0,-39.0,0.02,0.96,0.0,false
May 21 2024 11:24:18:807 AM,50904.839844,-72755.578125,5742.049805,4.0,-53.0,1.0,10285.082031,1255.640015,-1678.012085,134.264008,185.0,64.0,-77.0,0.02,0.96,0.0,false
May 21 2024 11:24:18:907 AM,51029.898438,-72923.039062,5754.859863,4.0,-53.0,2.0,10297.887695,1277.337036,-1669.74707,122.851006,217.0,83.0,-114.0,0.02,0.96,0.0,false
May 21 2024 11:24:19:8 AM,51156.628906,-73090.898438,5766.299805,3.0,-52.0,4.0,10309.332031,1304.755005,-1657.580078,108.398003,274.0,122.0,-145.0,0.02,0.96,0.0,false
May 21 2024 11:24:19:107 AM,51285.917969,-73257.296875,5776.319824,3.0,-52.0,5.0,10319.348633,1326.801025,-1650.319092,92.321007,220.0,73.0,-161.0,0.02,0.96,0.0,false
May 21 2024 11:24:19:208 AM,51418.878906,-73422.320312,5785.359863,3.0,-51.0,6.0,10328.389648,1339.862061,-1648.866089,85.592003,131.0,15.0,-67.0,0.02,0.96,0.0,false
May 21 2024 11:24:19:308 AM,51553.777344,-73587.625,5792.589844,2.0,-51.0,6.0,10335.623047,1348.925049,-1647.694092,68.125999,91.0,12.0,-175.0,0.02,0.96,0.0,false
May 21 2024 11:24:19:408 AM,51689.757812,-73751.554688,5800.049805,2.0,-50.0,5.0,10343.076172,1356.077026,-1641.070068,65.087006,72.0,66.0,-30.0,0.02,0.96,0.0,false
May 21 2024 11:24:19:508 AM,51823.757812,-73915.1875,5805.639648,1.0,-49.0,7.0,10348.671875,1375.636108,-1618.663086,33.527,196.0,224.0,-316.0,0.02,0.96,0.0,false
May 21 2024 11:24:19:608 AM,51960.910156,-74074.890625,5810.529785,0.0,-49.0,7.0,10353.5625,1382.860107,-1591.722046,61.031002,72.0,269.0,275.0,0.02,0.96,0.0,false
May 21 2024 11:24:19:708 AM,52107.507812,-74236.242188,5817.029785,6.0,-46.0,6.0,10360.057617,1391.227051,-1551.558105,72.326004,84.0,402.0,113.0,0.02,0.96,0.0,false
May 21 2024 11:24:19:808 AM,52242.308594,-74384.03125,5829.649902,1.0,-45.0,6.0,10372.680664,1400.919067,-1535.69104,100.735008,97.0,159.0,284.0,0.02,0.96,0.0,false
May 21 2024 11:24:19:908 AM,52385.800781,-74532.007812,5832.560059,-1.0,-43.0,2.0,10375.584961,1414.835083,-1532.186035,-10.694,139.0,35.0,-1114.0,0.02,0.96,0.0,false
May 21 2024 11:24:20:8 AM,52530.238281,-74682.460938,5829.879883,-1.0,-42.0,1.0,10378.262695,1457.289062,-1501.000122,-40.980003,425.0,312.0,-303.0,0.02,0.96,0.0,false
May 21 2024 11:24:20:108 AM,52676.828125,-74829.125,5823.989746,-2.0,-41.0,2.0,10384.150391,1497.272095,-1469.585083,-95.075005,400.0,314.0,-541.0,0.02,0.96,0.0,false
May 21 2024 11:24:20:210 AM,52823.289062,-74973.789062,5811.080078,-5.0,-41.0,3.0,10397.057617,1534.599121,-1443.714111,-151.226013,373.0,259.0,-562.0,0.02,0.96,0.0,false
May 21 2024 11:24:20:308 AM,52974.457031,-75115.289062,5788.739746,-8.0,-41.0,4.0,10419.402344,1554.035034,-1433.218018,-270.529022,194.0,105.0,-1193.0,0.02,0.96,0.0,false
May 21 2024 11:24:20:408 AM,53133.417969,-75257.859375,5760.629883,-7.0,-41.0,3.0,10447.506836,1591.134033,-1420.479126,-272.208008,371.0,127.0,-17.0,0.02,0.96,0.0,false
May 21 2024 11:24:20:508 AM,53303.699219,-75404.007812,5740.959961,-1.0,-40.0,1.0,10467.177734,1620.775024,-1412.197021,-162.152008,296.0,83.0,1101.0,0.02,0.96,0.0,false
May 21 2024 11:24:20:608 AM,53472.589844,-75547.9375,5746.429688,4.0,-39.0,1.0,10472.641602,1639.603027,-1389.967041,124.203003,188.0,222.0,2864.0,0.02,0.96,0.0,false
May 21 2024 11:24:20:708 AM,53637.949219,-75686.976562,5759.299805,4.0,-39.0,1.0,10485.518555,1662.853027,-1371.580078,131.020004,232.0,184.0,68.0,0.02,0.96,0.0,false
May 21 2024 11:24:20:808 AM,53805.867188,-75823.867188,5772.369629,5.0,-38.0,1.0,10498.588867,1681.641113,-1358.363037,131.962006,188.0,132.0,9.0,0.02,0.96,0.0,false
May 21 2024 11:24:20:908 AM,53974.230469,-75959.609375,5786.719727,5.0,-38.0,2.0,10512.93457,1701.523071,-1340.69812,143.423004,199.0,177.0,115.0,0.02,0.96,0.0,false
May 21 2024 11:24:21:8 AM,54145.019531,-76093.539062,5801.169922,5.0,-37.0,3.0,10527.388672,1718.844116,-1327.147095,144.027008,173.0,136.0,6.0,0.02,0.96,0.0,false
May 21 2024 11:24:21:108 AM,54316.277344,-76225.328125,5814.52002,4.0,-37.0,3.0,10540.730469,1735.768066,-1316.649048,127.013008,169.0,105.0,-170.0,0.02,0.96,0.0,false
May 21 2024 11:24:21:208 AM,54490.277344,-76356.71875,5826.219727,3.0,-37.0,4.0,10552.43457,1751.594116,-1307.717041,108.197006,158.0,89.0,-188.0,0.02,0.96,0.0,false
May 21 2024 11:24:21:308 AM,54666.347656,-76486.898438,5836.830078,3.0,-36.0,4.0,10563.047852,1767.424072,-1296.103027,113.415009,158.0,116.0,52.0,0.02,0.96,0.0,false
May 21 2024 11:24:21:408 AM,54844.078125,-76616.117188,5847.839844,4.0,-35.0,4.0,10574.055664,1783.913086,-1284.868042,103.649002,165.0,112.0,-98.0,0.02,0.96,0.0,false
May 21 2024 11:24:21:508 AM,55023.230469,-76743.5,5858.709961,3.0,-35.0,4.0,10584.923828,1799.619141,-1272.818115,110.060005,157.0,120.0,64.0,0.02,0.96,0.0,false
May 21 2024 11:24:21:609 AM,55204.148438,-76869.695312,5868.689941,3.0,-34.0,4.0,10594.90625,1814.858032,-1263.360107,95.550003,152.0,95.0,-145.0,0.02,0.96,0.0,false
May 21 2024 11:24:21:708 AM,55386.039062,-76994.835938,5878.060059,3.0,-34.0,4.0,10604.273438,1831.565063,-1251.205078,85.087006,167.0,122.0,-105.0,0.02,0.96,0.0,false
May 21 2024 11:24:21:808 AM,55570.6875,-77119.867188,5886.839844,3.0,-33.0,4.0,10613.05957,1849.915039,-1235.403076,86.948006,183.0,158.0,19.0,0.02,0.96,0.0,false
May 21 2024 11:24:21:908 AM,55756.390625,-77242.234375,5895.989746,3.0,-33.0,4.0,10622.205078,1866.554077,-1222.426025,89.777008,166.0,130.0,28.0,0.02,0.96,0.0,false
May 21 2024 11:24:22:8 AM,55943.898438,-77363.648438,5904.529785,3.0,-32.0,4.0,10630.739258,1883.620117,-1209.886108,83.193001,171.0,125.0,-66.0,0.02,0.96,0.0,false
May 21 2024 11:24:22:109 AM,56134.078125,-77484.289062,5912.359863,2.0,-32.0,4.0,10638.576172,1900.25415,-1198.356079,71.373001,166.0,115.0,-118.0,0.02,0.96,0.0,false
May 21 2024 11:24:22:209 AM,56324.660156,-77602.90625,5919.169922,2.0,-31.0,4.0,10645.387695,1917.287109,-1186.113037,63.954002,170.0,122.0,-74.0,0.02,0.96,0.0,false
May 21 2024 11:24:22:309 AM,56517.949219,-77721.148438,5925.509766,2.0,-31.0,4.0,10651.724609,1935.184082,-1170.62207,67.744003,179.0,155.0,38.0,0.02,0.96,0.0,false
May 21 2024 11:24:22:409 AM,56712.070312,-77837.375,5932.219727,2.0,-30.0,4.0,10658.43457,1952.424072,-1156.81604,65.372002,172.0,138.0,-24.0,0.01,0.96,0.0,false
May 21 2024 11:24:22:509 AM,56907.898438,-77952.507812,5938.580078,2.0,-30.0,4.0,10664.799805,1967.847046,-1146.794067,57.584003,154.0,100.0,-78.0,0.0,0.96,0.0,false
May 21 2024 11:24:22:609 AM,57105.277344,-78066.6875,5943.969727,2.0,-30.0,4.0,10670.186523,1980.539062,-1140.811035,58.735004,127.0,60.0,12.0,-0.01,0.96,0.0,false
May 21 2024 11:24:22:709 AM,57304.167969,-78181.078125,5949.790039,2.0,-30.0,4.0,10676.005859,1990.790039,-1139.319092,53.424004,103.0,15.0,-53.0,-0.01,0.96,0.0,false
May 21 2024 11:24:22:809 AM,57503.117188,-78295.359375,5955.469727,2.0,-30.0,5.0,10681.688477,1999.465088,-1139.628052,62.963001,87.0,-3.0,95.0,-0.01,0.96,0.0,false
May 21 2024 11:24:22:909 AM,57703.078125,-78410.007812,5960.839844,2.0,-30.0,5.0,10687.051758,2005.008057,-1147.423096,46.929001,55.0,-78.0,-160.0,-0.01,0.96,0.0,false
May 21 2024 11:24:23:9 AM,57903.679688,-78525.4375,5966.139648,2.0,-31.0,5.0,10692.354492,2008.773071,-1156.792114,43.736004,38.0,-94.0,-32.0,-0.01,0.96,0.0,false
May 21 2024 11:24:23:101 AM,58089.019531,-78633.375,5971.089844,2.0,-31.0,5.0,10697.310547,2010.37915,-1167.39209,55.086002,16.0,-106.0,113.0,-0.03,0.96,0.0,false
May 21 2024 11:24:23:201 AM,58289.640625,-78751.71875,5976.540039,2.0,-31.0,6.0,10702.758789,2007.817139,-1185.980103,60.969002,-26.0,-186.0,59.0,-0.03,0.96,0.0,false
May 21 2024 11:24:23:301 AM,58490.070312,-78871.71875,5982.25,2.0,-32.0,6.0,10708.470703,2002.429077,-1208.64209,60.635002,-54.0,-227.0,-3.0,-0.03,0.96,0.0,false
May 21 2024 11:24:23:401 AM,58689.667969,-78994.289062,5988.290039,2.0,-33.0,6.0,10714.508789,1996.234131,-1231.812012,62.627003,-62.0,-232.0,20.0,-0.02,0.96,0.0,false
May 21 2024 11:24:23:501 AM,58888.347656,-79119.625,5994.529785,2.0,-34.0,7.0,10720.746094,1989.466064,-1255.512085,63.531002,-68.0,-237.0,9.0,-0.02,0.96,0.0,false
May 21 2024 11:24:23:601 AM,59086.367188,-79246.9375,6001.109863,2.0,-34.0,7.0,10727.322266,1981.183105,-1280.984009,59.364002,-83.0,-255.0,-42.0,-0.02,0.96,0.0,false
May 21 2024 11:24:23:701 AM,59283.417969,-79376.515625,6007.369629,2.0,-35.0,7.0,10733.584961,1972.020142,-1307.034058,61.724003,-92.0,-260.0,24.0,-0.02,0.96,0.0,false
May 21 2024 11:24:23:801 AM,59480.410156,-79508.875,6013.459961,2.0,-35.0,7.0,10739.678711,1962.035034,-1333.248047,67.774002,-100.0,-262.0,60.0,-0.01,0.96,0.0,false
May 21 2024 11:24:23:902 AM,59677.136719,-79643.570312,6020.609863,2.0,-36.0,7.0,10746.830078,1954.462036,-1356.099121,71.927002,-76.0,-229.0,42.0,0.01,0.96,0.0,false
