,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 10:25:39:980 AM,40352.628906,-50076.539062,4863.169922,1.0,6.0,-2.0,165.522003,1146.940063,115.110008,6.416,188.0,290.0,-2.0,1.02,1.0,0.0,false
May 21 2024 10:25:40:88 AM,40476.410156,-50058.667969,4864.399902,1.0,9.0,-3.0,166.746002,1152.692017,189.193008,17.456001,58.0,741.0,110.0,1.02,1.0,0.0,false
May 21 2024 10:25:40:190 AM,40593.847656,-50035.46875,4865.649902,1.0,12.0,-3.0,167.991013,1167.692017,232.464005,9.743,150.0,433.0,-77.0,0.02,1.0,0.0,true
May 21 2024 10:25:40:286 AM,40706.378906,-50011.320312,4866.569824,1.0,13.0,-3.0,168.912003,1183.328003,264.537018,9.248,156.0,321.0,-5.0,0.02,1.0,0.0,true
May 21 2024 10:25:40:387 AM,40826.519531,-49981.457031,4867.899902,1.0,15.0,-3.0,170.250015,1188.963013,320.518005,16.342001,56.0,560.0,71.0,1.02,1.0,0.0,false
May 21 2024 10:25:40:488 AM,40945.019531,-49943.660156,4869.529785,1.0,18.0,-3.0,171.881012,1171.30603,381.212006,14.009001,-177.0,607.0,-23.0,0.02,1.0,0.0,false
May 21 2024 10:25:40:589 AM,41062.027344,-49903.890625,4870.679688,1.0,20.0,-3.0,173.028015,1158.992065,407.923004,11.022,-123.0,267.0,-30.0,0.02,1.0,0.0,false
May 21 2024 10:25:40:710 AM,41200.539062,-49852.917969,4872.0,1.0,21.0,-3.0,174.347015,1144.412109,436.430023,11.272,-146.0,285.0,2.0,0.02,1.0,0.0,true
May 21 2024 10:25:40:781 AM,41281.070312,-49821.929688,4872.819824,1.0,22.0,-3.0,175.166016,1137.792114,447.562012,12.385,-66.0,111.0,11.0,0.02,1.0,0.0,false
May 21 2024 10:25:40:887 AM,41401.667969,-49773.75,4874.129883,1.0,22.0,-2.0,176.474014,1126.883057,465.225037,12.427001,-109.0,177.0,0.0,1.02,1.0,0.0,true
May 21 2024 10:25:40:987 AM,41512.898438,-49722.730469,4875.439941,1.0,25.0,-3.0,177.784012,1105.376099,522.215027,12.447001,-215.0,570.0,0.0,1.02,1.0,0.0,false
May 21 2024 10:25:41:82 AM,41613.367188,-49666.949219,4877.379883,1.0,30.0,-4.0,179.730011,1057.410034,613.664001,23.926001,-480.0,914.0,115.0,1.02,1.0,0.0,true
May 21 2024 10:25:41:189 AM,41718.617188,-49592.148438,4880.489746,1.0,39.0,-5.0,182.833008,963.369019,726.155029,31.057001,-940.0,1125.0,71.0,1.02,1.0,0.0,false
May 21 2024 10:25:41:285 AM,41801.6875,-49514.847656,4883.290039,1.0,48.0,-6.0,185.631012,840.311035,824.155029,23.426001,-1231.0,980.0,-76.0,1.02,1.0,0.0,false
May 21 2024 10:25:41:388 AM,41875.847656,-49423.4375,4887.080078,2.0,59.0,-6.0,189.425003,669.055054,916.478027,36.305,-1713.0,923.0,129.0,1.02,1.0,0.0,false
May 21 2024 10:25:41:486 AM,41929.378906,-49328.238281,4890.939941,3.0,69.0,-7.0,193.284012,498.142029,981.592041,34.319,-1709.0,651.0,-20.0,0.02,1.0,0.0,false
May 21 2024 10:25:41:585 AM,41970.449219,-49229.359375,4895.080078,3.0,77.0,-6.0,197.427002,373.302032,1024.127075,31.701002,-1248.0,425.0,-26.0,0.02,1.0,0.0,false
May 21 2024 10:25:41:684 AM,42002.699219,-49128.800781,4897.049805,2.0,82.0,-4.0,199.400009,276.13501,1056.718994,8.307,-972.0,326.0,-234.0,0.02,1.0,0.0,false
May 21 2024 10:25:41:788 AM,42027.558594,-49018.238281,4898.319824,1.0,84.0,-3.0,200.662003,180.200012,1099.727051,6.584,-959.0,430.0,-17.0,1.02,1.0,0.0,false
May 21 2024 10:25:41:889 AM,42039.789062,-48905.019531,4899.290039,1.0,86.0,-3.0,201.641006,90.180008,1130.645996,7.873,-900.0,309.0,13.0,0.02,1.0,0.0,false
May 21 2024 10:25:41:982 AM,42046.648438,-48799.058594,4899.839844,1.0,88.0,-2.0,202.182007,58.215004,1155.425049,6.117,-320.0,248.0,-18.0,0.02,1.0,0.0,false
May 21 2024 10:25:42:82 AM,42054.597656,-48681.769531,4900.569824,1.0,87.0,-2.0,202.921005,76.147003,1172.608032,9.360001,179.0,172.0,32.0,-0.98,1.0,0.0,false
May 21 2024 10:25:42:184 AM,42069.367188,-48561.917969,4901.509766,1.0,83.0,0.0,203.860016,131.904999,1180.723022,10.707001,558.0,81.0,13.0,0.02,1.0,0.0,false
May 21 2024 10:25:42:283 AM,42084.25,-48444.347656,4902.669922,1.0,81.0,0.0,205.011017,145.463013,1198.263062,11.995001,136.0,175.0,13.0,1.02,1.0,0.0,false
May 21 2024 10:25:42:387 AM,42095.890625,-48318.859375,4903.419922,1.0,83.0,0.0,205.764008,103.312004,1214.819092,5.306,-422.0,166.0,-67.0,1.02,1.0,0.0,true
May 21 2024 10:25:42:484 AM,42097.027344,-48201.007812,4903.779785,1.0,89.0,-2.0,206.131012,7.295001,1218.022095,2.397,-960.0,32.0,-29.0,1.02,1.0,0.0,true
May 21 2024 10:25:42:582 AM,42086.289062,-48084.457031,4905.040039,0.0,98.0,-3.0,207.387009,-136.726013,1187.038086,23.352001,-1440.0,-310.0,210.0,1.02,1.0,0.0,true
May 21 2024 10:25:42:681 AM,42061.5,-47972.578125,4906.929688,0.0,108.0,-4.0,209.278015,-279.570007,1151.379028,10.735001,-1428.0,-357.0,-126.0,0.02,1.0,0.0,true
May 21 2024 10:25:42:779 AM,42025.648438,-47862.070312,4907.47998,0.0,116.0,-5.0,209.828003,-389.327026,1129.19104,-5.762,-1098.0,-222.0,-165.0,0.02,1.0,0.0,true
May 21 2024 10:25:42:889 AM,41975.230469,-47741.320312,4907.27002,0.0,121.0,-5.0,210.040009,-506.920013,1093.99707,-7.778,-1176.0,-352.0,-20.0,0.02,1.0,0.0,true
May 21 2024 10:25:42:987 AM,41920.679688,-47635.757812,4906.529785,0.0,122.0,-5.0,210.775009,-592.595032,1068.01001,-12.443001,-857.0,-260.0,-47.0,0.02,1.0,0.0,false
May 21 2024 10:25:43:83 AM,41861.917969,-47535.117188,4905.009766,0.0,123.0,-4.0,212.302017,-651.904053,1055.454102,-21.555,-593.0,-126.0,-91.0,0.02,1.0,0.0,false
May 21 2024 10:25:43:180 AM,41797.890625,-47430.238281,4902.549805,0.0,123.0,-3.0,214.76001,-677.111023,1063.762085,-23.743002,-252.0,83.0,-22.0,-0.98,1.0,0.0,false
May 21 2024 10:25:43:286 AM,41732.699219,-47312.417969,4900.069824,-1.0,119.0,0.0,217.240005,-631.271057,1103.659058,-22.196001,458.0,399.0,15.0,-0.98,1.0,0.0,false
May 21 2024 10:25:43:380 AM,41684.140625,-47203.96875,4898.22998,0.0,113.0,3.0,219.074005,-539.770996,1145.43103,-20.461,915.0,418.0,17.0,-0.98,1.0,0.0,false
May 21 2024 10:25:43:482 AM,41644.058594,-47083.0,4897.290039,0.0,105.0,7.0,220.018005,-391.926025,1176.987061,1.007,1478.0,316.0,215.0,-0.98,1.0,0.0,false
May 21 2024 10:25:43:592 AM,41616.738281,-46951.820312,4899.379883,1.0,94.0,8.0,222.105011,-212.19101,1200.116089,21.934002,1797.0,231.0,209.0,0.02,1.0,0.0,false
May 21 2024 10:25:43:680 AM,41605.328125,-46845.847656,4901.330078,2.0,88.0,9.0,224.062012,-106.344002,1218.908081,14.582001,1058.0,188.0,-74.0,0.02,1.0,0.0,false
May 21 2024 10:25:43:782 AM,41600.609375,-46721.988281,4903.069824,2.0,85.0,8.0,225.797012,-0.732,1233.087036,14.177001,1056.0,142.0,-4.0,0.02,1.0,0.0,false
May 21 2024 10:25:43:884 AM,41603.988281,-46595.777344,4904.109863,1.0,84.0,7.0,226.836014,74.487007,1247.943115,7.863,752.0,149.0,-63.0,0.02,1.0,0.0,false
May 21 2024 10:25:43:986 AM,41609.429688,-46467.957031,4904.469727,1.0,85.0,6.0,227.194016,78.140007,1265.07605,5.632,37.0,171.0,-22.0,1.02,1.0,0.0,false
May 21 2024 10:25:44:89 AM,41608.320312,-46336.5,4904.399902,1.0,90.0,3.0,227.263016,3.704,1272.278076,0.129,-744.0,72.0,-55.0,1.02,1.0,0.0,false
May 21 2024 10:25:44:186 AM,41595.359375,-46213.808594,4904.049805,1.0,97.0,-1.0,227.612015,-121.095009,1254.308105,-4.046,-1248.0,-180.0,-42.0,1.02,1.0,0.0,false
May 21 2024 10:25:44:280 AM,41571.628906,-46100.300781,4903.97998,0.0,106.0,-3.0,227.679016,-258.915009,1219.338013,8.751,-1378.0,-350.0,128.0,0.02,1.0,0.0,false
May 21 2024 10:25:44:385 AM,41534.75,-45976.347656,4904.779785,0.0,115.0,-4.0,228.481018,-379.028015,1196.973999,0.8,-1201.0,-224.0,-80.0,0.02,1.0,0.0,true
May 21 2024 10:25:44:479 AM,41493.648438,-45864.980469,4904.790039,0.0,118.0,-4.0,228.485016,-459.838013,1179.999023,-7.421,-808.0,-170.0,-82.0,-0.98,1.0,0.0,false
May 21 2024 10:25:44:587 AM,41442.6875,-45735.738281,4903.620117,0.0,115.0,-3.0,229.658005,-495.683014,1182.730103,-12.673,-358.0,27.0,-53.0,0.02,1.0,0.0,false
May 21 2024 10:25:44:679 AM,41396.429688,-45626.449219,4902.580078,0.0,113.0,-3.0,230.694016,-528.893005,1189.676025,-11.582001,-332.0,69.0,11.0,0.02,1.0,0.0,false
May 21 2024 10:25:44:785 AM,41340.847656,-45498.128906,4901.330078,0.0,113.0,-2.0,231.943008,-542.688049,1208.629028,-11.748,-138.0,190.0,-2.0,0.02,1.0,0.0,false
May 21 2024 10:25:44:882 AM,41289.320312,-45380.230469,4900.089844,0.0,113.0,-1.0,233.180008,-553.600037,1226.258057,-12.553,-109.0,176.0,-8.0,0.02,1.0,0.0,false
May 21 2024 10:25:44:990 AM,41231.578125,-45244.839844,4898.709961,0.0,113.0,1.0,234.562012,-540.855042,1253.607056,-13.043,127.0,273.0,-5.0,-0.98,1.0,0.0,false
May 21 2024 10:25:45:85 AM,41186.738281,-45122.359375,4897.649902,0.0,110.0,3.0,235.621017,-478.425018,1285.060059,-11.188001,624.0,315.0,19.0,-0.98,1.0,0.0,false
May 21 2024 10:25:45:179 AM,41152.148438,-44999.167969,4897.199707,1.0,104.0,5.0,236.071014,-372.313019,1311.419067,-5.62,1061.0,264.0,56.0,-0.98,1.0,0.0,false
May 21 2024 10:25:45:280 AM,41126.9375,-44867.390625,4898.850098,1.0,95.0,6.0,237.71701,-226.124008,1327.095093,19.732,1462.0,157.0,254.0,0.02,1.0,0.0,false
May 21 2024 10:25:45:381 AM,41113.128906,-44731.148438,4900.810059,1.0,88.0,7.0,239.683014,-113.914009,1349.513062,10.101001,1122.0,224.0,-96.0,0.02,1.0,0.0,false
May 21 2024 10:25:45:486 AM,41107.328125,-44589.539062,4901.919922,1.0,85.0,7.0,240.791016,-15.221001,1365.457031,6.735,987.0,159.0,-34.0,0.02,1.0,0.0,false
May 21 2024 10:25:45:587 AM,41109.769531,-44452.089844,4902.689941,1.0,84.0,6.0,241.560013,58.671001,1379.6521,2.558,739.0,142.0,-42.0,0.02,1.0,0.0,false
May 21 2024 10:25:45:688 AM,41116.558594,-44311.238281,4902.540039,1.0,85.0,6.0,241.709015,83.18,1396.175049,-2.406,245.0,165.0,-50.0,1.02,1.0,0.0,true
May 21 2024 10:25:45:779 AM,41118.0,-44183.140625,4902.049805,1.0,88.0,3.0,242.20401,32.621002,1405.398071,-2.605,-506.0,92.0,-2.0,1.02,1.0,0.0,true
May 21 2024 10:25:45:882 AM,41107.917969,-44038.929688,4901.580078,0.0,96.0,0.0,242.667007,-89.404007,1393.76001,-3.012,-1220.0,-116.0,-4.0,1.02,1.0,0.0,true
May 21 2024 10:25:45:982 AM,41083.449219,-43903.648438,4901.489746,0.0,105.0,-3.0,242.762009,-249.277008,1339.598022,4.119,-1599.0,-542.0,71.0,1.02,1.0,0.0,true
May 21 2024 10:25:46:83 AM,41044.597656,-43777.398438,4903.370117,0.0,116.0,-5.0,244.641006,-420.675018,1241.625,10.809001,-1714.0,-980.0,67.0,1.02,1.0,0.0,true
May 21 2024 10:25:46:190 AM,40986.570312,-43655.859375,4905.080078,0.0,129.0,-6.0,246.348007,-589.525024,1120.203003,0.517,-1688.0,-1214.0,-103.0,0.02,1.0,0.0,true
May 21 2024 10:25:46:282 AM,40925.097656,-43560.699219,4905.439941,0.0,138.0,-7.0,246.715012,-711.300049,1029.787109,-14.962001,-1218.0,-904.0,-155.0,0.02,1.0,0.0,true
May 21 2024 10:25:46:387 AM,40844.46875,-43460.847656,4904.469727,-1.0,144.0,-7.0,247.692017,-827.114014,928.248047,-26.634001,-1158.0,-1015.0,-117.0,0.02,1.0,0.0,true
May 21 2024 10:25:46:480 AM,40762.929688,-43378.929688,4902.540039,-1.0,147.0,-7.0,249.615005,-915.345032,840.508057,-32.563,-882.0,-877.0,-59.0,-0.98,1.0,0.0,false
May 21 2024 10:25:46:585 AM,40665.859375,-43292.308594,4898.919922,-1.0,145.0,-6.0,253.244019,-957.062073,797.853027,-44.109001,-417.0,-427.0,-115.0,-0.98,1.0,0.0,false
May 21 2024 10:25:46:683 AM,40576.847656,-43206.699219,4893.299805,-1.0,139.0,-2.0,258.860016,-931.121033,835.45105,-53.169003,259.0,376.0,-91.0,-0.98,1.0,0.0,false
May 21 2024 10:25:46:783 AM,40493.589844,-43112.367188,4889.009766,-1.0,130.0,3.0,263.14801,-849.495056,915.641052,-44.758003,816.0,802.0,84.0,-0.98,1.0,0.0,false
May 21 2024 10:25:46:882 AM,40421.1875,-43013.480469,4884.97998,0.0,122.0,7.0,267.175018,-751.142029,985.238037,-42.679001,984.0,696.0,21.0,-0.98,1.0,0.0,false
May 21 2024 10:25:46:983 AM,40354.398438,-42911.75,4884.259766,0.0,113.0,6.0,267.904022,-624.813049,1033.407104,-4.862,1263.0,482.0,378.0,-0.98,1.0,0.0,false
May 21 2024 10:25:47:80 AM,40300.367188,-42809.039062,4884.189941,1.0,104.0,6.0,267.969025,-515.65802,1068.888062,-1.522,1092.0,355.0,33.0,0.02,1.0,0.0,false
May 21 2024 10:25:47:185 AM,40255.179688,-42698.007812,4885.189941,0.0,91.0,5.0,268.972015,-393.619019,1089.12207,-4.269,1220.0,202.0,-27.0,0.02,1.0,0.0,false
May 21 2024 10:25:47:288 AM,40221.269531,-42586.828125,4885.75,0.0,79.0,4.0,269.527008,-310.212006,1108.374023,-6.511,834.0,193.0,-22.0,0.02,1.0,0.0,false
May 21 2024 10:25:47:386 AM,40199.238281,-42480.21875,4884.919922,1.0,66.0,6.0,270.356018,-230.684006,1107.981079,-21.577002,795.0,-4.0,-151.0,0.02,1.0,0.0,false
May 21 2024 10:25:47:489 AM,40184.367188,-42373.699219,4886.47998,1.0,50.0,7.0,271.914001,-129.281006,1051.243042,-12.944,1014.0,-567.0,86.0,0.02,1.0,0.0,false
May 21 2024 10:25:47:584 AM,40177.429688,-42281.71875,4887.939941,2.0,31.0,6.0,273.377014,-51.248001,968.827026,-15.409,780.0,-824.0,-25.0,0.02,1.0,0.0,false
May 21 2024 10:25:47:683 AM,40175.867188,-42198.820312,4888.850098,3.0,8.0,6.0,274.287018,3.832,845.216064,-12.982,551.0,-1236.0,24.0,0.02,1.0,0.0,false
May 21 2024 10:25:47:791 AM,40173.359375,-42122.007812,4887.659668,4.0,-18.0,6.0,275.482025,7.877,762.59906,-27.200001,40.0,-826.0,-142.0,0.02,1.0,0.0,false
May 21 2024 10:25:47:880 AM,40169.039062,-42059.648438,4888.080078,4.0,-36.0,5.0,275.904022,-0.674,644.02301,-8.763,-86.0,-1186.0,184.0,-0.98,1.0,0.0,false
May 21 2024 10:25:47:981 AM,40166.058594,-42004.460938,4890.589844,4.0,-48.0,4.0,278.416016,-19.093,485.31601,6.766,-184.0,-1587.0,155.0,-0.98,1.0,0.0,false
May 21 2024 10:25:48:84 AM,40158.097656,-41962.050781,4892.089844,3.0,-53.0,4.0,279.917999,-87.908005,353.46701,-1.741,-688.0,-1318.0,-85.0,-0.98,1.0,0.0,false
May 21 2024 10:25:48:187 AM,40148.109375,-41931.660156,4891.790039,3.0,-53.0,4.0,280.223999,-103.023003,249.711014,-13.35,-151.0,-1038.0,-116.0,-0.98,1.0,0.0,false
May 21 2024 10:25:48:283 AM,40140.488281,-41911.4375,4890.319824,3.0,-51.0,3.0,281.690002,-89.059006,163.093002,-18.960001,140.0,-866.0,-56.0,0.02,0.0,0.0,false
May 21 2024 10:25:48:387 AM,40131.777344,-41895.277344,4888.310059,3.0,-49.0,2.0,283.701019,-102.866005,132.240005,-18.901001,-138.0,-309.0,1.0,0.02,0.0,0.0,false
