,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:13:50:510 AM,40345.359375,-49716.9375,4859.339844,-1.0,80.0,3.0,212.517014,130.98201,349.657013,-5.253,197.0,162.0,-25.0,0.98,0.0,0.0,false
May 22 2024 10:13:50:604 AM,40356.160156,-49684.347656,4858.72998,-1.0,77.0,2.0,213.125015,115.152008,357.521027,-5.397,-158.0,79.0,-1.0,0.98,0.0,0.0,false
May 22 2024 10:13:50:709 AM,40364.199219,-49647.648438,4857.879883,-2.0,78.0,1.0,213.978012,76.340004,352.494019,-8.451,-388.0,-50.0,-31.0,0.98,0.0,0.0,false
May 22 2024 10:13:50:812 AM,40368.269531,-49612.539062,4856.799805,-2.0,79.0,1.0,215.057007,35.321003,337.568024,-9.952001,-410.0,-149.0,-15.0,0.98,0.0,0.0,false
May 22 2024 10:13:50:906 AM,40368.257812,-49582.097656,4855.620117,-3.0,82.0,0.0,216.241013,-1.133,318.044006,-12.958,-365.0,-195.0,-30.0,0.98,0.0,0.0,false
May 22 2024 10:13:51:15 AM,40364.328125,-49549.609375,4854.469727,-3.0,86.0,0.0,217.386017,-44.176003,289.221008,-8.729,-430.0,-288.0,42.0,0.98,0.0,0.0,false
May 22 2024 10:13:51:109 AM,40358.839844,-49523.019531,4854.109863,-2.0,90.0,0.0,217.751007,-57.241001,270.807007,-6.123,-131.0,-184.0,26.0,-0.02,0.0,0.0,true
May 22 2024 10:13:51:205 AM,40358.808594,-49513.21875,4854.159668,-2.0,91.0,0.0,217.805008,13.021001,26.344002,0.149,703.0,-2445.0,63.0,-1.02,0.0,0.0,true
May 22 2024 10:13:51:314 AM,40359.160156,-49510.898438,4854.0,-1.0,91.0,-1.0,217.96701,-1.134,-0.876,-2.399,-142.0,-272.0,-25.0,-1.02,0.0,0.0,true
May 22 2024 10:13:51:413 AM,40359.269531,-49510.800781,4853.97998,-1.0,91.0,0.0,217.988007,-2.913,-0.881,0.186,-18.0,0.0,26.0,-1.02,1.0,0.0,true
May 22 2024 10:13:51:508 AM,40359.449219,-49510.699219,4854.029785,-1.0,91.0,0.0,218.041016,-1.348,-0.339,0.075,16.0,5.0,-1.0,-1.02,1.0,0.0,true
May 22 2024 10:13:51:605 AM,40359.710938,-49510.519531,4853.939941,-1.0,91.0,0.0,218.130005,-1.174,-0.279,-2.096,2.0,1.0,-22.0,-1.02,1.0,0.0,true
May 22 2024 10:13:51:711 AM,40359.859375,-49510.339844,4853.709961,-1.0,91.0,0.0,218.366013,0.177,0.127,-2.635,14.0,4.0,-5.0,-1.02,1.0,0.0,true
May 22 2024 10:13:51:807 AM,40359.949219,-49510.199219,4853.529785,-1.0,91.0,1.0,218.543015,-0.948,-0.064,-1.538,-11.0,-2.0,11.0,-1.02,1.0,0.0,true
May 22 2024 10:13:51:902 AM,40360.21875,-49509.980469,4853.319824,-1.0,91.0,1.0,218.750015,1.546,0.944,-2.907,25.0,10.0,-14.0,-1.02,1.0,0.0,true
May 22 2024 10:13:52:12 AM,40360.398438,-49509.769531,4853.049805,-1.0,91.0,1.0,219.021011,0.517,0.253,-2.179,-10.0,-7.0,7.0,-1.02,1.0,0.0,true
May 22 2024 10:13:52:112 AM,40360.558594,-49509.648438,4852.959961,-1.0,91.0,1.0,219.108017,-0.17,-0.014,1.771,-7.0,-3.0,40.0,-0.02,0.0,0.0,true
May 22 2024 10:13:52:207 AM,40360.660156,-49509.699219,4853.169922,-1.0,91.0,1.0,219.312012,-0.015,0.012,2.208,2.0,0.0,4.0,-0.02,0.0,0.0,true
May 22 2024 10:13:52:309 AM,40360.71875,-49509.757812,4853.350098,-1.0,91.0,1.0,219.496017,-0.031,0.017,1.731,0.0,0.0,-5.0,-0.02,0.0,0.0,true
May 22 2024 10:13:52:414 AM,40360.769531,-49509.808594,4853.509766,-1.0,91.0,1.0,219.653015,0.056,0.036,1.459,1.0,0.0,-3.0,-0.02,0.0,0.0,true
May 22 2024 10:13:52:516 AM,40360.808594,-49509.847656,4853.609863,-1.0,91.0,1.0,219.757004,-0.215,-0.025,1.122,-3.0,-1.0,-3.0,-0.02,0.0,0.0,true
May 22 2024 10:13:52:607 AM,40360.859375,-49509.867188,4853.719727,-1.0,91.0,1.0,219.87001,0.108,0.015,1.29,3.0,0.0,2.0,-0.02,0.0,0.0,true
May 22 2024 10:13:52:714 AM,40360.898438,-49509.898438,4853.819824,-1.0,91.0,1.0,219.968018,-0.007,0.018,0.821,-1.0,0.0,-5.0,-0.02,0.0,0.0,true
May 22 2024 10:13:52:805 AM,40360.929688,-49509.929688,4853.909668,-1.0,91.0,1.0,220.056015,0.022,0.018,0.805,0.0,0.0,0.0,-0.02,0.0,0.0,true
